Updated best error: 2214.0534607041736. was found in iteration 0, time 6.642027639900334
Epochs 0, rate 2214.0534607041736, time 6.655389083709451
Updated best error: 1896.962835540069. was found in iteration 1, time 6.693998635295429
Epochs 1, rate 1896.962835540069, time 6.706720080284867
Updated best error: 1895.2848216845582. was found in iteration 2, time 6.70632680565177
Epochs 2, rate 1895.2848216845582, time 6.720541272035916
Epochs 3, rate 1947.752926681583, time 6.685623926183325
Epochs 4, rate 1915.7989154226948, time 6.705315174680436
Epochs 5, rate 1920.4959771565202, time 6.687621217162814
Epochs 6, rate 1913.601685706423, time 6.689243475033436
Epochs 7, rate 1987.696013689358, time 6.715029861981748
Epochs 8, rate 2056.311627833732, time 6.687354705587495
Epochs 9, rate 1980.8263682991824, time 6.677364231363754
Epochs 10, rate 1929.4436154081147, time 6.677329603407998
Epochs 11, rate 1949.9092840414046, time 6.684877879262785
Epochs 12, rate 1910.943613142308, time 6.656979496241547
Epochs 13, rate 1996.5264875787975, time 6.701499297705595
Epochs 14, rate 2055.9791638486186, time 6.684782034019008
Epochs 15, rate 1989.0763026919585, time 6.673172084556427
Epochs 16, rate 1932.279359476243, time 6.669175956689287
Epochs 17, rate 1936.561674069251, time 6.661450212573982
Epochs 18, rate 1931.5830822302094, time 6.6554703975853045
Epochs 19, rate 1929.4927903788712, time 6.673402422282379
Epochs 20, rate 2013.2735574922124, time 6.6649971045408165
Epochs 21, rate 1915.5212715538519, time 6.684898594190599
Epochs 22, rate 1955.408792578418, time 6.703754443282378
Epochs 23, rate 1939.023737014645, time 6.69092447674484
Epochs 24, rate 1943.1250314546771, time 6.699421929573873
Epochs 25, rate 1959.1763115255292, time 6.8429915956076
Epochs 26, rate 1974.5674904710995, time 6.694104992580833
Epochs 27, rate 1958.7218741227116, time 6.685922283111722
Epochs 28, rate 1956.2445077659513, time 6.687621835517348
Epochs 29, rate 1920.0357202626237, time 6.688622026893427
Epochs 30, rate 1964.9055414157294, time 6.705659908344387
Epochs 31, rate 1924.5376363487362, time 6.678017215672298
Epochs 32, rate 1966.0458300240812, time 6.66753267472086
Epochs 33, rate 1936.4987998881927, time 6.672280105529353
Epochs 34, rate 2050.779727032215, time 6.696240795368794
Epochs 35, rate 2038.8692272653882, time 6.697960135192261
Updated best error: 1886.6623865027284. was found in iteration 36, time 6.689257388046826
Epochs 36, rate 1886.6623865027284, time 6.70288472509128
Updated best error: 1761.8959843353966. was found in iteration 37, time 6.733236746076727
Epochs 37, rate 1761.8959843353966, time 6.745884297488374
Epochs 38, rate 1961.2938124047287, time 6.719286936204298
Epochs 39, rate 2014.973993283098, time 6.694960179404006
Epochs 40, rate 1972.97651227991, time 6.703543892945163
Epochs 41, rate 1982.5273052977025, time 6.7153520256251795
Epochs 42, rate 1974.34714771612, time 6.70488850880065
Epochs 43, rate 1959.3832178651965, time 6.680961519377888
Epochs 44, rate 1924.1947688289038, time 6.684955482982332
Epochs 45, rate 1921.4896584917794, time 6.679871666332474
Epochs 46, rate 1959.7575130303758, time 6.7031855554523645
Epochs 47, rate 2000.5837096941882, time 6.7017590073664906
Epochs 48, rate 2175.4613456154902, time 6.717017568429583
Epochs 49, rate 1818.0754131744964, time 6.744754251281847
Epochs 50, rate 1914.3492710786284, time 6.8381000877852784
Epochs 51, rate 2120.2932367014596, time 6.707468909808085
Epochs 52, rate 2126.2451741559244, time 6.667831650018343
Epochs 53, rate 2113.7942579633523, time 6.701348109578248
Epochs 54, rate 2055.6871576175754, time 6.715412315374124
Epochs 55, rate 2120.624649781136, time 6.720413581453613
Epochs 56, rate 2093.737435668142, time 6.685902495722985
Epochs 57, rate 2069.218790661168, time 6.711397327642771
Epochs 58, rate 2065.731556681875, time 6.684632391799823
Epochs 59, rate 2031.5200744872154, time 6.707511576401885
Epochs 60, rate 2050.4934048014975, time 6.71948790200986
Epochs 61, rate 2074.918904253295, time 6.708186512347311
Epochs 62, rate 1932.0015485261667, time 6.7214586036716355
Epochs 63, rate 2035.500593084893, time 6.693990905827377
Epochs 64, rate 2040.4863495035042, time 6.703277072170749
Epochs 65, rate 2086.132310342808, time 6.728284020951833
Epochs 66, rate 2055.742074975095, time 6.739752676003263
Epochs 67, rate 1962.614597595446, time 6.698332694882993
Epochs 68, rate 1896.3314127235158, time 6.740041757599101
Epochs 69, rate 1950.4913385434324, time 6.692158097648644
Epochs 70, rate 1944.0265661339522, time 6.725317765594809
Epochs 71, rate 1951.5197665941805, time 6.707707595371176
Epochs 72, rate 1925.0104355305687, time 6.713630830752663
Epochs 73, rate 2072.7381698453164, time 6.685178400453879
Epochs 74, rate 2056.3277270730314, time 6.688397563557373
Epochs 75, rate 1914.1005512455467, time 6.689070335254655
Epochs 76, rate 1834.3390595145781, time 6.736668932935572
Epochs 77, rate 1929.4816136460026, time 6.817188822213211
Epochs 78, rate 1937.809211271538, time 6.706053492162027
Epochs 79, rate 1867.851812664923, time 6.705612604084308
Epochs 80, rate 2132.344291111248, time 6.7177750549599295
Epochs 81, rate 2127.4162418216074, time 6.711915510255494
Epochs 82, rate 2138.964639720191, time 6.702814850810682
Epochs 83, rate 2138.8629566876384, time 6.694548972431221
Epochs 84, rate 2075.890537334168, time 6.715418189749471
Epochs 85, rate 2176.4194052195535, time 6.677602607727749
Epochs 86, rate 2141.073491452875, time 6.704125147909508
Epochs 87, rate 2148.8463919238116, time 7.512449213623768
Epochs 88, rate 2140.757472325092, time 6.939579165235045
Epochs 89, rate 2074.2097621300495, time 6.78373265240225
Epochs 90, rate 2157.596238542338, time 6.749488078246941
Epochs 91, rate 2160.5334604643476, time 6.736966980693978
Epochs 92, rate 2096.998378710157, time 6.787614075146848
Epochs 93, rate 2182.765002685287, time 6.751652016246226
Epochs 94, rate 2174.9510436989226, time 6.739740927252569
Epochs 95, rate 2200.134112683785, time 6.743083761626622
Epochs 96, rate 2195.5950808565603, time 6.765598425161443
Epochs 97, rate 2168.7451090449827, time 6.765461150062038
Epochs 98, rate 2174.7689084236904, time 6.735856721890741
Epochs 99, rate 2173.3871226784445, time 6.7438121853920165
