Updated best error: 2135.7033485846955. was found in iteration 0, time 4.394746011676034
Epochs 0, rate 2135.7033485846955, time 4.423349320939451
Updated best error: 1899.8765988369012. was found in iteration 1, time 4.440239724382991
Epochs 1, rate 1899.8765988369012, time 4.451203182310564
Updated best error: 1893.7266364531558. was found in iteration 2, time 4.3937826125038555
Epochs 2, rate 1893.7266364531558, time 4.4046625923219835
Epochs 3, rate 1907.5304910756072, time 4.447667729931709
Epochs 4, rate 1905.305993402063, time 4.381472374465375
Updated best error: 1893.6103146445153. was found in iteration 5, time 4.421059856584179
Epochs 5, rate 1893.6103146445153, time 4.421085827547358
Updated best error: 1820.9749443511107. was found in iteration 6, time 4.46108173403627
Epochs 6, rate 1820.9749443511107, time 4.472172573361604
Epochs 7, rate 1862.4010181891447, time 4.457866281059978
Updated best error: 1780.8428438289852. was found in iteration 8, time 4.39237337839586
Epochs 8, rate 1780.8428438289852, time 4.402682924490364
Epochs 9, rate 1914.902567364889, time 4.453675370954443
Epochs 10, rate 1930.517521251382, time 4.4129618619481334
Epochs 11, rate 1937.4777507560086, time 4.391645572984999
Epochs 12, rate 1881.9252682682973, time 4.4078783544682665
Epochs 13, rate 1809.6149567000261, time 4.440798718518636
Epochs 14, rate 1894.523719112557, time 4.404731229871686
Updated best error: 1777.3647758357117. was found in iteration 15, time 4.436408079316607
Epochs 15, rate 1777.3647758357117, time 4.448555380455218
Epochs 16, rate 1946.9550185125613, time 4.419400188169675
Epochs 17, rate 1836.6746257642844, time 4.438008076351252
Epochs 18, rate 1872.7526986459122, time 4.445825646391313
Epochs 19, rate 1835.3485061575257, time 4.4154173549759435
Epochs 20, rate 1835.0312180095066, time 4.408668304691673
Epochs 21, rate 1878.1650350337477, time 4.424691463376803
Epochs 22, rate 1968.2126680573049, time 4.483202504590736
Epochs 23, rate 1979.1043215871453, time 4.412187988986261
Epochs 24, rate 1976.8989895173188, time 4.397585194812564
Epochs 25, rate 1936.3697880905218, time 4.457480735880381
Epochs 26, rate 1912.9753822557127, time 4.410810600231343
Epochs 27, rate 1877.8127720750058, time 4.430159897674457
Epochs 28, rate 1833.4054700339993, time 4.395445372705581
Epochs 29, rate 1881.1591338621113, time 4.44305664669082
Epochs 30, rate 1856.8542572477825, time 4.399678021858563
Epochs 31, rate 1908.3887544949603, time 4.410364146955544
Epochs 32, rate 1955.4743195525662, time 4.416043749952223
Epochs 33, rate 1969.4381172994408, time 4.4128944611002225
Epochs 34, rate 1954.9484760637404, time 4.441243935085367
Epochs 35, rate 1976.883296064103, time 4.4181795527547365
Epochs 36, rate 2008.7856327466557, time 4.3983810194258695
Epochs 37, rate 2005.461688234939, time 4.39984776066558
Epochs 38, rate 2004.9971392548237, time 4.484752105578082
Epochs 39, rate 2005.492749898638, time 4.411142039236438
Epochs 40, rate 1998.856906183776, time 4.409322216517467
Epochs 41, rate 1968.30376377463, time 4.386749736659112
Epochs 42, rate 1978.4699982840489, time 4.399702756105398
Epochs 43, rate 1982.4594494084156, time 4.415137239557225
Epochs 44, rate 1969.7181729888853, time 4.458836482161132
Epochs 45, rate 1997.3823040909506, time 4.393129937379854
Epochs 46, rate 1995.7763993200645, time 4.409911819289846
Epochs 47, rate 1998.8617647294545, time 4.404815944690199
Epochs 48, rate 1983.4706337540724, time 4.399288148182677
Epochs 49, rate 2008.459852303553, time 4.398907859031169
Epochs 50, rate 2002.7363183689126, time 4.390430811952683
Epochs 51, rate 1996.2942419692308, time 4.440220246164245
Epochs 52, rate 1974.6427346930363, time 4.409902853127278
Epochs 53, rate 1936.7879930945915, time 4.414685839423328
Epochs 54, rate 1904.0119120633622, time 4.344734587546554
Epochs 55, rate 1923.3017317919434, time 4.405281257837487
Epochs 56, rate 1884.5985302075258, time 4.572513256782258
Epochs 57, rate 1860.1451299576177, time 4.461332168350054
Epochs 58, rate 1867.4227859840405, time 4.448423670561169
Epochs 59, rate 1959.398914631783, time 4.433725340342789
Epochs 60, rate 1954.9684352687757, time 4.421446329295577
Epochs 61, rate 1889.9918925875636, time 4.441152418345155
Epochs 62, rate 1819.7272745577307, time 4.410188533758628
Epochs 63, rate 1837.810366425646, time 4.440103376808111
Epochs 64, rate 2003.6977529347598, time 4.405919401579013
Epochs 65, rate 1992.1024380534973, time 4.4377737192990026
Epochs 66, rate 1991.77932752327, time 4.421808686114673
Epochs 67, rate 1991.4567928862416, time 4.42109603042627
Epochs 68, rate 1991.1054621719543, time 4.407982856690069
Epochs 69, rate 1958.7901790794763, time 4.40370012067433
Epochs 70, rate 1993.2566648610452, time 4.53826559085428
Epochs 71, rate 1972.3353184282207, time 4.50317232262023
Epochs 72, rate 1972.0535021115409, time 4.45443996857648
Epochs 73, rate 1971.7192523897918, time 4.409202873750473
Epochs 74, rate 1971.329350382437, time 4.451039627056161
Epochs 75, rate 1970.0589845614659, time 4.41228507093183
Epochs 76, rate 1971.0569525926712, time 4.398274043778656
Epochs 77, rate 1970.697147374826, time 4.461615993910527
Epochs 78, rate 1961.9643680075444, time 4.443252665660111
Epochs 79, rate 1973.462098714858, time 4.417364249915408
Epochs 80, rate 1964.8231839635841, time 4.413837145351863
Epochs 81, rate 1923.8603342220083, time 4.407906798864133
Epochs 82, rate 1970.539438915016, time 4.397425968061725
Epochs 83, rate 1964.7333099720345, time 4.399577229771239
Epochs 84, rate 1955.9536332619427, time 4.401098077185452
Epochs 85, rate 1959.750772161339, time 4.418631262051349
Epochs 86, rate 1965.7141386727872, time 4.451581925561186
Epochs 87, rate 1980.4002162501502, time 4.444091466029931
Epochs 88, rate 1969.5738924461261, time 4.43014505712199
Epochs 89, rate 1968.5818390245934, time 4.415385509622865
Epochs 90, rate 1967.5864179630364, time 4.417208114937239
Epochs 91, rate 1964.7540899323228, time 4.411305903660832
Epochs 92, rate 1970.3617663098667, time 4.407661311386619
Epochs 93, rate 1987.170310100763, time 4.405533547222149
Epochs 94, rate 1986.2810433975933, time 4.413113977607281
Epochs 95, rate 1986.0736076157068, time 4.44127732632478
Epochs 96, rate 1985.8389061780433, time 4.410829460102832
Epochs 97, rate 1985.4090444413282, time 4.406800559365365
Epochs 98, rate 1962.3530781770276, time 4.438249853679736
Epochs 99, rate 2003.4816409932687, time 4.424857492056617
