Updated best error: 2343.992910297589. was found in iteration 0, time 3.668816073302878
Epochs 0, rate 2343.992910297589, time 3.679427068113
Updated best error: 1890.6271105298877. was found in iteration 1, time 3.6743723142135423
Epochs 1, rate 1890.6271105298877, time 3.684943425032543
Updated best error: 1869.3025181958983. was found in iteration 2, time 3.6344790548828314
Epochs 2, rate 1869.3025181958983, time 3.6454091215637163
Updated best error: 1855.2737802121428. was found in iteration 3, time 3.5967840523444465
Epochs 3, rate 1855.2737802121428, time 3.609247642751143
Epochs 4, rate 1887.603527335034, time 3.6274808069865685
Epochs 5, rate 1884.841299584647, time 3.624558764102403
Epochs 6, rate 1884.6701320646675, time 3.6502202430710895
Updated best error: 1831.6494327299438. was found in iteration 7, time 3.6645203518055496
Epochs 7, rate 1831.6494327299438, time 3.6745405071342248
Epochs 8, rate 1866.3646219738418, time 3.5984536144678714
Updated best error: 1755.3995025889021. was found in iteration 9, time 3.6081237800972303
Epochs 9, rate 1755.3995025889021, time 3.618206389408442
Epochs 10, rate 1873.5927874866788, time 3.9920729808873148
Epochs 11, rate 1853.8773916625985, time 3.8266648239659844
Epochs 12, rate 1764.6791448037811, time 4.145489662470936
Epochs 13, rate 1835.224730446089, time 4.147123978284071
Updated best error: 1725.5954581956266. was found in iteration 14, time 3.6392113359543146
Epochs 14, rate 1725.5954581956266, time 3.6492386023819563
Updated best error: 1645.9515545707388. was found in iteration 15, time 3.693619892030256
Epochs 15, rate 1645.9515545707388, time 3.7034307337307837
Updated best error: 1627.0910663615343. was found in iteration 16, time 3.6489223131138715
Epochs 16, rate 1627.0910663615343, time 3.658982352419116
Epochs 17, rate 1685.9120817817573, time 3.646488462552952
Epochs 18, rate 1806.5659982156258, time 3.683061457508302
Epochs 19, rate 1805.071963117849, time 3.63446885200392
Epochs 20, rate 1801.4987427396757, time 3.6531605274722097
Epochs 21, rate 1796.3432681162271, time 3.6834516403614543
Epochs 22, rate 1823.721321381345, time 3.6276057149734697
Epochs 23, rate 1798.6191699147553, time 3.664606303340406
Epochs 24, rate 1790.6216321572258, time 3.6786392821377376
Epochs 25, rate 1802.4797138897227, time 3.6340956739513786
Epochs 26, rate 1779.4642376207746, time 3.6413428102605394
Epochs 27, rate 1775.7355956929082, time 3.6736871753819287
Epochs 28, rate 1754.1994700072598, time 3.722558659603237
Epochs 29, rate 1901.2370764529005, time 3.661447429971304
Epochs 30, rate 1863.0786932776505, time 3.6737020159343956
Epochs 31, rate 1914.6442660915147, time 3.69746606847184
Epochs 32, rate 1905.741503909202, time 3.6507848024120904
Epochs 33, rate 1909.8490665136837, time 3.6627512343184208
Epochs 34, rate 1907.1353224463662, time 3.6902411929841037
Epochs 35, rate 1919.9779924790494, time 3.6392082441743696
Epochs 36, rate 1924.295826885492, time 3.6360246365511557
Epochs 37, rate 1924.7867376539552, time 3.668497310616658
Epochs 38, rate 1924.4755338529203, time 3.6352643674326828
Epochs 39, rate 1916.230883111129, time 3.692824994948751
Epochs 40, rate 1924.2901283568417, time 3.624158687547606
Epochs 41, rate 1925.047271933373, time 3.644121394478134
Epochs 42, rate 1924.598335770694, time 3.839317940582987
Epochs 43, rate 1924.1924032877455, time 4.321438012404542
Epochs 44, rate 1922.3724695600079, time 4.377878796592995
Epochs 45, rate 1923.5605968827829, time 4.771770548984932
Epochs 46, rate 1922.5815009232226, time 4.015479932641028
Epochs 47, rate 1924.8760407389102, time 3.8961844631121494
Epochs 48, rate 1924.9395313413236, time 4.110154307731136
Epochs 49, rate 1924.9191810789164, time 4.65444949126686
Epochs 50, rate 1924.865992628231, time 3.927577796188416
Epochs 51, rate 1929.705051945148, time 3.840741706066183
Epochs 52, rate 1925.748008410299, time 3.8080025204253616
Epochs 53, rate 1924.9394272762795, time 3.7123526881987345
Epochs 54, rate 1924.958891848764, time 4.253917828478734
Epochs 55, rate 1924.9555854671853, time 4.0213877091155155
Epochs 56, rate 1924.951794847624, time 3.8262226991791977
Epochs 57, rate 1924.947341027046, time 3.8534696438000537
Epochs 58, rate 1924.941849399438, time 4.142128277402662
Epochs 59, rate 1924.9346275131006, time 3.8747194594616303
Epochs 60, rate 1924.9242271447833, time 3.8768555714341346
Epochs 61, rate 1924.9070308743303, time 4.353043132519815
Epochs 62, rate 1924.8709469980063, time 3.707610513418331
Epochs 63, rate 1924.7387629621528, time 4.113429432094563
