Updated best error: 2173.415407042455. was found in iteration 0, time 7.197432831817423
Epochs 0, rate 2173.415407042455, time 7.210421406765818
Updated best error: 1936.0305248567017. was found in iteration 1, time 7.244316918746335
Epochs 1, rate 1936.0305248567017, time 7.256654982818873
Epochs 2, rate 1966.868813024196, time 7.221725579031045
Epochs 3, rate 1937.486886400292, time 7.219444771661074
Epochs 4, rate 1974.0483732081839, time 7.314018973018392
Epochs 5, rate 2005.4069191887636, time 7.209617234329926
Epochs 6, rate 1989.7917336592348, time 7.359308009778033
Epochs 7, rate 2053.772326448838, time 7.239100773847895
Epochs 8, rate 2077.6136540571724, time 7.243482446865528
Epochs 9, rate 2039.976890406889, time 7.256393418094376
Epochs 10, rate 2000.3058960381536, time 7.281311632730649
Epochs 11, rate 2019.4184136398233, time 7.2400926174013875
Epochs 12, rate 1955.8316588423393, time 7.247875868677511
Epochs 13, rate 2041.0694611581937, time 7.231350604648469
Epochs 14, rate 2074.4992247971163, time 7.283388382507837
Epochs 15, rate 1958.2305143347057, time 7.4717353954329155
Epochs 16, rate 2158.723741211998, time 7.29481746275269
Epochs 17, rate 2183.665909741574, time 7.29262693542114
Epochs 18, rate 2215.654646323454, time 7.277900160799618
Epochs 19, rate 2261.2134376998774, time 7.288964101637248
Epochs 20, rate 2243.60470456227, time 7.294094604192651
Epochs 21, rate 2273.5892583585883, time 7.23566580437182
Epochs 22, rate 2212.203611527551, time 7.2702541846520035
Epochs 23, rate 2253.8564918676047, time 7.2477862070081756
Epochs 24, rate 2346.003412587453, time 7.249058784364024
Epochs 25, rate 2343.3838949489977, time 7.225479002023349
Epochs 26, rate 2300.3658308936674, time 7.292575302664773
Epochs 27, rate 2334.9306503423304, time 7.248316447570687
Epochs 28, rate 2366.2697592711756, time 7.284522757210652
Epochs 29, rate 2391.807749909225, time 7.287222191822366
Epochs 30, rate 2406.70896376781, time 7.27514940261608
Epochs 31, rate 2360.6188225720516, time 7.250751225656131
Epochs 32, rate 2414.438526511824, time 7.271426897452329
Epochs 33, rate 2374.76195789593, time 7.256802769989008
Epochs 34, rate 2422.302151674123, time 7.257347232749453
Epochs 35, rate 2372.145221948384, time 7.245080898021115
Epochs 36, rate 2422.8897750050473, time 7.26100759311521
Epochs 37, rate 2378.024979413214, time 7.283532459521666
Epochs 38, rate 2427.5538541368787, time 7.257289107248653
Epochs 39, rate 2424.915340256052, time 7.27270782260166
Epochs 40, rate 2422.30261174149, time 7.2423168451787205
Epochs 41, rate 2408.1144024677956, time 7.272366799094016
