Updated best error: 18704.99269999735. was found in iteration 0, time 3.252201889634307
Epochs 0, rate 18704.99269999735, time 3.269126611859974
Updated best error: 16279.151549748593. was found in iteration 1, time 3.327740918586642
Epochs 1, rate 16279.151549748593, time 3.3379911024712783
Epochs 2, rate 16413.548151006806, time 3.2601190150417096
Epochs 3, rate 16308.108902193708, time 3.292893447000097
Updated best error: 16240.328748521006. was found in iteration 4, time 3.269211326682125
Epochs 4, rate 16240.328748521006, time 3.278636623206694
Updated best error: 16232.986491382617. was found in iteration 5, time 3.261787031275162
Epochs 5, rate 16232.986491382617, time 3.2713758830541337
Updated best error: 16147.979305881207. was found in iteration 6, time 3.259974010485166
Epochs 6, rate 16147.979305881207, time 3.2696401568027795
Epochs 7, rate 16260.548955961818, time 3.2653552565388964
Epochs 8, rate 16213.664413552984, time 3.2659652650727367
Epochs 9, rate 16292.886898129727, time 3.267217745837115
Epochs 10, rate 16193.512777241174, time 3.2617239589271776
Epochs 11, rate 16155.333565014107, time 3.266724297474866
Updated best error: 16125.510246525639. was found in iteration 12, time 3.2620519969677844
Epochs 12, rate 16125.510246525639, time 3.271916326495557
Epochs 13, rate 16242.299522515643, time 3.280855285756843
Epochs 14, rate 16257.461832472096, time 3.2629863333968387
Epochs 15, rate 16131.201564225912, time 3.26755196744125
Epochs 16, rate 16130.496059304438, time 3.2935436486914114
Epochs 17, rate 16351.500230815116, time 3.2678255901228113
Epochs 18, rate 16281.781513683549, time 3.27017905435423
Updated best error: 16114.600951909171. was found in iteration 19, time 3.2689036944029795
Epochs 19, rate 16114.600951909171, time 3.278311986126937
Epochs 20, rate 16153.536267628864, time 3.279484389749996
Epochs 21, rate 16225.152258415716, time 3.27602623191342
Epochs 22, rate 16147.020537524788, time 3.2644509103884047
Epochs 23, rate 16368.69474687934, time 3.258766978906351
Epochs 24, rate 16352.164458542298, time 3.2787052607600344
Epochs 25, rate 16435.417307751242, time 3.286316299778264
Updated best error: 16082.184118056592. was found in iteration 26, time 3.2946044389973395
Epochs 26, rate 16082.184118056592, time 3.3045352418303082
Epochs 27, rate 16300.219430020126, time 3.271053410218883
Epochs 28, rate 16251.863027361942, time 3.2637682449894783
Epochs 29, rate 16262.47835471849, time 3.2825078430796566
Epochs 30, rate 16168.885818172861, time 3.266531679477339
Updated best error: 15776.678552099567. was found in iteration 31, time 3.278358672028844
Epochs 31, rate 15776.678552099567, time 3.287920316128293
Updated best error: 15537.37520358197. was found in iteration 32, time 3.275885246664984
Epochs 32, rate 15537.37520358197, time 3.2854985235171625
Epochs 33, rate 15602.626640698, time 3.2770032349289977
Epochs 34, rate 16462.242176974105, time 3.2678778412337124
Epochs 35, rate 16377.56490901989, time 3.2736736952138017
Epochs 36, rate 16265.99794273561, time 3.280562494030164
Epochs 37, rate 16181.21625756406, time 3.290083326610329
Epochs 38, rate 16196.063521166689, time 3.2978956406223006
Epochs 39, rate 16186.656207115078, time 3.2726095039506617
Epochs 40, rate 16237.707707406142, time 3.268413956178847
Epochs 41, rate 16274.26023215387, time 3.280054205115448
Epochs 42, rate 16287.672828145302, time 3.282925233605056
Epochs 43, rate 16149.560467166317, time 3.264505016570183
Epochs 44, rate 16182.52516024311, time 3.272997213378403
Epochs 45, rate 16098.794106267567, time 3.272883126632223
Epochs 46, rate 16093.876750654075, time 3.2661009942858072
Epochs 47, rate 16205.385844096723, time 3.2747623115501483
Epochs 48, rate 16162.36517874343, time 3.273520961196482
Epochs 49, rate 16172.553475699797, time 3.276350868989539
Epochs 50, rate 16121.309864835359, time 3.3315833848901093
Epochs 51, rate 16174.262786819618, time 3.2974742307706038
Epochs 52, rate 15984.279773359356, time 3.283989424868196
Epochs 53, rate 16129.36549223302, time 3.2708917100389954
Epochs 54, rate 16167.396424749746, time 3.2753936533772503
Epochs 55, rate 16177.469170217584, time 3.294698738336592
Epochs 56, rate 16155.44229122646, time 3.2941548939343193
Epochs 57, rate 16197.400157258995, time 3.272644441083685
Epochs 58, rate 16221.327036519695, time 3.2913534305334906
Epochs 59, rate 16233.964080726913, time 3.276850810092583
Epochs 60, rate 16242.82854620758, time 3.2736338112299563
Epochs 61, rate 16180.198281230865, time 3.277302828577376
Epochs 62, rate 16171.662590011121, time 3.274140554251062
Epochs 63, rate 16213.248833986112, time 3.277244393906585
Epochs 64, rate 16162.1659456829, time 3.27566665770064
Epochs 65, rate 16179.457469088227, time 3.264307451721834
Epochs 66, rate 16065.977684275596, time 3.270808541106817
Epochs 67, rate 16129.253521691315, time 3.2716389936722408
Epochs 68, rate 16155.296703637172, time 3.2818295061733807
Epochs 69, rate 16109.46430806781, time 3.27144575732018
Epochs 70, rate 16178.852388024929, time 3.2774973016457807
Epochs 71, rate 16194.494797989491, time 3.2763162410337827
Epochs 72, rate 16211.035591780714, time 3.2730364790077147
Epochs 73, rate 16180.895321125532, time 3.2656734008742205
Epochs 74, rate 16129.240447691493, time 3.28789650940962
Epochs 75, rate 16175.341847874957, time 3.343022668013873
Epochs 76, rate 16255.66018624375, time 3.293162122830836
Epochs 77, rate 16085.613464277005, time 3.287558268490102
Epochs 78, rate 16141.37217284886, time 3.270316329460911
Epochs 79, rate 16200.943728051467, time 3.269421877015702
Epochs 80, rate 16189.630979711226, time 3.271825118932611
Epochs 81, rate 16184.765572079112, time 3.2753611896660004
Epochs 82, rate 16195.730319206326, time 3.2878405481606023
Epochs 83, rate 16130.054554358754, time 3.28422254520774
Epochs 84, rate 16122.406359858825, time 3.276958713275235
Epochs 85, rate 16245.20318291239, time 3.283816903451225
Epochs 86, rate 16172.017310887682, time 3.2929738333259593
Epochs 87, rate 16233.95064370941, time 3.2840191059767676
Epochs 88, rate 16220.905319065174, time 3.285675682611327
Epochs 89, rate 16173.003420909634, time 3.2826782002484833
Epochs 90, rate 16284.014191221417, time 3.280135828154016
Epochs 91, rate 16098.168426975642, time 3.2847008438402554
Epochs 92, rate 16148.157110775095, time 3.2721018333941174
Epochs 93, rate 16235.629927388856, time 3.2774571084846684
Epochs 94, rate 16120.827606860545, time 3.2747004759185074
