Updated best error: 2309.8951445552384. was found in iteration 0, time 6.46117912515183
Epochs 0, rate 2309.8951445552384, time 6.473735159845091
Updated best error: 2197.5634749547467. was found in iteration 1, time 6.4183109534787945
Epochs 1, rate 2197.5634749547467, time 6.430646544118645
Epochs 2, rate 2323.7453191355075, time 6.433578789874446
Epochs 3, rate 2399.4938882262427, time 6.390460493043065
Epochs 4, rate 2506.402123645548, time 6.414484255248681
Epochs 5, rate 2475.6631301693847, time 6.416345817007823
Epochs 6, rate 2446.877388557003, time 6.448380076442845
Epochs 7, rate 2410.729080738088, time 6.472368901479058
Epochs 8, rate 2477.1751239882797, time 6.4699641136976425
Epochs 9, rate 2406.181709407337, time 6.482897345733363
Epochs 10, rate 2479.3153797182786, time 6.4296333672537
Epochs 11, rate 2398.0171532889103, time 6.4459737427241635
Epochs 12, rate 2474.9389469630187, time 6.4129123934253585
Epochs 13, rate 2565.5658678688774, time 6.419266623182921
Epochs 14, rate 2628.5750587141574, time 6.4325526275497396
Epochs 15, rate 2631.0416805714117, time 6.444417030637851
Epochs 16, rate 2563.3742427545703, time 6.436604716640431
Epochs 17, rate 2648.2496468152817, time 6.433464393950999
Epochs 18, rate 2697.158418052452, time 6.553818798711291
Epochs 19, rate 2677.161228903761, time 6.477980176103301
Epochs 20, rate 2551.1231195324453, time 6.451217404508498
Epochs 21, rate 2490.809560454569, time 6.464667582447873
Epochs 22, rate 2443.2792381419886, time 6.429307802638505
Epochs 23, rate 2273.5666444242474, time 6.542532867955742
Epochs 24, rate 2257.1155358539177, time 6.729132405860582
Updated best error: 2081.5313079329267. was found in iteration 25, time 6.702501962514361
Epochs 25, rate 2081.5313079329267, time 6.714859504805645
Epochs 26, rate 2348.4061432685858, time 6.868788803782081
Epochs 27, rate 2375.8889707558483, time 7.848261228355113
Epochs 28, rate 2323.799127396446, time 6.762606508011231
Epochs 29, rate 2311.3851191428553, time 6.785409943957347
Epochs 30, rate 2465.5287183776204, time 6.735458191222278
Epochs 31, rate 2512.4836614256706, time 6.755765631824033
Epochs 32, rate 2456.3777438750863, time 6.731795048253844
Epochs 33, rate 2463.651454883323, time 6.925608640420251
Epochs 34, rate 2492.2388162557822, time 7.0073009332991205
Epochs 35, rate 2297.235472746635, time 6.898653869138798
Epochs 36, rate 2450.6652271910916, time 7.015644106257241
