Updated best error: 5471.547274113887. was found in iteration 0, time 5.475216741626355
Epochs 0, rate 5471.547274113887, time 5.48691233345653
Updated best error: 3734.034437860363. was found in iteration 1, time 5.479855960074019
Epochs 1, rate 3734.034437860363, time 5.490820036353398
Updated best error: 3693.667439233774. was found in iteration 2, time 5.498774263143787
Epochs 2, rate 3693.667439233774, time 5.509453277149987
Updated best error: 3685.702933142007. was found in iteration 3, time 5.481684130595568
Epochs 3, rate 3685.702933142007, time 5.492310893490867
Epochs 4, rate 3744.685625828614, time 5.511705640120454
Epochs 5, rate 3753.335350408338, time 5.509355886026242
Epochs 6, rate 3697.950002302395, time 5.533008943597451
Epochs 7, rate 3705.9835379766673, time 5.515473285306143
Epochs 8, rate 3798.5161363479974, time 5.53402181128331
Epochs 9, rate 3702.5239394431633, time 5.509315383685134
Epochs 10, rate 3800.0824187266185, time 5.518909491492195
Epochs 11, rate 3771.1671096625882, time 5.510830047542186
Epochs 12, rate 3770.314613624706, time 5.511853118107865
Epochs 13, rate 3876.1181628431045, time 5.494961168767077
Epochs 14, rate 3695.6971471352354, time 5.5063008965234985
Epochs 15, rate 3736.4529444813847, time 5.493154331539699
Epochs 16, rate 3694.1783438823745, time 5.5268538245809395
Epochs 17, rate 3694.857156105022, time 5.522277060123997
Epochs 18, rate 3724.9022435202864, time 5.507001803436651
Epochs 19, rate 3730.3073650038327, time 5.507382092585431
Epochs 20, rate 3699.5436941128305, time 5.49622849008756
Epochs 21, rate 3698.8431793282375, time 5.511225795600694
Epochs 22, rate 3820.5986869172207, time 5.523657849832489
Epochs 23, rate 3690.751493740855, time 5.505314308981724
Epochs 24, rate 3752.5308324249645, time 5.5003813712728515
Epochs 25, rate 3711.188371223568, time 5.492703549766702
Epochs 26, rate 3697.5779360545016, time 5.515245730171955
Epochs 27, rate 3737.3922623087697, time 5.494186986628847
Epochs 28, rate 3706.617996886417, time 5.530545721113413
Epochs 29, rate 3724.7571802147386, time 5.527799291425254
Epochs 30, rate 3700.1780226734945, time 5.511576403646359
Epochs 31, rate 3700.150955573645, time 5.510933003873106
Epochs 32, rate 3700.1196362280352, time 5.514344784983223
Epochs 33, rate 3700.0828628489826, time 5.522739281487702
Epochs 34, rate 3700.041088633822, time 5.511406046473894
Epochs 35, rate 3700.0148889182597, time 5.5146029487559645
Epochs 36, rate 3700.459521012105, time 5.494662502655046
Epochs 37, rate 3699.269180285038, time 5.504418001466547
Epochs 38, rate 3700.2983569465664, time 5.499758068081974
Epochs 39, rate 3699.7082690956327, time 5.535241209987362
Epochs 40, rate 3699.3203128132127, time 5.518302265564671
Epochs 41, rate 3708.124749699873, time 5.533315339163892
Epochs 42, rate 3700.041793135387, time 5.517378132013619
Epochs 43, rate 3700.040712200679, time 5.519402939850806
Epochs 44, rate 3699.9767695694045, time 5.512159513675215
Epochs 45, rate 3699.876052694585, time 5.532782934354145
Epochs 46, rate 3699.688817120718, time 5.525297421670075
Epochs 47, rate 3699.199581017935, time 5.512323068926889
Epochs 48, rate 3699.546945321814, time 5.505769419249191
Epochs 49, rate 3700.116461579295, time 5.507274189404598
Epochs 50, rate 3700.109266246434, time 5.504715740044958
Epochs 51, rate 3700.0862169746365, time 5.514216785220924
Epochs 52, rate 3700.0585369051605, time 5.523836554814807
Epochs 53, rate 3700.024197241552, time 5.506031602337316
Epochs 54, rate 3699.979733059767, time 5.533453850984188
Epochs 55, rate 3699.9186948629495, time 5.555737558438523
Epochs 56, rate 3699.827583862786, time 5.562419517056696
Epochs 57, rate 3699.672857694416, time 5.5377004131551075
Epochs 58, rate 3699.343821683892, time 5.617979143458797
Epochs 59, rate 3698.1550612310725, time 5.526886906643995
Epochs 60, rate 3711.883513912401, time 5.521925215365627
Epochs 61, rate 3700.110301690784, time 5.535020147594878
Epochs 62, rate 3700.091984842604, time 5.529087946039908
Epochs 63, rate 3700.0713438898533, time 5.526502907357099
Epochs 64, rate 3700.047831256577, time 5.508203578984649
Epochs 65, rate 3700.020708793318, time 5.5346033754221935
Epochs 66, rate 3699.9889546328964, time 5.528024063954945
Epochs 67, rate 3699.9511086692123, time 5.526280608252819
