Updated best error: 2085.8999681312675. was found in iteration 0, time 1.365513524855487
Epochs 0, rate 2085.8999681312675, time 1.3746772566519212
Updated best error: 1944.6080021431865. was found in iteration 1, time 1.4686040389351547
Epochs 1, rate 1944.6080021431865, time 1.4776267854613252
Updated best error: 1934.8331682171975. was found in iteration 2, time 1.388013966177823
Epochs 2, rate 1934.8331682171975, time 1.3978705662593711
Updated best error: 1931.5549023583696. was found in iteration 3, time 1.4082252523803618
Epochs 3, rate 1931.5549023583696, time 1.4209398954699282
Epochs 4, rate 1935.4852120529458, time 1.3847901654371526
Epochs 5, rate 1946.8263711251973, time 1.369784821261419
Epochs 6, rate 1935.98297364733, time 1.3600543659122195
Updated best error: 1931.538910027766. was found in iteration 7, time 1.4048422248160932
Epochs 7, rate 1931.538910027766, time 1.4048678866238333
Epochs 8, rate 1935.254917113522, time 1.3875233004509937
Epochs 9, rate 1935.5865496605477, time 1.4019968581269495
Epochs 10, rate 1935.992235893405, time 1.3905841643281747
Epochs 11, rate 1935.7763661928752, time 1.361661164817633
Epochs 12, rate 1935.7814210735767, time 1.4076761519536376
Epochs 13, rate 1935.7787555078107, time 1.373084679886233
Epochs 14, rate 1935.776322775839, time 1.4276496801176108
Epochs 15, rate 1935.7740704701052, time 1.4345307494804729
Epochs 16, rate 1935.771946683343, time 1.406984829576686
Epochs 17, rate 1935.769905197116, time 1.4039230381313246
Epochs 18, rate 1935.7679018686533, time 1.3768662380753085
Epochs 19, rate 1935.765891059564, time 1.3977459674642887
Epochs 20, rate 1935.7638214575773, time 1.4077138716820627
Epochs 21, rate 1935.761630373287, time 1.3939263803476933
Epochs 22, rate 1935.759234946307, time 1.3950687937031034
Epochs 23, rate 1935.7565172183013, time 1.394143423443893
Epochs 24, rate 1935.7532965496785, time 1.3900081653846428
Epochs 25, rate 1935.7492739324905, time 1.4024151762132533
Epochs 26, rate 1935.7439070863527, time 1.4087551837437786
Epochs 27, rate 1935.7360888276396, time 1.4127710990142077
Epochs 28, rate 1935.7231374414098, time 1.35886928596301
Epochs 29, rate 1935.696423468457, time 1.3755645979836117
Epochs 30, rate 1935.6037039623682, time 1.4027503253309987
Epochs 31, rate 1934.9035226612475, time 1.3564008074463345
Epochs 32, rate 1935.653481369036, time 1.4365221660700627
Epochs 33, rate 1935.4264007044605, time 1.4029945760848932
Epochs 34, rate 1935.259907980865, time 1.4026956007874105
Epochs 35, rate 1946.2463591151434, time 1.424934168229811
Epochs 36, rate 1944.7897028912266, time 1.386122414143756
Epochs 37, rate 1966.0145341514853, time 1.3966644622269087
Epochs 38, rate 1963.941304670168, time 1.4105879919370636
Epochs 39, rate 1963.9368988605686, time 1.38538316913764
Epochs 40, rate 1963.9354979972782, time 1.376785542583093
Epochs 41, rate 1963.9334139969992, time 1.3761681137839332
Epochs 42, rate 1963.9297979030503, time 1.4721379454131238
Epochs 43, rate 1963.9215430026925, time 1.3908219223667402
Epochs 44, rate 1963.1801401022988, time 1.39430759701645
Epochs 45, rate 1935.8277704149357, time 1.3992328052700032
Epochs 46, rate 1935.760915827026, time 1.3668742179870605
Epochs 47, rate 1935.7607680500269, time 1.3767147407925222
Epochs 48, rate 1935.7604966319232, time 1.3823405467555858
Epochs 49, rate 1935.7602297649464, time 1.3902972470095847
Epochs 50, rate 1935.759967007957, time 1.3994421189127024
Epochs 51, rate 1935.7597078291797, time 1.4235289534553885
Epochs 52, rate 1935.7594517171606, time 1.4200389502802864
Epochs 53, rate 1935.7591981770304, time 1.409028806432616
Epochs 54, rate 1935.7589467271796, time 1.422188975266181
Epochs 55, rate 1935.7586968959445, time 1.40652013476938
Epochs 56, rate 1935.7584482182288, time 1.4284724032331724
Epochs 57, rate 1935.7582002326926, time 1.4166775651974604
Epochs 58, rate 1935.757952478377, time 1.4222715258365497
Epochs 59, rate 1935.7577044916989, time 1.4263434023305308
Epochs 60, rate 1935.7574558030178, time 1.4587390910601243
Epochs 61, rate 1935.757205933605, time 1.4823027961247135
Epochs 62, rate 1935.7569543918653, time 1.4678969484521076
Epochs 63, rate 1935.7567006696179, time 1.4075373309315182
Epochs 64, rate 1935.7564442380456, time 1.475513861863874
