Updated best error: 2434.5971230739074. was found in iteration 0, time 7.204027293017134
Epochs 0, rate 2434.5971230739074, time 7.216586728653056
Updated best error: 1819.592047331174. was found in iteration 1, time 7.18789530362119
Epochs 1, rate 1819.592047331174, time 7.201030738186091
Updated best error: 1755.20728988534. was found in iteration 2, time 7.253626582634752
Epochs 2, rate 1755.20728988534, time 7.26596773849451
Updated best error: 1754.0584643796083. was found in iteration 3, time 7.208591999515193
Epochs 3, rate 1754.0584643796083, time 7.229772250080714
Updated best error: 1749.403310957081. was found in iteration 4, time 7.214489882302587
Epochs 4, rate 1749.403310957081, time 7.227091366163222
Updated best error: 1686.406820484737. was found in iteration 5, time 7.217048640843132
Epochs 5, rate 1686.406820484737, time 7.230097505525919
Updated best error: 1682.590756755295. was found in iteration 6, time 7.247285647536046
Epochs 6, rate 1682.590756755295, time 7.260540115705226
Updated best error: 1619.0381051921647. was found in iteration 7, time 7.2654047250398435
Epochs 7, rate 1619.0381051921647, time 7.27806278852222
Epochs 8, rate 1711.4454573756, time 7.25942089073942
Epochs 9, rate 1772.9404332882596, time 7.245179525853018
Epochs 10, rate 1763.3982735603333, time 7.260923805821221
Epochs 11, rate 1752.3219725145061, time 7.210415223191376
Epochs 12, rate 1705.9064736531402, time 7.241564305499196
Epochs 13, rate 1670.2321253698262, time 7.253655336215161
Epochs 14, rate 1685.7396130838172, time 7.27250531091704
Epochs 15, rate 1768.1729066272424, time 7.239429121065768
Epochs 16, rate 1703.2561968656594, time 7.234090541591286
Epochs 17, rate 1762.2349058765062, time 7.236039600771619
Updated best error: 1614.8442296433313. was found in iteration 18, time 7.244627951993607
Epochs 18, rate 1614.8442296433313, time 7.257538304867921
Epochs 19, rate 1805.3564542438735, time 7.239127672335599
Epochs 20, rate 1726.6327397486618, time 7.290377664234256
Epochs 21, rate 1710.4242626495134, time 7.246513011297793
Epochs 22, rate 1660.153810622994, time 7.262795879651094
Epochs 23, rate 1727.9088209080817, time 7.300545297533972
Epochs 24, rate 1764.3143788617758, time 7.252665966065251
Epochs 25, rate 1704.4480997137332, time 7.230663919923245
Epochs 26, rate 1835.5748562894507, time 7.230266007623868
Epochs 27, rate 1742.0877887772172, time 7.2351785395730985
Epochs 28, rate 1837.7735489852, time 7.253155085942126
Epochs 29, rate 1826.7392929306525, time 7.222749886292149
Epochs 30, rate 1823.9589373721242, time 7.228585624266998
Epochs 31, rate 1753.7672055919438, time 7.215165127432556
Epochs 32, rate 1807.1312079483362, time 7.277531929605175
Epochs 33, rate 1761.403502590826, time 7.263327975277207
Epochs 34, rate 1709.901208539801, time 7.254725092687295
Epochs 35, rate 1716.857851605454, time 7.254651199094951
Epochs 36, rate 1792.2817584873962, time 7.285629615056678
Epochs 37, rate 1801.8961251357782, time 7.237090806564083
Epochs 38, rate 1731.629220907, time 7.267460450704675
Epochs 39, rate 1810.2895313833092, time 7.230418432460283
Epochs 40, rate 1867.29489587458, time 7.25792570511112
Epochs 41, rate 1838.4275742955629, time 7.292635592413717
Epochs 42, rate 1766.165533046573, time 7.286716994698509
Epochs 43, rate 1765.9364522940568, time 7.299690419895342
Epochs 44, rate 1879.6053144645218, time 7.268712003933615
Epochs 45, rate 1758.2489432259622, time 7.277009418496164
Epochs 46, rate 1771.7767734034708, time 7.274537229837733
Epochs 47, rate 1724.0432064778913, time 7.265681748700445
Epochs 48, rate 1932.896018562656, time 7.317208455031505
Epochs 49, rate 1941.27328395957, time 7.256644779947237
Epochs 50, rate 1891.0126568060787, time 7.225580721627921
Epochs 51, rate 1901.1103564702732, time 7.216798515699338
Epochs 52, rate 1794.5413901937052, time 7.299826458300231
Epochs 53, rate 1815.3286855327012, time 7.26755475004029
Epochs 54, rate 1916.48492501298, time 7.2588652975682635
Epochs 55, rate 1886.0901383993105, time 7.259752638914506
Epochs 56, rate 1879.096209738624, time 7.264535006848746
Epochs 57, rate 1875.020794412486, time 7.259277122881031
Epochs 58, rate 1850.6152551249484, time 7.239463439836982
Epochs 59, rate 1804.656533673351, time 7.275604203721741
Epochs 60, rate 1834.2532832612817, time 7.251040925606503
Epochs 61, rate 1852.4234579835188, time 7.241234103217721
Epochs 62, rate 1912.3052631851542, time 7.26582675325335
Epochs 63, rate 1873.196484857987, time 7.230221795136458
Epochs 64, rate 1889.7878712258348, time 7.279233337074402
Epochs 65, rate 1863.782114293039, time 7.253725210481207
Epochs 66, rate 1823.606059536786, time 7.271737003160524
Epochs 67, rate 1789.0971090070439, time 7.224648549439735
Epochs 68, rate 1771.8984318631465, time 7.22038931096904
Epochs 69, rate 1831.7871646829758, time 7.24055545713054
Epochs 70, rate 1816.6045277040103, time 7.262605425887159
Epochs 71, rate 1849.2758308029247, time 7.223592396825552
Epochs 72, rate 1694.5420068249794, time 7.225719851805479
Epochs 73, rate 1865.155149996106, time 7.250259014006588
Epochs 74, rate 1803.635518887479, time 7.282833407691214
Epochs 75, rate 1641.1593246881725, time 7.288483329582959
Epochs 76, rate 1747.4580981557938, time 7.329435214967816
Epochs 77, rate 1913.884563396767, time 7.256710634886986
Epochs 78, rate 1896.337313343553, time 7.274752727025771
Epochs 79, rate 2004.9850199955245, time 7.280666068705614
Epochs 80, rate 1994.1869076593177, time 7.260012348575401
Epochs 81, rate 1935.0563829730709, time 7.269396833580686
Epochs 82, rate 1899.6629049782118, time 7.2629776764079
Epochs 83, rate 1824.9560171236672, time 7.2829935619811295
Epochs 84, rate 1779.1080179112312, time 7.281493429502007
Epochs 85, rate 1937.8297529545173, time 7.256598094041692
Epochs 86, rate 1876.9774489644315, time 7.230173254167312
Epochs 87, rate 1962.4474124570238, time 7.224563525451231
Epochs 88, rate 1779.190197011406, time 7.252496536428225
Epochs 89, rate 1728.7240412163396, time 7.277023331509554
Epochs 90, rate 1803.2082646479855, time 7.235122578320443
Epochs 91, rate 1788.460319210829, time 7.2503765017172555
Epochs 92, rate 1800.4750465329362, time 7.283509271175717
Epochs 93, rate 1821.3372683042876, time 7.222846659060451
Epochs 94, rate 1790.3621516651615, time 7.240369641061989
Epochs 95, rate 1886.547719584484, time 7.308389147714479
Epochs 96, rate 1909.4789146034893, time 7.2663341146253515
Epochs 97, rate 1787.0949168108032, time 7.266238269396126
Epochs 98, rate 1776.349715340483, time 7.241083224260365
Epochs 99, rate 1813.289425589697, time 7.244754715036834
