Updated best error: 2475.656519337584. was found in iteration 0, time 0.27422119492524644
Epochs 0, rate 2475.656519337584, time 0.28197879159455397
Updated best error: 2110.606339353802. was found in iteration 1, time 0.2877023031940098
Epochs 1, rate 2110.606339353802, time 0.2954877259244313
Epochs 2, rate 2110.6063395101046, time 0.2741908954364476
Epochs 3, rate 2110.6063395101046, time 0.33020939420191553
Epochs 4, rate 2110.6063395101046, time 0.294579050438756
Epochs 5, rate 2110.6063395101046, time 0.31474985298564206
Epochs 6, rate 2110.6063395101046, time 0.27542791844368253
Epochs 7, rate 2110.6063395101046, time 0.2753846334596517
Epochs 8, rate 2110.6063395101046, time 0.2836090895993095
Epochs 9, rate 2110.6063395101046, time 0.27591796629829446
Epochs 10, rate 2110.6063395101046, time 0.27605214974872183
Epochs 11, rate 2110.6063395101046, time 0.31593493401206274
Epochs 12, rate 2110.6063395101046, time 0.28221995079115914
Epochs 13, rate 2110.6063395101046, time 0.2757986234138343
Epochs 14, rate 2110.6063395101046, time 0.2762654828841846
Epochs 15, rate 2110.6063395101046, time 0.30322955449238975
Epochs 16, rate 2110.6063395101046, time 0.30293707167189154
Epochs 17, rate 2110.6063395101046, time 0.32974037048236937
Epochs 18, rate 2110.6063395101046, time 0.32569848051156214
Epochs 19, rate 2110.6063395101046, time 0.2859069038931352
Epochs 20, rate 2110.6063395101046, time 0.2786739830656586
Epochs 21, rate 2110.6063395101046, time 0.2862024784981827
Epochs 22, rate 2110.6063395101046, time 0.29333708057623653
Epochs 23, rate 2110.6063395101046, time 0.2819296322198568
Epochs 24, rate 2110.6063395101046, time 0.3428016144062269
Epochs 25, rate 2110.6063395101046, time 0.2882025539377082
Epochs 26, rate 2110.6063395101046, time 0.2823785593396906
Epochs 27, rate 2110.6063395101046, time 0.3241757766099056
Epochs 28, rate 2110.6063395101046, time 0.30270240522290237
Epochs 29, rate 2110.6063395101046, time 0.27408546558254443
Epochs 30, rate 2110.6063395101046, time 0.27415317566467934
Epochs 31, rate 2110.6063395101046, time 0.27676480609255805
Epochs 32, rate 2110.6063395101046, time 0.30143631944071103
Epochs 33, rate 2110.6063395101046, time 0.2804335176655286
Epochs 34, rate 2110.6063395101046, time 0.2758480919669921
Epochs 35, rate 2110.6063395101046, time 0.2905813729873046
Epochs 36, rate 2110.6063395101046, time 0.2775297135956407
Epochs 37, rate 2110.6063395101046, time 0.2758542755361475
Epochs 38, rate 2110.6063395101046, time 0.2753246528389752
Epochs 39, rate 2110.6063395101046, time 0.29085468674347226
Epochs 40, rate 2110.6063395101046, time 0.2767487288127768
Epochs 41, rate 2110.6063395101046, time 0.27739305671752845
Epochs 42, rate 2110.6063395101046, time 0.2855052810772065
Epochs 43, rate 2110.6063395101046, time 0.2754269909083007
Epochs 44, rate 2110.6063395101046, time 0.2847734556690682
Epochs 45, rate 2110.6063395101046, time 0.27539329045649197
Epochs 46, rate 2110.6063395101046, time 0.2883042736501409
Epochs 47, rate 2110.6063395101046, time 0.287203289164097
Epochs 48, rate 2110.6063395101046, time 0.2754235899452908
Epochs 49, rate 2110.6063395101046, time 0.31284655040320786
Epochs 50, rate 2110.6063395101046, time 0.2787339636863635
Epochs 51, rate 2110.6063395101046, time 0.28370277067182315
Epochs 52, rate 2110.6063395101046, time 0.32611896321333234
Epochs 53, rate 2110.6063395101046, time 0.29546113657710293
Epochs 54, rate 2110.6063395101046, time 0.2780534619020898
Epochs 55, rate 2110.6063395101046, time 0.2756969037014301
Epochs 56, rate 2110.6063395101046, time 0.3104896830240591
Epochs 57, rate 2110.6063395101046, time 0.2805547156207524
Epochs 58, rate 2110.6063395101046, time 0.27808685317549475
Epochs 59, rate 2110.6063395101046, time 0.27825350036391683
Epochs 60, rate 2110.6063395101046, time 0.32060352871556574
Epochs 61, rate 2110.6063395101046, time 0.2990667757448193
Epochs 62, rate 2110.6063395101046, time 0.3183279752706767
Epochs 63, rate 2110.6063395101046, time 0.29669135765826127
Epochs 64, rate 2110.6063395101046, time 0.28261631757325745
Epochs 65, rate 2110.6063395101046, time 0.27894946107102214
Epochs 66, rate 2110.6063395101046, time 0.30537463462835035
Epochs 67, rate 2110.6063395101046, time 0.2815450142191196
Epochs 68, rate 2110.6063395101046, time 0.2830099017492671
Epochs 69, rate 2110.6063395101046, time 0.2796698468762884
Epochs 70, rate 2110.6063395101046, time 0.2818198738675619
Epochs 71, rate 2110.6063395101046, time 0.27917763477242374
Epochs 72, rate 2110.6063395101046, time 0.2791760888801491
Epochs 73, rate 2110.6063395101046, time 0.27892905529284917
Epochs 74, rate 2110.6063395101046, time 0.29279292649158606
Epochs 75, rate 2110.6063395101046, time 0.2871439269003133
Epochs 76, rate 2110.6063395101046, time 0.27744932719676285
Epochs 77, rate 2110.6063395101046, time 0.360819916534183
Epochs 78, rate 2110.6063395101046, time 0.2812138840914713
Epochs 79, rate 2110.6063395101046, time 0.280347566054445
Epochs 80, rate 2110.6063395101046, time 0.29206573876027164
Epochs 81, rate 2110.6063395101046, time 0.2817639125667881
Epochs 82, rate 2110.6063395101046, time 0.2806681841145462
Epochs 83, rate 2110.6063395101046, time 0.2797882622253667
Epochs 84, rate 2110.6063395101046, time 0.29156456048116297
Epochs 85, rate 2110.6063395101046, time 0.27991873553432356
Epochs 86, rate 2110.6063395101046, time 0.2886140704642344
Epochs 87, rate 2110.6063395101046, time 0.28155367121593144
Epochs 88, rate 2110.6063395101046, time 0.2799304843156847
Epochs 89, rate 2110.6063395101046, time 0.2792465815683727
Epochs 90, rate 2110.6063395101046, time 0.2801741169399463
Epochs 91, rate 2110.6063395101046, time 0.29395883845361936
Epochs 92, rate 2110.6063395101046, time 0.28151440555186014
Epochs 93, rate 2110.6063395101046, time 0.2796247068215223
Epochs 94, rate 2110.6063395101046, time 0.29360513829863066
Epochs 95, rate 2110.6063395101046, time 0.2932001145197205
Epochs 96, rate 2110.6063395101046, time 0.2794933059772404
Epochs 97, rate 2110.6063395101046, time 0.3388561881140504
Epochs 98, rate 2110.6063395101046, time 0.29116386520067294
Epochs 99, rate 2110.6063395101046, time 0.2855071361479702
