Updated best error: 18486.1922608593. was found in iteration 0, time 6.853590841647929
Epochs 0, rate 18486.1922608593, time 6.868323490646276
Updated best error: 17963.034630886585. was found in iteration 1, time 6.8588162619060995
Epochs 1, rate 17963.034630886585, time 6.874113161065452
Epochs 2, rate 18391.551612612813, time 6.8036440357522
Epochs 3, rate 18387.346751141962, time 6.840577223277023
Updated best error: 17856.82527476281. was found in iteration 4, time 6.812627207493506
Epochs 4, rate 17856.82527476281, time 6.825536941999076
Epochs 5, rate 18333.53914502732, time 6.816486369416566
Epochs 6, rate 18224.677550785542, time 6.827448899804949
Epochs 7, rate 18513.790751558055, time 6.81044533714487
Epochs 8, rate 18322.971968139864, time 6.819362344757678
Epochs 9, rate 18628.607137549887, time 6.832084717292105
Epochs 10, rate 18183.886727704772, time 6.834501563050253
Epochs 11, rate 18531.755756760886, time 6.818728220330286
Epochs 12, rate 18230.991453737857, time 6.79978394629461
Epochs 13, rate 18485.614424997522, time 6.830962400533508
Epochs 14, rate 18447.152943431036, time 6.807060763713366
Epochs 15, rate 18351.203408406465, time 6.827740763997781
Epochs 16, rate 18307.654865178767, time 6.809165957875734
Epochs 17, rate 18056.05110416292, time 6.794032923146688
Updated best error: 17676.11102593653. was found in iteration 18, time 6.802876964711345
Epochs 18, rate 17676.11102593653, time 6.8158238005974
Epochs 19, rate 18464.309356971105, time 6.803671243431154
Epochs 20, rate 18573.56887002865, time 6.806415199693561
Epochs 21, rate 18610.443945885283, time 6.797855602045615
Epochs 22, rate 18448.759865210013, time 6.7986078325342305
Epochs 23, rate 18512.752058395512, time 6.823132772546046
Epochs 24, rate 18384.84665640735, time 6.88985063911764
Epochs 25, rate 18486.13021726012, time 6.816627045484097
Epochs 26, rate 18459.734390032856, time 6.798900624261705
Epochs 27, rate 18498.614222198157, time 6.81341623018443
Epochs 28, rate 18287.388481643753, time 6.816896648848683
Epochs 29, rate 18336.584648129065, time 6.82429342739772
Epochs 30, rate 18483.267674156843, time 6.785794252439587
Epochs 31, rate 18415.109704536466, time 6.813346355917815
Epochs 32, rate 18546.064536572852, time 6.825600632702276
Epochs 33, rate 18199.537907911243, time 6.811066476089195
Epochs 34, rate 18399.56460257343, time 6.821365819302059
Epochs 35, rate 18183.24818970668, time 6.818628974137596
Epochs 36, rate 18562.350422858504, time 6.813940905539653
Epochs 37, rate 18454.487767191284, time 6.850982923780407
Epochs 38, rate 18606.49801497842, time 6.799211039144666
Epochs 39, rate 17777.744265081685, time 6.8000640617169665
Epochs 40, rate 18532.82018877877, time 6.798101707869364
Epochs 41, rate 18503.53482580123, time 6.8153912603369236
Epochs 42, rate 18328.69103314226, time 6.826156844230809
Epochs 43, rate 17744.618833910026, time 6.8046961690660055
Epochs 44, rate 18598.850672219698, time 6.801791440155057
Epochs 45, rate 18119.616750626978, time 6.794206681278524
Epochs 46, rate 18071.480853482466, time 6.803499649546552
Epochs 47, rate 18840.25933511805, time 6.827487856254379
Epochs 48, rate 18641.900037541323, time 6.837038679116745
Epochs 49, rate 18654.755126416927, time 6.853167885910807
Epochs 50, rate 18777.07661637967, time 6.832913005610635
Epochs 51, rate 18252.47803559512, time 6.872993317732153
Epochs 52, rate 18051.234930675313, time 6.829025399295915
Epochs 53, rate 18563.054750208245, time 6.887991241600957
Epochs 54, rate 18533.55973762521, time 6.876461987626044
Epochs 55, rate 18754.621117919465, time 6.8628748437490685
Epochs 56, rate 18691.942146363686, time 6.834541137855922
Epochs 57, rate 18466.512825618425, time 6.833343999980343
Epochs 58, rate 18658.961881727653, time 6.814257194807851
Epochs 59, rate 18547.78540812486, time 6.797682771448535
Epochs 60, rate 18398.84210235535, time 6.795215838826607
Epochs 61, rate 18688.754069712842, time 6.807737245550243
Epochs 62, rate 18380.36621853582, time 6.812983999102244
Epochs 63, rate 18453.50182663468, time 6.812531362260643
Epochs 64, rate 18136.799869065995, time 6.823332810822194
Epochs 65, rate 18092.728409696487, time 6.8235544915703485
Epochs 66, rate 18376.2854560351, time 6.852726379483556
Epochs 67, rate 18300.867395137608, time 6.831444100123008
Epochs 68, rate 18236.622947678698, time 6.822808444645261
Epochs 69, rate 18274.89205375681, time 6.790975460219215
Epochs 70, rate 18089.61686894666, time 6.809111542517712
Epochs 71, rate 18311.208165510714, time 6.833977815229446
Epochs 72, rate 18516.220603934788, time 6.8073532462626645
Epochs 73, rate 17839.089029589824, time 6.812143962013124
Epochs 74, rate 17951.91757097136, time 6.824295900823017
Epochs 75, rate 18353.25964022418, time 6.805344824867689
Updated best error: 17439.19466857541. was found in iteration 76, time 6.849640162986361
Epochs 76, rate 17439.19466857541, time 6.862461472535188
Epochs 77, rate 18397.35632999974, time 6.806893498323234
Epochs 78, rate 18181.23597408407, time 6.833678530760608
Epochs 79, rate 18270.48880702015, time 6.827501769271976
Epochs 80, rate 18303.52994005941, time 6.808345399011387
Epochs 81, rate 18363.48898064684, time 6.82674768371453
Epochs 82, rate 18322.67873145623, time 6.822724039004697
Epochs 83, rate 18087.50451579573, time 6.820357898466682
Epochs 84, rate 17914.24855230171, time 6.8029740466568
Epochs 85, rate 17594.82304361516, time 6.826560940099398
Epochs 86, rate 18185.84576113221, time 6.824960633889532
Epochs 87, rate 18653.932083335818, time 6.7972913518847236
Epochs 88, rate 18687.327577352185, time 6.809577164842267
Epochs 89, rate 18288.550737225116, time 6.814262760015026
Epochs 90, rate 18497.47509871369, time 6.807618211954605
Epochs 91, rate 18424.788862203928, time 6.818924548468431
Epochs 92, rate 18377.94773981196, time 6.841103135345065
Epochs 93, rate 18449.63052326612, time 6.841657800982603
Epochs 94, rate 18376.353476099364, time 6.831830263657821
Epochs 95, rate 18396.922357225754, time 6.814855763745982
Epochs 96, rate 18430.434088801805, time 6.797409767123781
Epochs 97, rate 18456.827299816054, time 6.813451785674033
Epochs 98, rate 18393.005711291637, time 6.802040946938632
Epochs 99, rate 18365.062611652007, time 6.817652589475301
