Updated best error: 4561.872461917906. was found in iteration 0, time 1.5901561999053229
Epochs 0, rate 4561.872461917906, time 1.598735275772924
Updated best error: 4108.666678551404. was found in iteration 1, time 1.6707549296115758
Epochs 1, rate 4108.666678551404, time 1.6788594169993303
Updated best error: 4105.431459997962. was found in iteration 2, time 1.5663735966809327
Epochs 2, rate 4105.431459997962, time 1.5747374845450395
Epochs 3, rate 4145.621609176719, time 1.5654711055976804
Epochs 4, rate 4108.949012024991, time 1.5707110572329839
Epochs 5, rate 4108.858451273383, time 1.5674312951960019
Epochs 6, rate 4108.547878047705, time 1.5789231386224856
Epochs 7, rate 4139.467029688897, time 1.5966177144873654
Epochs 8, rate 4109.038793579977, time 1.566632687987294
Epochs 9, rate 4109.035220306244, time 1.5660378291868255
Epochs 10, rate 4109.032242365045, time 1.5728762319631642
Epochs 11, rate 4109.029718995329, time 1.5720278470616904
Epochs 12, rate 4109.027550138964, time 1.5580814381464734
Epochs 13, rate 4109.025663066706, time 1.570617376251903
Epochs 14, rate 4109.024003621165, time 1.6006228085025214
Epochs 15, rate 4109.022530629044, time 1.5698125854687532
Epochs 16, rate 4109.021212218635, time 1.5681915643217508
Epochs 17, rate 4109.020023324676, time 1.5658136750134872
Epochs 18, rate 4109.01894395655, time 1.5695139193558134
Epochs 19, rate 4109.017957969604, time 1.5702565653191414
Epochs 20, rate 4109.017052177273, time 1.5604682936245808
Epochs 21, rate 4109.016215698278, time 1.5600716180342715
Epochs 22, rate 4109.0154394695055, time 1.5664156449129223
Epochs 23, rate 4109.0147158768, time 1.5585801425331738
Epochs 24, rate 4109.01403847247, time 1.5705533763612038
Epochs 25, rate 4109.013401755718, time 1.5693655138311442
Epochs 26, rate 4109.012801001165, time 1.5666048619459616
Epochs 27, rate 4109.012232122458, time 1.5763693269254873
Epochs 28, rate 4109.011691563984, time 1.5786924916974385
Epochs 29, rate 4109.011176212839, time 1.5693469631441985
Epochs 30, rate 4109.01068332839, time 1.568053361683269
Epochs 31, rate 4109.0102104835105, time 1.5709593273059
Epochs 32, rate 4109.009755517111, time 1.6036338947087643
Epochs 33, rate 4109.009316493873, time 1.622951037614257
Epochs 34, rate 4109.008891671427, time 1.6237212004416506
Epochs 35, rate 4109.00847947181, time 1.6180057327801478
Epochs 36, rate 4109.008078458484, time 1.6343745526537532
Epochs 37, rate 4109.007687315284, time 1.602754591993289
Epochs 38, rate 4109.007304829686, time 1.5733016611266066
Epochs 39, rate 4109.006929877216, time 1.5752807105891407
Epochs 40, rate 4109.0065614085715, time 1.608855604827113
Epochs 41, rate 4109.006198438179, time 1.61008056873834
Epochs 42, rate 4109.0058400334765, time 1.6038787638171925
