Updated best error: 2167.2727172449395. was found in iteration 0, time 3.765399005249492
Epochs 0, rate 2167.2727172449395, time 3.7760223671866697
Updated best error: 1839.121765123565. was found in iteration 1, time 3.830454111623112
Epochs 1, rate 1839.121765123565, time 3.840360798560141
Updated best error: 1838.30205066331. was found in iteration 2, time 3.7562680463452125
Epochs 2, rate 1838.30205066331, time 3.756292780599324
Epochs 3, rate 1858.5518214974195, time 3.764980996362283
Epochs 4, rate 1916.4202527174484, time 3.836193076815107
Epochs 5, rate 1892.5511464002582, time 3.9159307453228394
Updated best error: 1838.168430753958. was found in iteration 6, time 3.801467730612785
Epochs 6, rate 1838.168430753958, time 3.8014933923986973
Updated best error: 1787.7550865949202. was found in iteration 7, time 3.845587764713855
Epochs 7, rate 1787.7550865949202, time 3.855593388660054
Epochs 8, rate 1804.8567630562013, time 3.82496774498577
Epochs 9, rate 1832.4513043198554, time 3.819659155800764
Epochs 10, rate 1857.4521739089028, time 3.82414285762934
Epochs 11, rate 1856.7992159047499, time 3.849399931546941
Epochs 12, rate 1926.4216819052017, time 3.8143397453750367
Epochs 13, rate 1916.9658824035075, time 3.8933304394231527
Epochs 14, rate 2003.754916611869, time 3.818068434113229
Epochs 15, rate 1887.3744873586247, time 3.8539497975070844
Epochs 16, rate 1981.0201375161885, time 3.8099614733073395
Epochs 17, rate 1958.0006272098076, time 3.8037525572945015
Epochs 18, rate 1948.8432345118656, time 3.8552743167892913
Epochs 19, rate 1976.1297938110251, time 3.807349536124093
Epochs 20, rate 1956.9671992405058, time 3.8533298952752375
Epochs 21, rate 1969.361015680954, time 3.804694932354323
Epochs 22, rate 1873.021610955227, time 3.8656283845339203
Epochs 23, rate 1973.3800367994636, time 3.7980970701974
Epochs 24, rate 1922.412875322906, time 3.8387221542507177
Epochs 25, rate 2026.9694883666964, time 3.8094871939902077
Epochs 26, rate 1995.5934450123398, time 3.8112148816144327
Epochs 27, rate 1931.3764925578112, time 3.818068743290496
Epochs 28, rate 1993.3771285242622, time 3.8156355110913864
Epochs 29, rate 2003.2084095433952, time 3.8369564377208007
Epochs 30, rate 2000.3950418384006, time 3.812497043480107
Epochs 31, rate 2103.9082266309947, time 3.839664838502358
Epochs 32, rate 2087.451600546269, time 3.8119927738880506
Epochs 33, rate 2146.5954010029286, time 3.831364022975322
Epochs 34, rate 2156.658137343648, time 3.8041124406809104
Epochs 35, rate 2164.8105410375615, time 3.7991859957110137
Epochs 36, rate 2148.60082918184, time 3.806405615170661
Epochs 37, rate 2154.0536521786166, time 3.823363110284845
Epochs 38, rate 2135.019072440132, time 3.8399965866701677
Epochs 39, rate 2151.138882785339, time 3.851384855399374
Epochs 40, rate 2107.5053860608978, time 3.8116415474869427
Epochs 41, rate 2026.6578747649776, time 3.815455569398182
Epochs 42, rate 2076.1006445077596, time 3.813666664500488
Epochs 43, rate 2014.4988597417605, time 3.8033082682595705
Epochs 44, rate 2101.6898066865533, time 3.8405812425990007
Epochs 45, rate 2098.6600529992056, time 3.8168477986982907
Epochs 46, rate 2126.4832579885506, time 3.842375403517508
Epochs 47, rate 2126.6350206624998, time 3.8215429783958825
Epochs 48, rate 2119.182616118046, time 3.811865392483014
Epochs 49, rate 2078.004820579532, time 3.8053312210322474
Epochs 50, rate 1996.823448920467, time 3.8056295779606444
Epochs 51, rate 2071.5028834474997, time 3.81952991932485
Epochs 52, rate 2015.848873893856, time 3.8108237712222035
Epochs 53, rate 1847.6045516777513, time 3.800535558424599
Epochs 54, rate 1905.977172571509, time 3.844041255499178
Epochs 55, rate 1805.4496261407126, time 3.8111416063838988
Epochs 56, rate 1968.8158522909494, time 3.8045567297085654
Epochs 57, rate 2104.094081083758, time 3.7991046818569885
Epochs 58, rate 2102.5151816620296, time 3.8801393527828623
Epochs 59, rate 2101.4355791369453, time 4.048707001435105
Epochs 60, rate 2100.319400525455, time 3.8219758278282825
Epochs 61, rate 2097.737974759825, time 3.818639177021396
Epochs 62, rate 2088.862973913015, time 3.8321549007378053
Epochs 63, rate 2016.2870567183918, time 3.811790262181603
Epochs 64, rate 2113.390458283279, time 3.8155906802567188
Epochs 65, rate 2119.0773003173595, time 3.810675984059344
Epochs 66, rate 2097.5775545017136, time 3.8083104618781363
Epochs 67, rate 2095.1457030465212, time 3.8030389740742976
Epochs 68, rate 2074.5297343770685, time 3.831339907075744
Epochs 69, rate 2067.4654586452652, time 3.8478438378151623
Epochs 70, rate 2056.690148246777, time 3.8402859774359968
Epochs 71, rate 2055.9095562016914, time 3.8111301667959196
Epochs 72, rate 2056.343002129806, time 3.806595759742777
Epochs 73, rate 2068.6413465845503, time 3.7642754517801222
Epochs 74, rate 2007.0483623497755, time 3.7840613087901147
Epochs 75, rate 1991.528179100742, time 3.948289023464895
Epochs 76, rate 2046.5216522128776, time 3.8792449003376532
Epochs 77, rate 2061.4927169484527, time 3.839927949120465
Epochs 78, rate 2051.236973233939, time 3.826944011852902
Epochs 79, rate 2053.4663886344247, time 3.876185273162264
Epochs 80, rate 2052.846130564429, time 3.852162438503001
Epochs 81, rate 2042.6107880425989, time 3.8181404726274195
Epochs 82, rate 2029.5095736358094, time 3.8367842254883726
Epochs 83, rate 2053.9256188306717, time 3.8491995840959135
Epochs 84, rate 2046.4115472066933, time 3.818165206881531
Epochs 85, rate 2000.6717543772606, time 3.8150864106646623
Epochs 86, rate 1957.7731811004135, time 3.837525634735357
Epochs 87, rate 2049.8527039142286, time 3.8039627984471736
Epochs 88, rate 1958.5585697058561, time 3.8378518177050864
Epochs 89, rate 1917.043007145469, time 3.8306745556619717
Epochs 90, rate 1971.7984318610277, time 3.8235257380001713
Epochs 91, rate 1901.7980548965081, time 3.816361152254103
Epochs 92, rate 2044.8035092355576, time 3.824862933586701
Epochs 93, rate 2039.3727072214074, time 3.8354903148356243
Epochs 94, rate 2012.9697614516058, time 3.8703572646481916
Epochs 95, rate 1933.6051272670854, time 3.8327043103417964
Epochs 96, rate 2088.709702591607, time 3.851817395661783
Epochs 97, rate 2048.1325822734198, time 3.8176136330293957
Epochs 98, rate 2109.5901067087907, time 3.8444060857364093
Epochs 99, rate 2107.3138580983505, time 3.8586183878796874
