Updated best error: 2218.2645485519824. was found in iteration 0, time 0.9677990935451817
Epochs 0, rate 2218.2645485519824, time 0.9755164898524527
Updated best error: 1889.6617077596768. was found in iteration 1, time 0.9599172144662589
Epochs 1, rate 1889.6617077596768, time 0.9676336832344532
Updated best error: 1869.5562492268832. was found in iteration 2, time 0.9752308092429303
Epochs 2, rate 1869.5562492268832, time 0.9826619065715931
Epochs 3, rate 1871.6331499145124, time 0.9605510297114961
Epochs 4, rate 1870.2735876926324, time 0.9630572279565968
Epochs 5, rate 1870.869897467909, time 0.9776309593871702
Epochs 6, rate 1892.3493186558276, time 1.017714672459988
Epochs 7, rate 1895.3534547158886, time 0.9606351261609234
Epochs 8, rate 1893.9308041100028, time 0.9623557026789058
Epochs 9, rate 1893.9081767942705, time 0.9583063962054439
Epochs 10, rate 1893.8747366025304, time 0.9578454115253408
Epochs 11, rate 1893.7739842325095, time 0.9568631524743978
Epochs 12, rate 1893.7298871056994, time 0.9626209775742609
Epochs 13, rate 1893.86840279489, time 0.9692454290343449
Epochs 14, rate 1893.9214300847561, time 0.9694414479890838
Epochs 15, rate 1893.8941635072645, time 0.9593470899271779
Epochs 16, rate 1893.771608385123, time 0.9673606789147016
Epochs 17, rate 1894.3341949654905, time 0.9627013638673816
Epochs 18, rate 1893.9418608814483, time 0.9604582762694918
Epochs 19, rate 1893.9534003980534, time 0.9594896210182924
Epochs 20, rate 1893.952348975158, time 0.9679212189221289
Epochs 21, rate 1893.9511896574177, time 0.9614420811994933
Epochs 22, rate 1893.950108549991, time 0.9629035663965624
Epochs 23, rate 1893.94909594326, time 0.9723155682731885
Epochs 24, rate 1893.948140556654, time 0.9708414067572448
Epochs 25, rate 1893.9472324501096, time 0.9725857899757102
Epochs 26, rate 1893.9463628430385, time 0.9675885432225186
Epochs 27, rate 1893.945523897863, time 0.966991210996639
Epochs 28, rate 1893.9447085232396, time 0.9642673513153568
Epochs 29, rate 1893.9439101987657, time 0.9675109394884203
Epochs 30, rate 1893.9431228167568, time 0.9645316986425314
Epochs 31, rate 1893.9423405381342, time 0.9643780371116009
Epochs 32, rate 1893.941557656093, time 0.9692652164376341
Epochs 33, rate 1893.9407684638782, time 0.9668693947896827
Epochs 34, rate 1893.9399671198591, time 0.962828436109703
Epochs 35, rate 1893.9391475043708, time 0.9636675456713419
Epochs 36, rate 1893.9383030612762, time 0.9631419427751098
Epochs 37, rate 1893.9374266153611, time 0.9635803574055899
Epochs 38, rate 1893.9365101544126, time 0.9677561178104952
Epochs 39, rate 1893.9355445616322, time 0.9663496662979014
Epochs 40, rate 1893.9345192781668, time 0.9615700809517875
Epochs 41, rate 1893.9334218677457, time 0.9720703899802174
Epochs 42, rate 1893.9322374430244, time 0.9618010370177217
Epochs 43, rate 1893.9309478948803, time 0.9623705432168208
Epochs 44, rate 1893.9295308351059, time 0.9631604934693314
Epochs 45, rate 1893.9279581157493, time 0.9661978598160204
Epochs 46, rate 1893.926193708028, time 0.9621405146899633
Epochs 47, rate 1893.9241905877316, time 0.9625551225908566
Epochs 48, rate 1893.9218860301814, time 0.9638988109363709
Epochs 49, rate 1893.9191942728976, time 0.9647509059868753
Epochs 50, rate 1893.9159946353936, time 0.9640660763252527
Epochs 51, rate 1893.9121114110094, time 0.9639591006562114
Epochs 52, rate 1893.9072779584767, time 0.9602322670107242
Epochs 53, rate 1893.9010681761392, time 0.9635262512310874
