Updated best error: 17528.864990400998. was found in iteration 0, time 7.0619265324639855
Epochs 0, rate 17528.864990400998, time 7.076427916195826
Updated best error: 17140.117407063204. was found in iteration 1, time 7.271302607827238
Epochs 1, rate 17140.117407063204, time 7.28381164741586
Updated best error: 16920.564661710756. was found in iteration 2, time 7.44383793992165
Epochs 2, rate 16920.564661710756, time 7.457363866531523
Epochs 3, rate 17380.84815268566, time 7.998088042193558
Epochs 4, rate 17187.297556860893, time 7.822989623062313
Epochs 5, rate 17185.328865745316, time 7.766316646055202
Epochs 6, rate 17095.184514622753, time 7.578024357673712
Epochs 7, rate 17243.791372835945, time 7.808550693313009
Epochs 8, rate 17121.52488335465, time 8.067761342899757
Epochs 9, rate 17262.510935451326, time 7.5735301437962335
Epochs 10, rate 16988.816335750897, time 7.599297670865781
Epochs 11, rate 17211.38429292176, time 7.03967652542633
Epochs 12, rate 17018.377072834945, time 7.211811162633239
Epochs 13, rate 17049.658078475582, time 7.1548290074570104
Epochs 14, rate 16988.85264068885, time 7.066253171782591
Epochs 15, rate 17087.39344016583, time 7.340403310561669
Updated best error: 16889.990270058694. was found in iteration 16, time 7.111762343396549
Epochs 16, rate 16889.990270058694, time 7.12496796141204
Updated best error: 16704.805913085394. was found in iteration 17, time 7.344648636004422
Epochs 17, rate 16704.805913085394, time 7.3586139047838515
Epochs 18, rate 17009.840566459327, time 7.0616958855389385
Epochs 19, rate 17118.69158877802, time 7.164559772019857
Epochs 20, rate 16923.042487045783, time 6.951332882541465
Epochs 21, rate 17083.976772033442, time 6.985102249862393
Epochs 22, rate 16991.012596685734, time 7.001859088341007
Epochs 23, rate 16988.924844938054, time 7.179318391994457
Epochs 24, rate 17192.827849069057, time 7.131889842290548
Epochs 25, rate 17014.025839694932, time 7.134261548024369
Epochs 26, rate 16989.57473869366, time 7.144589953997638
Epochs 27, rate 17465.56627239042, time 7.266462114392198
Epochs 28, rate 16920.346669911025, time 7.0738942010793835
Epochs 29, rate 16787.44980573137, time 7.038650981441606
Epochs 30, rate 16854.636621498372, time 7.076178718591109
Epochs 31, rate 16905.58952620728, time 6.953564839757746
Updated best error: 16647.044898087894. was found in iteration 32, time 6.913886459267815
Epochs 32, rate 16647.044898087894, time 6.926794647879433
Updated best error: 16492.509665271373. was found in iteration 33, time 7.020282706347643
Epochs 33, rate 16492.509665271373, time 7.033499454773846
Epochs 34, rate 17336.25553428076, time 7.077071006788174
Epochs 35, rate 17172.401283283747, time 7.02287732953846
Epochs 36, rate 17188.83017976742, time 7.086817848612554
Epochs 37, rate 17158.712000024458, time 7.235598712708452
Epochs 38, rate 17088.349908894437, time 7.172848529589828
Epochs 39, rate 17067.83024158617, time 7.15305030545278
Epochs 40, rate 17014.922943343907, time 7.117897984193405
Epochs 41, rate 16943.731616864225, time 7.227660872362321
Epochs 42, rate 17161.730568371757, time 7.171412706171395
Epochs 43, rate 17004.687320468904, time 7.494949419997283
Epochs 44, rate 16829.0675640105, time 7.14087239568471
Epochs 45, rate 16735.335468530066, time 7.251036287925672
Epochs 46, rate 17224.89468264055, time 7.5229294260643655
Epochs 47, rate 16933.390779680398, time 7.148071300194715
Epochs 48, rate 17046.29140941144, time 7.358428707069834
Epochs 49, rate 16567.284347750774, time 7.770228059103829
Epochs 50, rate 16792.91060980134, time 7.245720587656251
Epochs 51, rate 16921.301221209596, time 7.180750814441126
Epochs 52, rate 17033.887583840078, time 7.303737252979772
Epochs 53, rate 16926.168878049317, time 7.369706908371882
Epochs 54, rate 16815.99259208335, time 7.083408231745125
Epochs 55, rate 16846.302577417333, time 7.194808836677112
Epochs 56, rate 16856.79961335644, time 7.225993165309774
Epochs 57, rate 16922.566981441927, time 7.24657701117394
Epochs 58, rate 16946.75995128533, time 7.247592661471572
Epochs 59, rate 16940.54890152721, time 7.044804554563598
Epochs 60, rate 17037.948134416733, time 7.083197063053376
Epochs 61, rate 16747.179039058305, time 7.175826224556658
Epochs 62, rate 16929.106016021793, time 7.2463862482545665
Epochs 63, rate 16881.756753282298, time 7.256717127631418
Epochs 64, rate 16789.928364119587, time 7.497779018609435
Epochs 65, rate 16879.625486279583, time 7.332741875492502
Epochs 66, rate 16827.091941196795, time 7.177460231192526
Epochs 67, rate 16935.201090865103, time 7.245777167248889
Epochs 68, rate 16799.300443839307, time 7.112054516765056
Epochs 69, rate 17020.572920438713, time 7.443137342197588
Epochs 70, rate 16960.142744447443, time 7.451204109849641
Epochs 71, rate 17020.248319599934, time 7.430477114467067
Epochs 72, rate 16929.56291613357, time 7.81476672043209
Epochs 73, rate 17013.937895494066, time 7.596481985267019
Epochs 74, rate 17038.280303883952, time 7.4229563554690685
Epochs 75, rate 16866.69306506782, time 7.4584175457421225
Epochs 76, rate 16878.15460343602, time 7.6165711460780585
Epochs 77, rate 16851.687327074822, time 7.286847158698947
Epochs 78, rate 16956.968063426957, time 7.434322672546841
Epochs 79, rate 16741.99959764664, time 7.3432492956198985
Epochs 80, rate 16765.94720176819, time 7.331801973850816
Epochs 81, rate 16924.98249309717, time 7.122297898735269
Epochs 82, rate 16935.393215989916, time 7.137654160091188
Epochs 83, rate 17079.568094092232, time 7.034785017604008
Epochs 84, rate 16793.288310341904, time 7.284123608187656
Epochs 85, rate 16898.9121914872, time 7.356935994859668
Epochs 86, rate 16764.193388225805, time 7.60282693967747
Epochs 87, rate 16875.050286658727, time 7.210414295652299
Epochs 88, rate 16863.426191232225, time 7.198121680776239
Epochs 89, rate 16956.273060818006, time 7.319399909902131
Epochs 90, rate 16827.095441307516, time 7.166231498398702
Epochs 91, rate 16865.369745455024, time 7.24550787305634
