Updated best error: 6722.223521744113. was found in iteration 0, time 0.5525734290422406
Epochs 0, rate 6722.223521744113, time 0.5610291428456549
Updated best error: 6251.490155212474. was found in iteration 1, time 0.5572973623056896
Epochs 1, rate 6251.490155212474, time 0.5647816382697783
Updated best error: 6251.364801011519. was found in iteration 2, time 0.5659571336873341
Epochs 2, rate 6251.364801011519, time 0.5659815587569028
Epochs 3, rate 6251.3720557876495, time 0.5468910434283316
Epochs 4, rate 6251.369045574094, time 0.5535828957508784
Epochs 5, rate 6251.370189571567, time 0.5571362804621458
Epochs 6, rate 6251.369766769706, time 0.5812385739409365
Epochs 7, rate 6251.369923642681, time 0.5501398876658641
Epochs 8, rate 6251.369865481653, time 0.5870702925894875
Epochs 9, rate 6251.369887047553, time 0.5923445629887283
Epochs 10, rate 6251.369879051054, time 0.5571334978740197
Epochs 11, rate 6251.369882016087, time 0.5474818829388823
Epochs 12, rate 6251.3698809166735, time 0.5568734790431336
Epochs 13, rate 6251.369881324324, time 0.5598468455136754
Epochs 14, rate 6251.369881173173, time 0.5433778518927284
Epochs 15, rate 6251.369881229222, time 0.5552403999317903
Epochs 16, rate 6251.369881208443, time 0.5543706817261409
Epochs 17, rate 6251.369881216146, time 0.5674888023349922
Epochs 18, rate 6251.369881213287, time 0.5508803693810478
Epochs 19, rate 6251.369881214347, time 0.5489313101861626
Epochs 20, rate 6251.369881213955, time 0.5424611386260949
Epochs 21, rate 6251.369881214103, time 0.5473749072989449
Epochs 22, rate 6251.369881214049, time 0.5571396814484615
Epochs 23, rate 6251.36988121406, time 0.5582922976755071
Epochs 24, rate 6251.369881214057, time 0.5779334592807572
Epochs 25, rate 6251.369881214059, time 0.574434799113078
Epochs 26, rate 6251.369881214061, time 0.550771847832948
Epochs 27, rate 6251.36988121406, time 0.5643076681299135
Epochs 28, rate 6251.369881214062, time 0.5463648221921176
Epochs 29, rate 6251.36988121406, time 0.5438651166914497
Epochs 30, rate 6251.369881214061, time 0.5501797716715373
Epochs 31, rate 6251.36988121406, time 0.539175193029223
Epochs 32, rate 6251.369881214062, time 0.5498047385190148
Epochs 33, rate 6251.369881214063, time 0.5640813497302588
Epochs 34, rate 6251.36988121406, time 0.5530804812442511
Epochs 35, rate 6251.36988121406, time 0.561234127933858
Epochs 36, rate 6251.369881214061, time 0.5569928218028508
Epochs 37, rate 6251.369881214058, time 0.5877050353738014
Epochs 38, rate 6251.36988121406, time 0.5479085487895645
Epochs 39, rate 6251.369881214063, time 0.5506419930025004
Epochs 40, rate 6251.369881214062, time 0.5529719597252551
Epochs 41, rate 6251.369881214062, time 0.5452156069222838
Epochs 42, rate 6251.369881214061, time 0.5504271141835488
Epochs 43, rate 6251.36988121406, time 0.5609499932033941
Epochs 44, rate 6251.36988121406, time 0.5588522193138488
Epochs 45, rate 6251.369881214061, time 0.5493180920893792
Epochs 46, rate 6251.369881214062, time 0.5808477727405261
Epochs 47, rate 6251.36988121406, time 0.5542896770639345
Epochs 48, rate 6251.369881214061, time 0.5666048619314097
Epochs 49, rate 6251.369881214062, time 0.5568898654892109
Epochs 50, rate 6251.36988121406, time 0.5626155360077973
Epochs 51, rate 6251.369881214063, time 0.5906391362077557
Epochs 52, rate 6251.36988121406, time 0.5435123443894554
Epochs 53, rate 6251.36988121406, time 0.5535618716385216
Epochs 54, rate 6251.369881214061, time 0.5540995324845426
Epochs 55, rate 6251.36988121406, time 0.5511258568440098
Epochs 56, rate 6251.369881214062, time 0.5590683348709717
Epochs 57, rate 6251.369881214063, time 0.5475820566643961
Epochs 58, rate 6251.36988121406, time 0.5611509590235073
Epochs 59, rate 6251.369881214058, time 0.5603090668737423
Epochs 60, rate 6251.369881214061, time 0.547789824398933
Epochs 61, rate 6251.36988121406, time 0.5467877779447008
Epochs 62, rate 6251.36988121406, time 0.5501844093087129
Epochs 63, rate 6251.369881214063, time 0.5409560592961498
Epochs 64, rate 6251.369881214062, time 0.5542791649932042
Epochs 65, rate 6251.36988121406, time 0.5455696159624495
Epochs 66, rate 6251.369881214059, time 0.5517030924966093
Epochs 67, rate 6251.36988121406, time 0.5377109252149239
Epochs 68, rate 6251.36988121406, time 0.553817562002223
Epochs 69, rate 6251.369881214063, time 0.5520651401311625
Epochs 70, rate 6251.369881214062, time 0.5556253267568536
Epochs 71, rate 6251.36988121406, time 0.5815802158031147
Epochs 72, rate 6251.369881214061, time 0.5616713058843743
Epochs 73, rate 6251.36988121406, time 0.5884795266902074
Epochs 74, rate 6251.36988121406, time 0.554235261719441
Epochs 75, rate 6251.369881214063, time 0.5553795301239006
Epochs 76, rate 6251.36988121406, time 0.5715173938951921
Epochs 77, rate 6251.36988121406, time 0.5534746834018733
Epochs 78, rate 6251.369881214063, time 0.5498285452486016
Epochs 79, rate 6251.36988121406, time 0.556919546565041
Epochs 80, rate 6251.36988121406, time 0.5518703578854911
Epochs 81, rate 6251.369881214063, time 0.5473625401500612
Epochs 82, rate 6251.36988121406, time 0.543787822156446
Epochs 83, rate 6251.36988121406, time 0.5373445490840822
Epochs 84, rate 6251.369881214061, time 0.5572546957118902
Epochs 85, rate 6251.36988121406, time 0.5517052567156497
Epochs 86, rate 6251.36988121406, time 0.5477143849129789
Epochs 87, rate 6251.369881214063, time 0.5483877749938983
Epochs 88, rate 6251.369881214062, time 0.5502518101711757
Epochs 89, rate 6251.369881214062, time 0.561110765876947
Epochs 90, rate 6251.369881214059, time 0.5517559619620442
Epochs 91, rate 6251.369881214062, time 0.5544649811054114
Epochs 92, rate 6251.369881214062, time 0.5421535063360352
Epochs 93, rate 6251.369881214061, time 0.549794844846474
Epochs 94, rate 6251.36988121406, time 0.6001695533050224
Epochs 95, rate 6251.36988121406, time 0.5634441335278098
Epochs 96, rate 6251.369881214063, time 0.5541959960828535
Epochs 97, rate 6251.36988121406, time 0.5727006187371444
Epochs 98, rate 6251.36988121406, time 0.5619668802246451
Epochs 99, rate 6251.369881214063, time 0.5601860139577184
