Updated best error: 28354.631507939437. was found in iteration 0, time 2.5932557110500056
Epochs 0, rate 28354.631507939437, time 2.6029530843661632
Updated best error: 26718.60679754601. was found in iteration 1, time 2.6282447862322442
Epochs 1, rate 26718.60679754601, time 2.6377031648298725
Updated best error: 26211.51434412699. was found in iteration 2, time 2.5684358150756452
Epochs 2, rate 26211.51434412699, time 2.5785076031752396
Updated best error: 25752.535565644677. was found in iteration 3, time 2.5635891380661633
Epochs 3, rate 25752.535565644677, time 2.573143052723026
Updated best error: 25261.425550297186. was found in iteration 4, time 2.6117451839963906
Epochs 4, rate 25261.425550297186, time 2.623243829322746
Epochs 5, rate 25283.33685439073, time 2.6220170103479177
Updated best error: 25251.74234464768. was found in iteration 6, time 2.5991585406882223
Epochs 6, rate 25251.74234464768, time 2.6082462146587204
Updated best error: 25212.94346067585. was found in iteration 7, time 2.5821364273433574
Epochs 7, rate 25212.94346067585, time 2.591401878744364
Epochs 8, rate 25308.722190838667, time 2.5670633731933776
Epochs 9, rate 25452.870189581885, time 2.589860934764147
Epochs 10, rate 25315.39198622218, time 2.5881919910025317
Epochs 11, rate 25231.483315447567, time 2.5883277202083264
Epochs 12, rate 25303.245071717676, time 2.5898482584452722
Epochs 13, rate 25223.45699438987, time 2.5754074736323673
Epochs 14, rate 25227.118816759546, time 2.548105804482475
Updated best error: 25074.16028608593. was found in iteration 15, time 2.5673849184822757
Epochs 15, rate 25074.16028608593, time 2.5772829484194517
Epochs 16, rate 25080.971507774884, time 2.5624244638893288
Epochs 17, rate 25080.064350139033, time 2.5669650545169134
Epochs 18, rate 25086.95272949937, time 2.585987859813031
Epochs 19, rate 25100.710291666925, time 2.576489288068842
Epochs 20, rate 25117.197851459412, time 2.6282386026869062
Epochs 21, rate 25178.317523306614, time 2.5912154442921747
Epochs 22, rate 25230.89481115191, time 2.608338040590752
Epochs 23, rate 25208.83418437428, time 2.6257651773048565
Epochs 24, rate 25145.10902195983, time 2.636564152460778
Epochs 25, rate 25260.887673192505, time 2.611612237407826
Epochs 26, rate 25121.59896405457, time 2.668272228911519
Updated best error: 25070.563767593056. was found in iteration 27, time 2.747930438607
Epochs 27, rate 25070.563767593056, time 2.75732172554126
Epochs 28, rate 25131.060677350433, time 2.766547602164792
Epochs 29, rate 25085.12640010546, time 2.717607480386505
Epochs 30, rate 25072.264552945882, time 2.7547011313727126
Epochs 31, rate 25071.212933478775, time 2.5960383146011736
Epochs 32, rate 25130.112834369174, time 2.610164974379586
Epochs 33, rate 25167.18797236963, time 2.5859297343413346
Epochs 34, rate 25124.875571563556, time 2.601883946277667
Epochs 35, rate 25075.964179150906, time 2.5989322222594637
Epochs 36, rate 25171.067273244524, time 2.6147698740533087
Epochs 37, rate 25212.849103053813, time 2.6349588994053192
Epochs 38, rate 25117.726868474158, time 2.6022500132094137
Epochs 39, rate 25073.806842574137, time 2.581409858627012
Epochs 40, rate 25077.39284782945, time 2.562031807639869
Updated best error: 25070.006146265856. was found in iteration 41, time 2.6571563461620826
Epochs 41, rate 25070.006146265856, time 2.657182007940719
Epochs 42, rate 25075.893822186674, time 2.584049931028858
Epochs 43, rate 25071.58666008962, time 2.6423142480489332
Epochs 44, rate 25071.508156214604, time 2.6142186093784403
Epochs 45, rate 25071.280654050013, time 2.5717301084659994
Epochs 46, rate 25127.37709715285, time 2.5975668914907146
Epochs 47, rate 25071.51843368299, time 2.6389745054766536
Epochs 48, rate 25074.06714222932, time 2.6698403805785347
Epochs 49, rate 25088.548527690866, time 2.58529406398884
Epochs 50, rate 25164.139388329586, time 2.5847706253407523
Epochs 51, rate 25070.864865110292, time 2.6068076086521614
Epochs 52, rate 25071.523386604767, time 2.6473315914336126
Epochs 53, rate 25070.75756321247, time 2.5664026594313327
Epochs 54, rate 25088.86580580058, time 2.6130143603950273
Epochs 55, rate 25086.767917185254, time 2.557857593143126
Epochs 56, rate 25100.184094844706, time 2.5902504992554896
Epochs 57, rate 25071.707683279423, time 2.5514455470838584
Epochs 58, rate 25090.617342001067, time 2.5713142638560385
Epochs 59, rate 25071.690558201648, time 2.575689444114687
Epochs 60, rate 25071.964310021118, time 2.575523106264882
Epochs 61, rate 25081.409730671152, time 2.572900038678199
Epochs 62, rate 25141.2295393091, time 2.568606172251748
Epochs 63, rate 25181.274680523555, time 2.6090989280492067
Epochs 64, rate 25184.29172785763, time 2.628143066627672
Epochs 65, rate 25145.00145217301, time 2.638599163183244
Epochs 66, rate 25070.768663001123, time 2.60638248862233
Epochs 67, rate 25072.421431536142, time 2.5747510883957148
Epochs 68, rate 25071.56231807783, time 2.5858100823534187
Epochs 69, rate 25071.519583794172, time 2.6062288270913996
Epochs 70, rate 25071.259611819558, time 2.622112546407152
Epochs 71, rate 25077.421659609172, time 2.586580554372631
Epochs 72, rate 25070.93103616067, time 2.620797302486608
Epochs 73, rate 25074.344124458436, time 2.6064276286633685
Epochs 74, rate 25071.54003599882, time 2.554121174965985
Epochs 75, rate 25074.480974557096, time 2.5898887607909273
Epochs 76, rate 25079.682353015607, time 2.5654921297100373
Epochs 77, rate 25090.801524660812, time 2.5538676488795318
Epochs 78, rate 25120.301703823305, time 2.6216490883380175
Epochs 79, rate 25085.20499916317, time 2.6005223256070167
Epochs 80, rate 25097.437312043363, time 2.5901098231843207
Epochs 81, rate 25172.187451543054, time 2.641528317151824
Epochs 82, rate 25142.178336884386, time 2.596539801597828
Epochs 83, rate 25138.85904643118, time 2.571599326125579
Epochs 84, rate 25072.39043694712, time 2.5564301175472792
Epochs 85, rate 25072.31076252343, time 2.725777513551293
Epochs 86, rate 25070.804576384286, time 2.6424654361908324
Epochs 87, rate 25070.826517468915, time 2.7984152145509142
Epochs 88, rate 25073.68247355565, time 2.6100295543437824
Epochs 89, rate 25071.590687368764, time 2.7310786824382376
Epochs 90, rate 25071.98472893539, time 2.6949042181367986
Epochs 91, rate 25074.45807435644, time 2.6320371656911448
Epochs 92, rate 25071.71553895178, time 2.636523031775141
Epochs 93, rate 25073.003458991254, time 2.6646752500673756
Epochs 94, rate 25071.510558768878, time 2.7222361867607106
Epochs 95, rate 25086.150912585053, time 2.6643660718982574
Epochs 96, rate 25091.20126023731, time 2.676334977237275
Epochs 97, rate 25183.222228044717, time 2.6135170841007493
Epochs 98, rate 25098.057146607738, time 2.6051946261140984
Epochs 99, rate 25130.04897477448, time 2.5762954333622474
