Updated best error: 2170.7014428331795. was found in iteration 0, time 4.84423974789388
Epochs 0, rate 2170.7014428331795, time 4.856012634263607
Updated best error: 1866.0528935267946. was found in iteration 1, time 4.8602928968466586
Epochs 1, rate 1866.0528935267946, time 4.873344853316667
Epochs 2, rate 1881.0080172793082, time 4.817177691802499
Epochs 3, rate 1899.1721219873368, time 4.845102045801468
Epochs 4, rate 1889.9215066572622, time 4.86406270628504
Updated best error: 1851.7877070034365. was found in iteration 5, time 4.8334760190628
Epochs 5, rate 1851.7877070034365, time 4.844533467141446
Epochs 6, rate 1882.377474328986, time 4.844679399233428
Epochs 7, rate 1859.2286061490954, time 4.845348460803507
Updated best error: 1832.956518431726. was found in iteration 8, time 4.85312614684517
Epochs 8, rate 1832.956518431726, time 4.864713835500879
Updated best error: 1813.1939740751864. was found in iteration 9, time 4.845011765777599
Epochs 9, rate 1813.1939740751864, time 4.856121464967146
Epochs 10, rate 1848.495950021322, time 4.878663954557851
Updated best error: 1810.7536338685682. was found in iteration 11, time 4.8439961154945195
Epochs 11, rate 1810.7536338685682, time 4.8551160175702535
Epochs 12, rate 1877.8384910778539, time 4.869075411959784
Epochs 13, rate 1871.3420460989894, time 4.8672367293766
Epochs 14, rate 1872.6319573518, time 4.868415934921359
Epochs 15, rate 1871.7514664279238, time 4.855185273481766
Epochs 16, rate 1868.2328635666727, time 4.869171566373552
Epochs 17, rate 1892.792754389171, time 4.8655983942589955
Epochs 18, rate 1895.591824473879, time 4.873414109228179
Epochs 19, rate 1894.8427285083899, time 4.8663790691352915
Epochs 20, rate 1893.0209589563588, time 4.869852995063411
Epochs 21, rate 1903.0866504674987, time 4.872986206639325
Epochs 22, rate 1900.3885240791542, time 4.8964735447079875
Epochs 23, rate 1879.996274977414, time 4.877149909050786
Epochs 24, rate 1892.3175821373004, time 4.87504564243136
Epochs 25, rate 1889.3129200738267, time 4.852380718293716
Epochs 26, rate 1893.6759681886183, time 4.8430639432917815
Epochs 27, rate 1890.0067649510024, time 4.842195152639761
Epochs 28, rate 1891.3562281083414, time 4.838039798036334
Epochs 29, rate 1887.0865072406637, time 4.856745695709833
Epochs 30, rate 1892.1535299859493, time 4.871147524056141
Epochs 31, rate 1894.16347319657, time 4.851329821685795
Epochs 32, rate 1898.6669754185525, time 4.894812330399873
Epochs 33, rate 1892.7939712474688, time 4.877554004924605
Epochs 34, rate 1885.867535303256, time 4.871439388254657
Epochs 35, rate 1898.2939209869826, time 4.873036602672073
Epochs 36, rate 1888.943218880562, time 4.846464903166634
Epochs 37, rate 1904.6801654756396, time 4.874313817694201
Epochs 38, rate 1889.3813451612277, time 4.861480450199451
Epochs 39, rate 1932.0038723285313, time 4.832436252880143
Epochs 40, rate 1912.7603637013674, time 4.874048233657959
Epochs 41, rate 1930.8909626058928, time 4.84861338227347
Epochs 42, rate 1935.7036178903218, time 4.841015328740468
Epochs 43, rate 1938.5072844479764, time 5.084186124033295
Epochs 44, rate 1921.8323137179584, time 4.880204280198086
