Updated best error: 2318.031665390427. was found in iteration 0, time 4.939003784646047
Epochs 0, rate 2318.031665390427, time 4.950044846293167
Updated best error: 1793.2489129953217. was found in iteration 1, time 4.955421763857885
Epochs 1, rate 1793.2489129953217, time 4.9658908458804945
Updated best error: 1747.4928128958898. was found in iteration 2, time 4.930856321501778
Epochs 2, rate 1747.4928128958898, time 4.941583876483492
Epochs 3, rate 1768.7390039942118, time 4.89616529407067
Epochs 4, rate 1798.6456808269795, time 4.917266704200301
Epochs 5, rate 1758.1876667402166, time 4.9292856963948
Updated best error: 1692.818841694934. was found in iteration 6, time 4.893646419513971
Epochs 6, rate 1692.818841694934, time 4.910860223331838
Epochs 7, rate 1733.8694808492155, time 4.9374127537885215
Epochs 8, rate 1713.4482645031276, time 4.959581756134867
Epochs 9, rate 1724.5682771061533, time 4.9153748429744155
Updated best error: 1677.9870714447418. was found in iteration 10, time 4.916909912593837
Epochs 10, rate 1677.9870714447418, time 4.927445467925281
Updated best error: 1661.518094049867. was found in iteration 11, time 4.854467980119807
Epochs 11, rate 1661.518094049867, time 4.8649556128366385
Epochs 12, rate 1738.6967863785737, time 4.9708599574369146
Epochs 13, rate 1724.5380260631366, time 4.926908116263803
Epochs 14, rate 1756.7776004745372, time 4.943793882041064
Epochs 15, rate 1704.3075810210426, time 4.965525397288729
Epochs 16, rate 1824.2409368726453, time 4.932301729451865
Epochs 17, rate 1859.089650991574, time 4.884419306195923
Epochs 18, rate 1711.3506302099815, time 4.946702939450915
Epochs 19, rate 1719.2869841227666, time 4.933341186464531
Epochs 20, rate 1742.246050555699, time 4.9840875271038385
Epochs 21, rate 1788.371293617569, time 4.950168208386458
Epochs 22, rate 1772.7730710927397, time 4.932536086504115
Epochs 23, rate 1876.3604920725127, time 4.886697021785949
Epochs 24, rate 1808.0362735253213, time 4.946365007708664
Epochs 25, rate 1770.3483214793239, time 4.885752482470707
Epochs 26, rate 1662.6200939951373, time 4.969356114816037
Epochs 27, rate 1710.1572856501018, time 4.966265260649379
Epochs 28, rate 1738.5476042650719, time 4.890443642849277
Updated best error: 1634.3528561022565. was found in iteration 29, time 4.919557096087374
Epochs 29, rate 1634.3528561022565, time 4.931391818099655
Epochs 30, rate 1773.6739879062088, time 5.083132444815419
Epochs 31, rate 1762.7433370537294, time 5.110695987888903
Epochs 32, rate 1902.3590645129887, time 4.906797312993149
Epochs 33, rate 1793.8653339969237, time 4.958142531751946
Epochs 34, rate 1814.0900310719885, time 4.977442360686837
Epochs 35, rate 1756.7594373182415, time 4.918505890309461
Epochs 36, rate 1852.0306216095378, time 4.912420645559905
Epochs 37, rate 1865.6299143004542, time 4.896076250763144
Epochs 38, rate 1852.485389433789, time 4.89553889909439
Epochs 39, rate 1708.8422882299874, time 4.92403245010064
Epochs 40, rate 1651.9594530425043, time 4.916114087980532
Epochs 41, rate 1877.5972082373362, time 5.269963866347098
Epochs 42, rate 1749.3331742822245, time 4.961745694155979
Updated best error: 1538.6401760534511. was found in iteration 43, time 4.953322753259272
Epochs 43, rate 1538.6401760534511, time 4.964525205905375
Epochs 44, rate 1636.9013899264228, time 4.947765275646816
Epochs 45, rate 1574.0783555592132, time 5.075145754315599
Epochs 46, rate 1706.1009497897708, time 4.9439793889469
Updated best error: 1534.8594084364727. was found in iteration 47, time 4.93051035112876
Epochs 47, rate 1534.8594084364727, time 4.941070022359781
Updated best error: 1509.464277830774. was found in iteration 48, time 4.9558611060347175
Epochs 48, rate 1509.464277830774, time 4.9665834049883415
Epochs 49, rate 1527.4009973589032, time 4.976710845134221
Epochs 50, rate 1611.6349012401063, time 4.8874993391291355
Epochs 51, rate 1774.1297276530186, time 4.977242631583067
Epochs 52, rate 1558.0260876451835, time 4.910996880083985
Epochs 53, rate 1706.2234757386952, time 4.919065811976907
Epochs 54, rate 1805.2340053813675, time 5.109370850252162
Epochs 55, rate 1627.6484839836507, time 4.959016887616599
Epochs 56, rate 1587.761345279369, time 4.950023203819001
Epochs 57, rate 1827.940303355379, time 5.022823841718491
Epochs 58, rate 1808.2222413751572, time 4.967017491137085
Epochs 59, rate 1820.682383856263, time 4.913812874860014
Epochs 60, rate 1818.6720862915226, time 4.9601466246604105
Epochs 61, rate 1776.373986742994, time 4.888024014486291
Epochs 62, rate 1771.3033047406436, time 4.936430803922121
Epochs 63, rate 1783.9800117417453, time 4.847768707521027
Epochs 64, rate 1783.5703802309374, time 4.937698743589863
Epochs 65, rate 1747.7324393686154, time 4.88599271390558
Epochs 66, rate 1729.4819490662107, time 4.976629531280196
Epochs 67, rate 1735.2459509564205, time 4.957939092520974
Epochs 68, rate 1611.3930758512583, time 4.969907688675448
Epochs 69, rate 1727.014543408832, time 5.02886425563338
Epochs 70, rate 1722.1039958699696, time 5.03905755073356
Epochs 71, rate 1745.5138107469757, time 5.033623435207119
Epochs 72, rate 1772.7820827814041, time 5.062942801108875
Epochs 73, rate 1765.2589859414331, time 5.021496539833606
Epochs 74, rate 1761.8361239762128, time 5.119939487645752
Epochs 75, rate 1757.6801099018485, time 5.006490268155176
Epochs 76, rate 1763.0820121010622, time 5.140392860332213
Epochs 77, rate 1763.530699895282, time 4.931160552820074
Epochs 78, rate 1688.1458544854765, time 5.011207090319658
Epochs 79, rate 1752.2977678534774, time 4.956243868611637
Epochs 80, rate 1626.1121563883053, time 4.944979271152988
Epochs 81, rate 1690.8864174431928, time 5.051369643835642
Epochs 82, rate 1667.8895267373446, time 4.939325948304031
Epochs 83, rate 1580.9870648600677, time 4.866296827734914
Epochs 84, rate 1659.4608183819087, time 4.916096464825387
Epochs 85, rate 1755.2034746827674, time 5.020108329845243
Epochs 86, rate 1757.5217230990156, time 4.938554857944837
Epochs 87, rate 1531.0963685547745, time 4.905777643391048
Epochs 88, rate 1867.3410945423152, time 4.922863138264802
Epochs 89, rate 1694.7133349972805, time 4.924244855508732
Epochs 90, rate 1650.685812336459, time 4.946339964277286
Epochs 91, rate 1669.9724418645667, time 4.976275522269134
Epochs 92, rate 1663.2803872443246, time 4.9688753427617485
Epochs 93, rate 1772.7698540303352, time 4.98115280791535
Epochs 94, rate 1678.7911719678198, time 4.913356837059837
Epochs 95, rate 1715.2729152153483, time 4.956683829150279
Epochs 96, rate 1656.7200709121662, time 4.944426151407242
Epochs 97, rate 1757.7207133045347, time 4.941245326386706
Epochs 98, rate 1733.0553737415594, time 4.879890464355412
Epochs 99, rate 1644.604077175968, time 4.920671374209633
