Updated best error: 2326.789885053752. was found in iteration 0, time 6.162900721967162
Epochs 0, rate 2326.789885053752, time 6.178308306909457
Updated best error: 1779.6308927334119. was found in iteration 1, time 6.13613702281873
Epochs 1, rate 1779.6308927334119, time 6.148292053410842
Updated best error: 1741.5255185024535. was found in iteration 2, time 6.15277915619663
Epochs 2, rate 1741.5255185024535, time 6.165021375032666
Updated best error: 1689.80386341433. was found in iteration 3, time 6.157972112741845
Epochs 3, rate 1689.80386341433, time 6.169709752808558
Epochs 4, rate 1701.8087494812055, time 6.128875045957102
Epochs 5, rate 1762.0964223877706, time 6.2047801418593735
Epochs 6, rate 1742.4667473945356, time 6.141117264785862
Epochs 7, rate 1719.1315979615042, time 6.12034203762596
Epochs 8, rate 1689.8321196321406, time 6.117198932341125
Epochs 9, rate 1690.0231537270545, time 6.1704267369859735
Updated best error: 1580.113795717632. was found in iteration 10, time 6.10947164233221
Epochs 10, rate 1580.113795717632, time 6.121331407768594
Epochs 11, rate 1704.0768975072576, time 6.16031784752704
Epochs 12, rate 1674.6183533322355, time 6.132396894485282
Epochs 13, rate 1590.8620433888366, time 6.1402506383747095
Epochs 14, rate 1727.425299962917, time 6.12649220979074
Epochs 15, rate 1798.0921310198528, time 6.126290316446102
Epochs 16, rate 1751.092043318027, time 6.2242574390620575
Epochs 17, rate 1750.554564823072, time 6.189790565797011
Epochs 18, rate 1699.942777882987, time 6.160964029906609
Epochs 19, rate 1755.457771158733, time 6.146765022429463
Epochs 20, rate 1697.3205047822944, time 6.130033227374952
Epochs 21, rate 1647.8552879440597, time 6.164068178732123
Epochs 22, rate 1624.2577198119088, time 6.085344923805678
Updated best error: 1488.5216073068898. was found in iteration 23, time 6.223369788531272
Epochs 23, rate 1488.5216073068898, time 6.2355118336417945
Epochs 24, rate 1747.9812190739274, time 6.247993047203636
Epochs 25, rate 1631.7864851756844, time 6.220187108447135
Epochs 26, rate 1497.2469421492726, time 6.307527158984158
Epochs 27, rate 1633.9310869489443, time 6.329214152574423
Epochs 28, rate 1552.7481730153982, time 6.3105911146558356
Epochs 29, rate 1530.2145947177407, time 6.284515027764428
Epochs 30, rate 1677.9033128679987, time 6.298098461498739
Epochs 31, rate 1697.4114515918125, time 6.263097328359436
Epochs 32, rate 1722.6844276353918, time 6.33260985641391
Epochs 33, rate 1714.3382509836624, time 6.357746660025441
Epochs 34, rate 1714.6190133810103, time 6.272027321458154
Epochs 35, rate 1678.6796873304636, time 6.30702814542019
Epochs 36, rate 1817.7957588693987, time 6.290220910894277
Epochs 37, rate 1763.0696315310263, time 6.284235530692968
Epochs 38, rate 1753.034685682364, time 6.3024795161763905
Epochs 39, rate 1694.5433273175656, time 6.380343564967916
Epochs 40, rate 1681.1886761189621, time 6.309333687029721
Epochs 41, rate 1581.0888203457262, time 6.262106412323192
Epochs 42, rate 1666.5747998251716, time 6.358968222979456
Epochs 43, rate 1537.123753781005, time 6.313322085428808
Epochs 44, rate 1771.6145965309947, time 6.254868860538409
Epochs 45, rate 1792.0849767286293, time 6.298111137803062
Epochs 46, rate 1847.3884194370753, time 6.2523552420097985
Epochs 47, rate 1812.8020282062587, time 6.235578616127896
Epochs 48, rate 1702.5440609683749, time 6.15767035484896
Epochs 49, rate 1676.0733529144386, time 6.124215730924334
Epochs 50, rate 1862.9014828552802, time 6.121766112279147
Epochs 51, rate 1697.1490730439432, time 6.171128880610922
Epochs 52, rate 1718.7653001501462, time 6.113640291601769
Epochs 53, rate 1613.802947173268, time 6.129991488327505
Epochs 54, rate 1777.4298267647252, time 6.140521787638136
Epochs 55, rate 1683.0520507955505, time 6.118718852230813
Epochs 56, rate 1772.5618884382523, time 6.175782939608325
Epochs 57, rate 1762.7573851986576, time 6.16701031820412
Epochs 58, rate 1830.8324519086884, time 6.128457037062617
Epochs 59, rate 1864.2321164562059, time 6.1199110432571615
Epochs 60, rate 1792.0711845252133, time 6.139136669429718
Epochs 61, rate 1867.3238456457218, time 6.147396982611099
Epochs 62, rate 1653.7945921358112, time 6.157238432948361
Epochs 63, rate 1595.8213143501384, time 6.218008948235365
Epochs 64, rate 1820.862570400162, time 6.25928299727093
Epochs 65, rate 1814.9509503961228, time 6.304668497621606
Epochs 66, rate 1828.934682538798, time 6.291987864140538
Epochs 67, rate 1882.3136446403187, time 6.213694676043815
Epochs 68, rate 1767.8518282586404, time 6.411302502710896
Epochs 69, rate 1684.89256103078, time 6.354681467644696
Epochs 70, rate 1693.1478950074616, time 6.3019183577926015
Epochs 71, rate 1704.4696673321769, time 6.363340311479988
Epochs 72, rate 1750.0325786640517, time 6.2778077165276045
Epochs 73, rate 1751.0108994423197, time 6.324356963516038
Epochs 74, rate 1922.5286860750782, time 6.327366812998662
Epochs 75, rate 1842.5131039242829, time 6.234560801589396
Epochs 76, rate 1701.4943980591784, time 6.320615289296256
Epochs 77, rate 1759.2163301633086, time 6.348245305671298
Epochs 78, rate 1758.5956400400585, time 6.297775679486222
Epochs 79, rate 1684.6949120415727, time 6.336641848931322
Epochs 80, rate 1742.1571512466862, time 6.339229361037724
Epochs 81, rate 1762.812869976612, time 6.302382743408089
Epochs 82, rate 1663.0586782361545, time 6.317785072322295
Epochs 83, rate 1648.6120164693998, time 6.172202965579345
Epochs 84, rate 1817.0467624743314, time 6.179630661936244
