Updated best error: 20532.57487150656. was found in iteration 0, time 5.477684601777582
Epochs 0, rate 20532.57487150656, time 5.489642067521345
Epochs 1, rate 21239.05756723967, time 5.479954278736841
Epochs 2, rate 21296.023512026237, time 5.456165491938009
Epochs 3, rate 21452.78907587331, time 5.467423287482234
Epochs 4, rate 21391.51747957363, time 5.4772604093304835
Epochs 5, rate 21335.447133797625, time 5.468077199315303
Epochs 6, rate 21531.41356110793, time 5.462680803524563
Epochs 7, rate 21341.242037604134, time 5.503977422573371
Epochs 8, rate 21338.95829205488, time 5.471535975506413
Epochs 9, rate 21162.589664301788, time 5.479231110992259
Epochs 10, rate 21518.92475459854, time 5.514841943469946
Epochs 11, rate 21492.31524865588, time 5.449729329964612
Epochs 12, rate 21773.841359407776, time 5.474987949768547
Epochs 13, rate 21629.887020867936, time 5.500813293183455
Epochs 14, rate 21279.6340696043, time 5.459058781256317
Epochs 15, rate 21241.35933324025, time 5.449758701899555
Epochs 16, rate 21294.08854485252, time 5.4536524917784845
Epochs 17, rate 21449.95199359956, time 5.460769154902664
Epochs 18, rate 21214.063591077753, time 5.465465262124781
Epochs 19, rate 21030.977870244584, time 5.5054107725736685
Epochs 20, rate 21673.99071245445, time 5.443866693502059
Epochs 21, rate 21476.628875431026, time 5.4635975168057485
Epochs 22, rate 21775.92558147319, time 5.478707672344171
Epochs 23, rate 21592.28420559578, time 5.507885743820225
Epochs 24, rate 21543.17580626819, time 5.448731302836677
Epochs 25, rate 21636.20583237373, time 5.461692051743739
Epochs 26, rate 21644.209703083856, time 5.498144158031209
Epochs 27, rate 21509.53013108434, time 5.480160500577767
Epochs 28, rate 21536.974569933867, time 5.425176563920104
Epochs 29, rate 21483.034192827658, time 5.479891515569761
Epochs 30, rate 21416.536208607457, time 5.483093673887197
Epochs 31, rate 21590.150644910103, time 5.461236941468087
Epochs 32, rate 21672.16701474536, time 5.440770892484579
Epochs 33, rate 21599.88675096485, time 5.455664932494983
Epochs 34, rate 21551.588160402298, time 5.509209953932441
Epochs 35, rate 21699.493858853464, time 5.521916867553955
Epochs 36, rate 21562.898404351883, time 5.5470719126897166
Epochs 37, rate 21477.179475864432, time 5.4790641547733685
Epochs 38, rate 21603.17191202496, time 5.478428793649073
Epochs 39, rate 21677.65867762426, time 5.437386937410338
Epochs 40, rate 21531.985850559515, time 5.480524403275922
Epochs 41, rate 21617.500413372214, time 5.462217036270886
Epochs 42, rate 21595.352829064293, time 5.4753985383867985
Epochs 43, rate 21602.070309142407, time 5.534083337741322
Epochs 44, rate 21710.980784733427, time 5.484289575048024
Epochs 45, rate 21185.15012853049, time 5.481770700484049
Epochs 46, rate 21402.699001106623, time 5.6075329406157834
Epochs 47, rate 21532.843234969387, time 5.443557206148398
Epochs 48, rate 21623.660973558624, time 5.448365235890378
Epochs 49, rate 21478.990812735803, time 5.454917339666281
Epochs 50, rate 21694.624008290193, time 5.478368503900128
Epochs 51, rate 21542.816996022844, time 5.501415572260157
Epochs 52, rate 21394.661578307492, time 5.463034503365634
Epochs 53, rate 21400.940325351, time 5.458141758805141
Epochs 54, rate 21281.477588966285, time 5.457404059692635
Epochs 55, rate 21688.234649118167, time 5.484008222905686
Epochs 56, rate 21374.94386283923, time 5.468120484263636
Epochs 57, rate 21363.271820952607, time 5.459939011518145
Epochs 58, rate 21452.917182059275, time 5.579961977273342
Epochs 59, rate 21852.79880181989, time 5.88518173956254
Epochs 60, rate 21683.721987410652, time 5.822723111472442
Epochs 61, rate 21833.225456922442, time 6.120837031878182
Epochs 62, rate 21510.400128520574, time 5.8363958976988215
Epochs 63, rate 21535.03658397032, time 5.836687143542804
Epochs 64, rate 21485.286597997612, time 5.7484721187647665
Epochs 65, rate 21559.03930039899, time 5.792266588250641
Epochs 66, rate 21671.385602311664, time 5.866695049233385
Epochs 67, rate 21105.172952359786, time 5.780710435792571
Epochs 68, rate 20859.67980961613, time 5.780005818727659
Epochs 69, rate 21598.824349830134, time 5.841986148196156
Epochs 70, rate 21492.71677563367, time 6.0495145748136565
Epochs 71, rate 20898.527168527096, time 5.989776405447628
Epochs 72, rate 21284.825588447377, time 5.760370531483204
Epochs 73, rate 21639.529761683167, time 5.643925684693386
Epochs 74, rate 20996.104033034335, time 5.924538265579031
Epochs 75, rate 22015.477781653823, time 5.586872109372052
Epochs 76, rate 21895.881433571638, time 5.5049108314706245
Epochs 77, rate 21816.063438138684, time 5.645653063140344
Epochs 78, rate 21501.14326497747, time 5.890139720708248
Epochs 79, rate 21526.333823807498, time 5.531255594192771
Epochs 80, rate 21731.060098023867, time 5.740583128586877
Epochs 81, rate 21605.305156692903, time 5.661268106632633
Epochs 82, rate 21510.26253060466, time 5.664996486186283
Epochs 83, rate 21531.026252625503, time 5.677490376066999
Epochs 84, rate 21452.093132996506, time 5.650095644276007
Epochs 85, rate 21554.071587658433, time 5.710864613662125
Epochs 86, rate 21594.599247492562, time 5.648883665839094
Epochs 87, rate 21535.708961074262, time 5.705283329327358
Epochs 88, rate 21635.313848748658, time 5.631454364847741
Epochs 89, rate 21375.826730171935, time 5.746196876629256
Epochs 90, rate 21351.227103501882, time 5.659942350641359
Epochs 91, rate 21333.25407055308, time 5.6966764274257
Epochs 92, rate 21366.524589263558, time 5.675872446678113
Epochs 93, rate 21378.08732890523, time 5.724284801326576
Epochs 94, rate 21487.218168488595, time 5.8175879712362075
Epochs 95, rate 21262.583932063684, time 5.658670082470053
Epochs 96, rate 21087.920828026716, time 5.6820538458559895
Epochs 97, rate 21378.926925481577, time 5.673619465364027
Epochs 98, rate 21313.410701127996, time 5.662160704014241
Epochs 99, rate 21404.966113034126, time 5.666056658126763
