Updated best error: 23483.294377163744. was found in iteration 0, time 5.049188082659384
Epochs 0, rate 23483.294377163744, time 5.060966225064476
Epochs 1, rate 23648.40325047021, time 5.1203203951590694
Epochs 2, rate 23977.52357837346, time 5.036619062491809
Epochs 3, rate 24303.763656758067, time 5.07317659855471
Epochs 4, rate 24293.391309771087, time 5.047771428289707
Epochs 5, rate 24353.243742842635, time 5.059096624667291
Epochs 6, rate 24376.676151137766, time 5.052911515376763
Epochs 7, rate 24434.046435831577, time 5.050590824030223
Epochs 8, rate 24441.65763644305, time 5.123461954543018
Epochs 9, rate 24455.275267274916, time 5.053787107943208
Epochs 10, rate 24397.43244730875, time 5.041789139868342
Epochs 11, rate 24382.724259445946, time 5.049317628319841
Epochs 12, rate 24469.944693252797, time 5.06973173537699
Epochs 13, rate 24374.593017498537, time 5.062686183227925
Epochs 14, rate 24302.928669103534, time 5.061716909665847
Epochs 15, rate 24359.726326528125, time 5.06776628975058
Epochs 16, rate 24415.463827193013, time 5.073007787257666
Epochs 17, rate 24381.850316681182, time 5.062714318439248
Epochs 18, rate 24448.380083227443, time 5.066230910961167
Epochs 19, rate 24480.268245804225, time 5.11701033366262
Epochs 20, rate 24443.067276644408, time 5.11489524578792
Epochs 21, rate 24455.781004864788, time 5.074768866121303
Epochs 22, rate 24495.298533812627, time 5.056575895039714
Epochs 23, rate 24472.804440527456, time 5.052696018188726
Epochs 24, rate 24444.304850362572, time 5.091465105680982
Epochs 25, rate 24482.22817323818, time 5.053138142975513
Epochs 26, rate 24476.113588059605, time 5.06309739020071
Epochs 27, rate 24392.390184708223, time 5.061752774330671
Epochs 28, rate 24468.280399123538, time 5.0596902467514155
Epochs 29, rate 24381.41385000294, time 5.057223314142902
Epochs 30, rate 24477.907071921483, time 5.052934085382731
Epochs 31, rate 24424.905069356188, time 5.049988544953521
Epochs 32, rate 24517.125650733735, time 5.11385795303795
Epochs 33, rate 24521.297602085815, time 5.0710030760092195
Epochs 34, rate 24503.3961124561, time 5.804887241174583
Epochs 35, rate 24525.413446323208, time 5.054735666577471
Epochs 36, rate 24428.831346426603, time 5.073114762912155
Epochs 37, rate 24469.068527515352, time 5.116421349244774
Epochs 38, rate 24400.370781015798, time 5.082348987329169
Epochs 39, rate 24194.59190582364, time 5.0680971104011405
Epochs 40, rate 24267.811492869358, time 5.069006403384265
Epochs 41, rate 24347.57463161493, time 5.058023776422488
Epochs 42, rate 24224.73221570628, time 5.0828514018649
Epochs 43, rate 24377.518441720684, time 5.09099917417916
Epochs 44, rate 24327.142852272154, time 5.072648831424885
Epochs 45, rate 24345.54994317818, time 5.0842890803469345
Epochs 46, rate 24125.03610578739, time 5.082198417556356
Epochs 47, rate 24133.31504083185, time 5.052102086920058
Epochs 48, rate 23997.3809378261, time 5.077657208603341
Epochs 49, rate 24422.001165380836, time 5.057790656079305
Epochs 50, rate 24583.747127029743, time 5.06074021582026
Epochs 51, rate 24372.706845821966, time 5.063891668920405
Epochs 52, rate 24292.395013293146, time 5.061206147336634
Epochs 53, rate 24189.840328615803, time 5.044153734517749
Epochs 54, rate 24330.667958501006, time 5.065126526533277
Epochs 55, rate 24410.30441639928, time 5.063214877896826
Epochs 56, rate 24412.023874034945, time 5.066373751265928
Epochs 57, rate 24405.492696347454, time 5.139053191320272
Epochs 58, rate 24317.04427055488, time 5.170507432485465
Epochs 59, rate 24315.793578670255, time 5.054815125375171
Epochs 60, rate 24411.25490484565, time 5.06227312120609
Epochs 61, rate 24384.068724472727, time 5.080172991365544
Epochs 62, rate 24308.334990396383, time 5.071682340450934
Epochs 63, rate 24250.418224237546, time 5.0700384401134215
Epochs 64, rate 24360.058586304593, time 5.063055960315978
Epochs 65, rate 24479.922890156955, time 5.049457376851933
Epochs 66, rate 24461.159153102504, time 5.056369673213339
Epochs 67, rate 24536.596115159, time 5.051684696387383
Epochs 68, rate 24536.090896320668, time 5.065404786888394
Epochs 69, rate 24587.404222587487, time 5.069434615143109
Epochs 70, rate 24552.784521124242, time 5.088040339091094
