Updated best error: 6602.757150160138. was found in iteration 0, time 0.5930961751146242
Epochs 0, rate 6602.757150160138, time 0.6002199493523221
Updated best error: 5783.891228044626. was found in iteration 1, time 0.5919138778117485
Epochs 1, rate 5783.891228044626, time 0.6032044462335762
Epochs 2, rate 5783.89187361123, time 0.6215804507955909
Epochs 3, rate 5783.891896773356, time 0.5925309974118136
Epochs 4, rate 5783.891896854191, time 0.5979777892644051
Epochs 5, rate 5783.891896846243, time 0.5957374842255376
Epochs 6, rate 5783.891896837714, time 0.5909177057328634
Epochs 7, rate 5783.891896829199, time 0.5902254558168352
Epochs 8, rate 5783.891896820716, time 0.5930547452589963
Epochs 9, rate 5783.891896812219, time 0.5929542623343877
Epochs 10, rate 5783.89189680365, time 0.5928392480418552
Epochs 11, rate 5783.891896795195, time 0.6088342715229373
Epochs 12, rate 5783.891896786657, time 0.6850355601345655
Epochs 13, rate 5783.891896778108, time 0.7159855316858739
Epochs 14, rate 5783.891896769648, time 0.5875334414886311
Epochs 15, rate 5783.89189676112, time 0.6349097400670871
Epochs 16, rate 5783.891896752689, time 0.63270839152392
Epochs 17, rate 5783.8918967442, time 0.594713176949881
Epochs 18, rate 5783.891896735702, time 0.5947165779070929
Epochs 19, rate 5783.8918967271575, time 0.590781358157983
Epochs 20, rate 5783.891896718676, time 0.593198822287377
Epochs 21, rate 5783.891896710289, time 0.5984066193923354
Epochs 22, rate 5783.891896701753, time 0.5984675274812616
Epochs 23, rate 5783.891896693272, time 0.6052737756981514
Epochs 24, rate 5783.891896684732, time 0.5915023616689723
Epochs 25, rate 5783.891896676326, time 0.5998034863441717
Epochs 26, rate 5783.891896667848, time 0.595908459770726
Epochs 27, rate 5783.891896659407, time 0.5945966167782899
Epochs 28, rate 5783.891896650974, time 0.5959161892242264
Epochs 29, rate 5783.891896642517, time 0.5956305085856002
Epochs 30, rate 5783.891896634024, time 0.59727131712134
Epochs 31, rate 5783.8918966255505, time 0.5966359559970442
Epochs 32, rate 5783.891896617141, time 0.5967089220357593
Epochs 33, rate 5783.891896608705, time 0.6057690791494679
Epochs 34, rate 5783.891896600292, time 0.5918758488842286
Epochs 35, rate 5783.891896591766, time 0.5942623951705173
Epochs 36, rate 5783.891896583342, time 0.5919818969850894
Epochs 37, rate 5783.8918965747935, time 0.6022954623913392
Epochs 38, rate 5783.891896566534, time 0.6280435112712439
Epochs 39, rate 5783.891896557983, time 0.5921497807430569
Epochs 40, rate 5783.891896549607, time 0.595444074133411
Epochs 41, rate 5783.891896541182, time 0.5946043462317903
Epochs 42, rate 5783.8918965327575, time 0.5925127559166867
Epochs 43, rate 5783.891896524286, time 0.6143849472282454
Epochs 44, rate 5783.8918965159, time 0.5934498749556951
Epochs 45, rate 5783.89189650751, time 0.5967249993118457
Epochs 46, rate 5783.8918964990435, time 0.5941445982898585
Epochs 47, rate 5783.891896490684, time 0.5977394128858577
Epochs 48, rate 5783.8918964822415, time 0.5946556698181666
Epochs 49, rate 5783.891896473874, time 0.5931589382817037
Epochs 50, rate 5783.891896465476, time 0.5967954919615295
Epochs 51, rate 5783.89189645704, time 0.5970063514541835
Epochs 52, rate 5783.891896448663, time 0.6115878123091534
Epochs 53, rate 5783.89189644027, time 0.6010179381992202
Epochs 54, rate 5783.891896431913, time 0.5974438385455869
Epochs 55, rate 5783.891896423487, time 0.6072376754600555
Epochs 56, rate 5783.89189641516, time 0.5904765084851533
Epochs 57, rate 5783.891896406773, time 0.5996031388931442
Epochs 58, rate 5783.891896398349, time 0.5969126704439986
Epochs 59, rate 5783.891896389959, time 0.5946139307634439
Epochs 60, rate 5783.89189638158, time 0.59474811409018
Epochs 61, rate 5783.891896373235, time 0.5935058361792471
Epochs 62, rate 5783.891896364833, time 0.596642139571486
Epochs 63, rate 5783.8918963565, time 0.6012742469029035
Epochs 64, rate 5783.891896348072, time 0.5954035718168598
Epochs 65, rate 5783.891896339671, time 0.6011654162139166
Epochs 66, rate 5783.891896331428, time 0.5937964636832476
Epochs 67, rate 5783.891896323036, time 0.6015555990452413
Epochs 68, rate 5783.891896314684, time 0.6036153440363705
Epochs 69, rate 5783.89189630635, time 0.6045666852442082
Epochs 70, rate 5783.891896297891, time 0.597384785534814
Epochs 71, rate 5783.891896289542, time 0.5915471924818121
Epochs 72, rate 5783.891896281299, time 0.5956246342102531
Epochs 73, rate 5783.891896272968, time 0.6016928741591983
Epochs 74, rate 5783.891896264561, time 0.5917769118677825
Epochs 75, rate 5783.89189625628, time 0.6104503458482213
Epochs 76, rate 5783.891896247921, time 0.5922215100727044
Epochs 77, rate 5783.891896239565, time 0.6188739050703589
Epochs 78, rate 5783.891896231249, time 0.6081206882954575
Epochs 79, rate 5783.891896222924, time 0.5938777775445487
Epochs 80, rate 5783.891896214603, time 0.634281490027206
Epochs 81, rate 5783.89189620634, time 0.5933555756346323
Epochs 82, rate 5783.891896197905, time 0.5961851742176805
Epochs 83, rate 5783.891896189593, time 0.5982563587895129
Epochs 84, rate 5783.89189618133, time 0.5971139454632066
Epochs 85, rate 5783.891896173028, time 0.5962290775205474
Epochs 86, rate 5783.891896164706, time 0.5978810164961033
Epochs 87, rate 5783.891896156407, time 0.6023359647369944
Epochs 88, rate 5783.891896148158, time 0.602082747820532
Epochs 89, rate 5783.891896139858, time 0.5979450163722504
Epochs 90, rate 5783.891896131475, time 0.6076726891624276
Epochs 91, rate 5783.8918961232275, time 0.5944312064675614
Epochs 92, rate 5783.891896114904, time 0.5972663702850696
Epochs 93, rate 5783.891896106618, time 0.6005603545054328
Epochs 94, rate 5783.8918960983265, time 0.5940685404639225
Epochs 95, rate 5783.891896090047, time 0.6277964779001195
Epochs 96, rate 5783.891896081742, time 0.7044513308792375
