Updated best error: 2222.25571195092. was found in iteration 0, time 0.4213943873764947
Epochs 0, rate 2222.25571195092, time 0.4318789282988291
Updated best error: 1853.9095783333896. was found in iteration 1, time 0.4461314235813916
Epochs 1, rate 1853.9095783333896, time 0.45322953604045324
Updated best error: 1842.738114667406. was found in iteration 2, time 0.4379524242831394
Epochs 2, rate 1842.738114667406, time 0.4450103435665369
Epochs 3, rate 1847.9465581640522, time 0.42419708747183904
Epochs 4, rate 1851.9787003358122, time 0.4186355905549135
Epochs 5, rate 1876.8205856359866, time 0.419566835189471
Epochs 6, rate 1872.4430491572632, time 0.43641055276384577
Epochs 7, rate 1870.7953660615792, time 0.41809514712076634
Epochs 8, rate 1874.2993034185106, time 0.4199693851696793
Epochs 9, rate 1871.4533868754374, time 0.4188214066089131
Epochs 10, rate 1873.444039922522, time 0.4214203583251219
Epochs 11, rate 1872.183948667283, time 0.42613223363878205
Epochs 12, rate 1872.305467757174, time 0.4361264180042781
Epochs 13, rate 1872.2011897565703, time 0.42365324308048
Epochs 14, rate 1891.8621609744155, time 0.41937452639103867
Epochs 15, rate 1898.6332565637597, time 0.4496038036304526
Epochs 16, rate 1894.3696861850897, time 0.41910121287219226
Epochs 17, rate 1893.9071451593172, time 0.4316121075244155
Epochs 18, rate 1893.9328010258794, time 0.41794859667425044
Epochs 19, rate 1893.9264455909524, time 0.41697746800491586
Epochs 20, rate 1893.91174908794, time 0.42861277010524645
Epochs 21, rate 1893.8661781734106, time 0.4190044401038904
Epochs 22, rate 1893.8734754750517, time 0.42129730540909804
Epochs 23, rate 1893.2107038013723, time 0.43671323818853125
Epochs 24, rate 1898.7576513403526, time 0.4198197429359425
Epochs 25, rate 1867.088941980393, time 0.41818233535741456
Updated best error: 1842.2323159389334. was found in iteration 26, time 0.41779493511421606
Epochs 26, rate 1842.2323159389334, time 0.4178165775956586
Epochs 27, rate 1864.0995703920846, time 0.4258592293190304
Epochs 28, rate 1857.1765013642464, time 0.4346516381483525
Epochs 29, rate 1852.1627210661404, time 0.42325563993654214
Epochs 30, rate 1847.175322888694, time 0.42092134477570653
Epochs 31, rate 1842.7557445172463, time 0.42315392033196986
Updated best error: 1838.601912186246. was found in iteration 32, time 0.42135852269711904
Epochs 32, rate 1838.601912186246, time 0.42852929199580103
Updated best error: 1830.2409105712984. was found in iteration 33, time 0.41904277820140123
Epochs 33, rate 1830.2409105712984, time 0.4260363884095568
Epochs 34, rate 1891.9169371749786, time 0.4278101435629651
Updated best error: 1821.1692691541239. was found in iteration 35, time 0.42076830158475786
Epochs 35, rate 1821.1692691541239, time 0.428362335806014
