Updated best error: 3396.405041093418. was found in iteration 0, time 0.4253973171362304
Epochs 0, rate 3396.405041093418, time 0.43265465633157874
Updated best error: 2884.0813624848834. was found in iteration 1, time 0.4238535905315075
Epochs 1, rate 2884.0813624848834, time 0.4310657897112833
Epochs 2, rate 2884.0813624848834, time 0.4186794938541425
Epochs 3, rate 2884.0813624848834, time 0.45526114579479326
Epochs 4, rate 2884.0813624848834, time 0.4171515353336872
Epochs 5, rate 2884.0813624848834, time 0.41955292217971873
Epochs 6, rate 2884.0813624848834, time 0.44595024519367144
Epochs 7, rate 2884.081362484884, time 0.42309981415382936
Epochs 8, rate 2884.0813624848834, time 0.42449482605661615
Epochs 9, rate 2884.0813624848834, time 0.4213133826851845
Epochs 10, rate 2884.0813624848834, time 0.42050580930299475
Epochs 11, rate 2884.0813624848834, time 0.4190498892967298
Epochs 12, rate 2884.0813624848834, time 0.41973904744008905
Epochs 13, rate 2884.0813624848834, time 0.4209621562840766
Epochs 14, rate 2884.0813624848834, time 0.42714262790832436
Epochs 15, rate 2884.0813624848834, time 0.42200501425395487
Epochs 16, rate 2884.0813624848834, time 0.4230608577054227
Epochs 17, rate 2884.0813624848834, time 0.4210493445280008
Epochs 18, rate 2884.0813624848834, time 0.4186139480807469
Epochs 19, rate 2884.0813624848834, time 0.42065637907217024
Epochs 20, rate 2884.0813624848834, time 0.4301540232881962
Epochs 21, rate 2884.0813624848834, time 0.42820465492695803
Epochs 22, rate 2884.0813624848834, time 0.4211665230541257
Epochs 23, rate 2884.0813624848834, time 0.4203419448713248
Epochs 24, rate 2884.0813624848834, time 0.4210938661817636
Epochs 25, rate 2884.0813624848834, time 0.42712129461506265
Epochs 26, rate 2884.0813624848834, time 0.423399098621303
Epochs 27, rate 2884.0813624848834, time 0.4192162271538109
Epochs 28, rate 2884.0813624848834, time 0.4246673474772251
Epochs 29, rate 2884.0813624848834, time 0.4195819849301188
Epochs 30, rate 2884.0813624848834, time 0.4188792229469982
Epochs 31, rate 2884.0813624848834, time 0.4196874146837217
Epochs 32, rate 2884.0813624848834, time 0.4208941370852699
Epochs 33, rate 2884.0813624848834, time 0.4241813193912094
Epochs 34, rate 2884.0813624848834, time 0.4218804154479585
Epochs 35, rate 2884.0813624848834, time 0.4181674947976717
Epochs 36, rate 2884.0813624848834, time 0.42125618471982307
Epochs 37, rate 2884.0813624848834, time 0.420534253695223
Epochs 38, rate 2884.0813624848834, time 0.42088053324550856
Epochs 39, rate 2884.0813624848834, time 0.4266581457159191
Epochs 40, rate 2884.0813624848834, time 0.42096153792590485
Epochs 41, rate 2884.0813624848834, time 0.4214732277978328
Epochs 42, rate 2884.0813624848834, time 0.42031257294365787
Epochs 43, rate 2884.0813624848834, time 0.4219821350670827
Epochs 44, rate 2884.0813624848834, time 0.4202612493718334
Epochs 45, rate 2884.0813624848834, time 0.42669772052249755
Epochs 46, rate 2884.0813624848834, time 0.422051390978595
Epochs 47, rate 2884.0813624848834, time 0.42035152939570253
Epochs 48, rate 2884.0813624848834, time 0.4215934981039027
Epochs 49, rate 2884.0813624848834, time 0.41923385031259386
Epochs 50, rate 2884.0813624848834, time 0.4259764078524313
Epochs 51, rate 2884.0813624848834, time 0.4237036391168658
Epochs 52, rate 2884.0813624848834, time 0.42492953056353144
Epochs 53, rate 2884.0813624848834, time 0.42359017072885763
Epochs 54, rate 2884.0813624848834, time 0.42083724830081337
Epochs 55, rate 2884.0813624848834, time 0.4263962718032417
Epochs 56, rate 2884.0813624848834, time 0.4213514115981525
Epochs 57, rate 2884.0813624848834, time 0.42184207735408563
Epochs 58, rate 2884.0813624848834, time 0.4220578837193898
Epochs 59, rate 2884.0813624848834, time 0.4210128615013673
Epochs 60, rate 2884.0813624848834, time 0.42304694468475645
Epochs 61, rate 2884.0813624848834, time 0.421136532771925
Epochs 62, rate 2884.0813624848834, time 0.424340236975695
Epochs 63, rate 2884.0813624848834, time 0.42298727329762187
Epochs 64, rate 2884.0813624848834, time 0.4252003706424148
Epochs 65, rate 2884.0813624848834, time 0.4286025672299729
Epochs 66, rate 2884.0813624848834, time 0.4236996198014822
Epochs 67, rate 2884.0813624848834, time 0.42413092335118563
Epochs 68, rate 2884.0813624848834, time 0.4232426544695045
Epochs 69, rate 2884.0813624848834, time 0.4248989219267969
Epochs 70, rate 2884.0813624848834, time 0.4238180350403127
Epochs 71, rate 2884.0813624848834, time 0.42343372657705913
Epochs 72, rate 2884.0813624848834, time 0.4266460877661302
Epochs 73, rate 2884.0813624848834, time 0.43154377916653175
Epochs 74, rate 2884.0813624848834, time 0.44453420917125186
Epochs 75, rate 2884.0813624848834, time 0.45096264169114875
Epochs 76, rate 2884.0813624848834, time 0.4568194037747162
Epochs 77, rate 2884.0813624848834, time 0.4309640700921591
Epochs 78, rate 2884.0813624848834, time 0.4303880711631791
Epochs 79, rate 2884.0813624848834, time 0.43408676961553283
Epochs 80, rate 2884.0813624848834, time 0.42812303188838996
Epochs 81, rate 2884.0813624848834, time 0.4281969254698197
Epochs 82, rate 2884.0813624848834, time 0.4249465353641426
Epochs 83, rate 2884.0813624848834, time 0.42429200517653953
Epochs 84, rate 2884.0813624848834, time 0.42676666725310497
Epochs 85, rate 2884.0813624848834, time 0.42306765962348436
Epochs 86, rate 2884.0813624848834, time 0.4239550009697268
Epochs 87, rate 2884.0813624848834, time 0.4233867314942472
Epochs 88, rate 2884.0813624848834, time 0.42432663313593366
Epochs 89, rate 2884.0813624848834, time 0.4223151199548738
Epochs 90, rate 2884.0813624848834, time 0.42232965133007383
Epochs 91, rate 2884.0813624848834, time 0.4225117572750605
Epochs 92, rate 2884.0813624848834, time 0.42222112979288795
Epochs 93, rate 2884.0813624848834, time 0.4513818872910633
Epochs 94, rate 2884.0813624848834, time 0.4234841226170829
Epochs 95, rate 2884.0813624848834, time 0.42528848642177763
Epochs 96, rate 2884.0813624848834, time 0.4228178436605958
Epochs 97, rate 2884.0813624848834, time 0.42370116569509264
Epochs 98, rate 2884.0813624848834, time 0.42429015010930016
Epochs 99, rate 2884.0813624848834, time 0.4310221955893212
