Updated best error: 2977.480269251987. was found in iteration 0, time 1.70865677234724
Epochs 0, rate 2977.480269251987, time 1.7177849486506602
Updated best error: 2269.108176660878. was found in iteration 1, time 1.6441461287340644
Epochs 1, rate 2269.108176660878, time 1.652493320978465
Updated best error: 2230.864670418222. was found in iteration 2, time 1.661339835968647
Epochs 2, rate 2230.864670418222, time 1.6695633569452184
Updated best error: 2216.728521235551. was found in iteration 3, time 1.6468260851152081
Epochs 3, rate 2216.728521235551, time 1.6548501861716431
Updated best error: 2213.740591365582. was found in iteration 4, time 1.651234656646011
Epochs 4, rate 2213.740591365582, time 1.6607907355373754
Epochs 5, rate 2219.5149599104184, time 1.6504632571113689
Epochs 6, rate 2215.338580486938, time 1.6411127817036686
Epochs 7, rate 2225.6792625438693, time 1.6488573856950097
Epochs 8, rate 2238.740277581134, time 1.6515144628911003
Epochs 9, rate 2257.02638199611, time 1.640566154697808
Epochs 10, rate 2242.6456394201537, time 1.6498198573390255
Epochs 11, rate 2232.920207543697, time 1.6591524004134044
Epochs 12, rate 2251.3458791805947, time 1.643919501135315
Epochs 13, rate 2245.3487172269424, time 1.6509665991734437
Epochs 14, rate 2240.646013963929, time 1.6430244303310246
Epochs 15, rate 2240.483295111104, time 1.646997678999469
Epochs 16, rate 2239.8633202029, time 1.6533781889020247
Epochs 17, rate 2233.946114990279, time 1.6561202900957142
Epochs 18, rate 2239.5855550441343, time 1.6470638431283078
Epochs 19, rate 2240.8518175416293, time 1.6446772968301957
Epochs 20, rate 2240.8395027497636, time 1.6452078465708837
Epochs 21, rate 2240.827835488449, time 1.6516743080055676
Epochs 22, rate 2240.8139894970295, time 1.6456094690147438
Epochs 23, rate 2240.797216090621, time 1.6721873520773443
Epochs 24, rate 2240.7763584285594, time 1.6569643465008994
Epochs 25, rate 2240.7495196205837, time 1.6477962862136337
Epochs 26, rate 2240.713337000681, time 1.6478182378632482
Epochs 27, rate 2240.6611762940765, time 1.6577747024857672
Epochs 28, rate 2240.57773495046, time 1.6571313027134238
Epochs 29, rate 2240.4175870415233, time 1.649544997945668
Epochs 30, rate 2239.9586177059227, time 1.6472307993399227
Epochs 31, rate 2238.959098023686, time 1.6867085232079262
Epochs 32, rate 2245.447828519188, time 1.6863337992645029
Epochs 33, rate 2245.327229418533, time 1.698840365435899
Epochs 34, rate 2240.3436022436094, time 1.683092993682294
Epochs 35, rate 2240.9361277932667, time 1.6575391087189928
Epochs 36, rate 2241.201007724075, time 1.6749291440928573
Epochs 37, rate 2240.844110572556, time 1.7163852990734085
Epochs 38, rate 2240.8294624380605, time 1.6662004259860623
Epochs 39, rate 2240.8109026336006, time 1.6472317268744519
Epochs 40, rate 2240.786320061144, time 1.6796357633811567
Epochs 41, rate 2240.7516100342177, time 1.651780046939166
Epochs 42, rate 2240.6974917479192, time 1.6472462582487424
Epochs 43, rate 2240.5972751005984, time 1.6595401098384173
Epochs 44, rate 2240.3284457800496, time 1.6867085232070167
Epochs 45, rate 2230.8020916249257, time 1.691664030922766
Epochs 46, rate 2239.699193710859, time 1.660626561929348
Epochs 47, rate 2236.033648050776, time 1.6528964893122975
Epochs 48, rate 2240.490330353029, time 1.6636345563492796
Epochs 49, rate 2240.1252650806623, time 1.6640565845518722
Epochs 50, rate 2222.9643664356777, time 1.6487114535984801
Epochs 51, rate 2251.9897677181284, time 1.6604664076376139
Epochs 52, rate 2240.0543257066506, time 1.669824612499724
Epochs 53, rate 2300.7161989929314, time 1.6544099164575528
Epochs 54, rate 2244.037193757378, time 1.6752710951495828
Epochs 55, rate 2240.7665942471995, time 1.6771759418570582
Epochs 56, rate 2240.6332913747665, time 1.6510482222101928
Epochs 57, rate 2239.9429041417825, time 1.657325157426385
Epochs 58, rate 2227.756948235811, time 1.6603717991174562
Epochs 59, rate 2254.8589733365934, time 1.6558268800126825
Epochs 60, rate 2240.847824813778, time 1.6658986680913586
Epochs 61, rate 2240.834657022953, time 1.70083394627909
Epochs 62, rate 2240.818560298095, time 1.6633457839379844
Epochs 63, rate 2240.798237593457, time 1.6680013888280882
Epochs 64, rate 2240.771414355536, time 1.6690872225626663
Epochs 65, rate 2240.733660092643, time 1.6558101843911572
Epochs 66, rate 2240.674923672749, time 1.655574281447116
Epochs 67, rate 2240.5660329313678, time 1.6535006234571483
Epochs 68, rate 2240.26740912278, time 1.656631052433113
Epochs 69, rate 2238.754289570446, time 1.6593539845807754
Epochs 70, rate 2234.423366127198, time 1.6504341943636973
Epochs 71, rate 2256.9990454025046, time 1.6578779679939544
Epochs 72, rate 2240.8148050818327, time 1.6525406252385437
Epochs 73, rate 2240.7901340775875, time 1.655093509391918
