Updated best error: 10662.548367435582. was found in iteration 0, time 4.968968096211029
Epochs 0, rate 10662.548367435582, time 4.979617738295929
Updated best error: 9560.752026305881. was found in iteration 1, time 5.114822588926472
Epochs 1, rate 9560.752026305881, time 5.137466179774492
Epochs 2, rate 9653.33382842912, time 5.034230351957376
Epochs 3, rate 9713.591518776107, time 4.973296281415969
Epochs 4, rate 9646.735458038316, time 4.969455361017026
Updated best error: 9544.999140306252. was found in iteration 5, time 4.976385898880835
Epochs 5, rate 9544.999140306252, time 4.989231324325374
Epochs 6, rate 9841.770031964152, time 5.058644606186135
Epochs 7, rate 9646.25107517204, time 4.997242749072029
Epochs 8, rate 9709.76959625522, time 5.019384234568861
Epochs 9, rate 9628.170130883189, time 5.020754203047545
Epochs 10, rate 9669.344873609882, time 4.999463266693056
Epochs 11, rate 9615.664204352232, time 4.953164144855691
Epochs 12, rate 9640.107591331565, time 5.041853758106299
Epochs 13, rate 9660.951488635821, time 5.082354552534525
Epochs 14, rate 9657.773154837081, time 5.1231762739189435
Epochs 15, rate 9611.801038974867, time 5.438736500123923
Epochs 16, rate 9666.427450453884, time 5.511451186488557
Epochs 17, rate 9645.523214646571, time 5.2889362755959155
Epochs 18, rate 9671.244376581299, time 5.3423458770048455
Epochs 19, rate 9633.926880768026, time 5.28082993314456
Epochs 20, rate 9641.455877360639, time 5.193161226212396
Epochs 21, rate 9658.747008224334, time 5.757696140310145
Epochs 22, rate 9666.347774219585, time 5.297529882838717
Epochs 23, rate 9709.694712250435, time 5.517602904546948
Epochs 24, rate 9646.761620603846, time 5.565175840449228
Epochs 25, rate 9642.422469704821, time 5.461221482561086
Epochs 26, rate 9622.459905801114, time 5.226251019899792
Epochs 27, rate 9647.83478972134, time 5.59388581616804
Epochs 28, rate 9674.542183791853, time 5.4291621797165135
Epochs 29, rate 9602.94945575144, time 6.756737378804246
Epochs 30, rate 9734.289469805104, time 5.8598952937245485
Epochs 31, rate 9614.891111348232, time 5.46332420330873
Epochs 32, rate 9634.622789289371, time 5.254004707545391
Epochs 33, rate 9625.335463199488, time 5.328765844227746
Epochs 34, rate 9639.311176934227, time 5.316062331556168
Epochs 35, rate 9646.497382326432, time 5.22251027321181
Epochs 36, rate 9638.187771448229, time 5.292466781131225
Updated best error: 9539.151400855151. was found in iteration 37, time 5.428098606811545
Epochs 37, rate 9539.151400855151, time 5.4399518795034965
Epochs 38, rate 9622.891531058147, time 5.2561556600776385
Epochs 39, rate 9655.358174733712, time 5.184770439846034
Epochs 40, rate 9669.055599199792, time 5.316825074107328
Epochs 41, rate 9671.836759040149, time 5.240842374478234
Epochs 42, rate 9647.78532037381, time 5.168377813257393
Epochs 43, rate 9643.682631447748, time 5.177937293097784
Epochs 44, rate 9618.719522674186, time 5.274781789776171
Epochs 45, rate 9658.22749576872, time 5.1255411777383415
Epochs 46, rate 9673.244697393, time 5.079065824342251
Epochs 47, rate 9665.896431721121, time 5.108690658271371
Epochs 48, rate 9690.261830808438, time 5.096947762183845
Epochs 49, rate 9625.670390988691, time 5.237079985316086
Epochs 50, rate 9662.301516399273, time 5.160747296002228
Epochs 51, rate 9676.386671589778, time 5.123970552638639
Epochs 52, rate 9651.811363923205, time 5.1443512684491
Epochs 53, rate 9660.162877885085, time 5.146918993152212
Epochs 54, rate 9643.461311238316, time 5.146400192184956
Epochs 55, rate 9666.825060114614, time 5.133666689231177
Epochs 56, rate 9652.17383226272, time 5.164310883592407
Epochs 57, rate 9658.46663916975, time 5.1165113200913765
Epochs 58, rate 9642.033973637012, time 5.176763961942925
Epochs 59, rate 9654.493001799752, time 5.236713918362511
