Updated best error: 26685.6683494366. was found in iteration 0, time 4.71356250237659
Epochs 0, rate 26685.6683494366, time 4.724529670435004
Updated best error: 25227.889272275643. was found in iteration 1, time 4.76095951590105
Epochs 1, rate 25227.889272275643, time 4.77128421172165
Updated best error: 25120.1527999139. was found in iteration 2, time 4.72707451595852
Epochs 2, rate 25120.1527999139, time 4.737363347110659
Epochs 3, rate 25134.83812842644, time 4.687991612612677
Updated best error: 25117.865168226257. was found in iteration 4, time 4.660082408350718
Epochs 4, rate 25117.865168226257, time 4.670843045394577
Updated best error: 25104.869983444038. was found in iteration 5, time 4.697698570453213
Epochs 5, rate 25104.869983444038, time 4.707906087747688
Updated best error: 25090.499995083286. was found in iteration 6, time 4.702734155314829
Epochs 6, rate 25090.499995083286, time 4.7130455564729345
Updated best error: 25082.66235802208. was found in iteration 7, time 4.6887988768176
Epochs 7, rate 25082.66235802208, time 4.712236746381677
Updated best error: 25070.187965500252. was found in iteration 8, time 4.6898531743754575
Epochs 8, rate 25070.187965500252, time 4.705744932336529
Epochs 9, rate 25080.10890659145, time 4.7106163435892086
Epochs 10, rate 25091.15041974312, time 4.6834862683135725
Epochs 11, rate 25109.589929891496, time 4.705176972038316
Epochs 12, rate 25081.903328158958, time 4.704360123312654
Epochs 13, rate 25097.221350508247, time 4.718686203017569
Epochs 14, rate 25099.679405865285, time 4.682569245862396
Epochs 15, rate 25087.27044061725, time 4.7549524932292115
Updated best error: 25069.321229476893. was found in iteration 16, time 4.696845547881821
Epochs 16, rate 25069.321229476893, time 4.696869972955028
Epochs 17, rate 25082.566378707503, time 4.66935126071985
Updated best error: 25054.283418861778. was found in iteration 18, time 4.720042258471949
Epochs 18, rate 25054.283418861778, time 4.7304739299434
Epochs 19, rate 25089.035134553225, time 4.654404351251287
Epochs 20, rate 25105.33650328352, time 4.734708743344527
Epochs 21, rate 25087.06133560749, time 4.68922554269011
Epochs 22, rate 25096.794471724654, time 4.699859416687104
Epochs 23, rate 25074.35256524803, time 4.688453524799115
Epochs 24, rate 25098.46511983556, time 4.761596732107137
Epochs 25, rate 25094.082444327967, time 4.699280944329075
Epochs 26, rate 25075.48240927873, time 4.7503457384918875
Epochs 27, rate 25075.21591679691, time 4.711180902930209
Epochs 28, rate 25083.844557157212, time 4.748655152252468
Epochs 29, rate 25065.904621621063, time 4.697510590121965
Epochs 30, rate 25070.82899026095, time 4.697685584967985
Epochs 31, rate 25066.44198525034, time 4.726927656327462
Epochs 32, rate 25078.74861299279, time 4.715568759525922
Epochs 33, rate 25083.96510594075, time 4.6932293999998365
Epochs 34, rate 25072.530097402825, time 4.6869620493089315
Epochs 35, rate 25081.87725650576, time 4.678008558672445
Epochs 36, rate 25070.644299897936, time 4.7375742066251405
Epochs 37, rate 25064.19428822471, time 4.793204634828726
Epochs 38, rate 25077.063942235818, time 4.731924903095205
Epochs 39, rate 25082.08680247531, time 4.670669596438529
Epochs 40, rate 25075.85940900194, time 4.815612941085419
Epochs 41, rate 25074.629329412393, time 4.723762908575736
Epochs 42, rate 25072.26476703262, time 4.695457647074363
Epochs 43, rate 25082.30793236372, time 4.675476080275985
Epochs 44, rate 25080.417847361474, time 4.741258682879561
Epochs 45, rate 25075.492717759815, time 4.679517348140507
Epochs 46, rate 25070.76410254595, time 4.665740678046859
Epochs 47, rate 25079.04094893898, time 4.746984971778147
Epochs 48, rate 25064.5762052903, time 4.713915583848575
Epochs 49, rate 25079.951371636285, time 4.6713024841556035
Epochs 50, rate 25072.437763244063, time 4.7115228539842064
Epochs 51, rate 25069.822681863487, time 4.736131890462275
Epochs 52, rate 25076.209257513634, time 4.696226573185413
Epochs 53, rate 25076.446607166217, time 4.734848801053886
Epochs 54, rate 25099.447418486707, time 4.717950049795036
Epochs 55, rate 25083.814121043513, time 4.732649307548854
Epochs 56, rate 25070.930642886513, time 4.69563140520404
Epochs 57, rate 25067.1990288972, time 4.7023350062954705
Epochs 58, rate 25076.453020579705, time 4.693874654840329
Epochs 59, rate 25073.13712171109, time 4.736168991839804
Epochs 60, rate 25076.584813013276, time 4.706390496354288
Epochs 61, rate 25068.179086558157, time 4.688751881734788
Epochs 62, rate 25071.25460678827, time 4.683280974011723
Epochs 63, rate 25078.02501093008, time 4.698438742991129
Epochs 64, rate 25075.842055482026, time 4.683041051750479
Epochs 65, rate 25072.37913932135, time 4.7190556709319935
Epochs 66, rate 25069.188171327893, time 4.699143360045127
Epochs 67, rate 25069.559507681064, time 4.722891953668295
Epochs 68, rate 25073.350341221798, time 4.740413080588041
Epochs 69, rate 25086.159525201085, time 4.704965184992034
Epochs 70, rate 25086.394758316335, time 4.735221979106427
Epochs 71, rate 25071.858961632162, time 4.725630653902044
Epochs 72, rate 25073.159861319382, time 4.700556922638498
Epochs 73, rate 25069.107103006863, time 4.736889995332604
Epochs 74, rate 25068.31801365906, time 4.718793178664782
Epochs 75, rate 25072.326458106665, time 4.654131965278793
Epochs 76, rate 25090.835396927054, time 4.721325657057605
Epochs 77, rate 25072.98844999591, time 4.669588709555683
Epochs 78, rate 25076.919169804023, time 4.729422724165488
Epochs 79, rate 25072.13074106443, time 4.679211570928601
Epochs 80, rate 25096.08934734244, time 4.688238645972888
Epochs 81, rate 25068.775069980467, time 4.724635718550417
Epochs 82, rate 25070.185711285536, time 4.722592360023555
Epochs 83, rate 25083.155871437662, time 4.708835786506825
Epochs 84, rate 25073.653966668615, time 4.750962858117418
Epochs 85, rate 25068.674504862167, time 4.699022780558153
Epochs 86, rate 25069.71394841212, time 4.740629814481508
Epochs 87, rate 25079.344299252327, time 4.691870252761873
Epochs 88, rate 25075.59473649381, time 4.684052991902718
Epochs 89, rate 25071.22173404247, time 4.862800022634474
Epochs 90, rate 25095.848780156804, time 4.808116607164266
Epochs 91, rate 25078.933325801514, time 4.760281178994774
Epochs 92, rate 25077.796622998594, time 4.7269950571680965
Epochs 93, rate 25075.299970814143, time 4.759228736500518
Epochs 94, rate 25070.311081749194, time 4.729635438743571
Epochs 95, rate 25075.5288789182, time 4.689829058479518
Epochs 96, rate 25071.102500443623, time 4.736473841516272
Epochs 97, rate 25068.757872238813, time 4.790884252659453
Epochs 98, rate 25072.816332533264, time 4.902288258555927
Epochs 99, rate 25076.671258842158, time 4.75912454345962
