Updated best error: 21664.99106483292. was found in iteration 0, time 4.315330816010828
Epochs 0, rate 21664.99106483292, time 4.3264729789079865
Epochs 1, rate 22059.359790814236, time 4.315213946654694
Epochs 2, rate 22547.307965438715, time 4.323501158345607
Epochs 3, rate 22746.941929907072, time 4.339989011801663
Epochs 4, rate 22687.52880680736, time 4.344301428922336
Epochs 5, rate 22865.416791234613, time 4.357358332243166
Epochs 6, rate 22952.795274468794, time 4.328937128928374
Epochs 7, rate 22784.622914460928, time 4.312226976355305
Epochs 8, rate 22640.71348185941, time 4.33026628587686
Epochs 9, rate 22742.562009689507, time 4.3381892856850754
Epochs 10, rate 22785.76008518928, time 4.3384347731480375
Epochs 11, rate 22859.84890449569, time 4.348428029974457
Epochs 12, rate 22813.2903946284, time 4.307891061689588
Epochs 13, rate 22861.962453412943, time 4.350786441049422
Epochs 14, rate 22866.056882773395, time 4.342059887203504
Epochs 15, rate 22884.588540468674, time 4.318912645117962
Epochs 16, rate 22889.36771400283, time 4.325363956813817
Epochs 17, rate 23013.711373726157, time 4.316183220216772
Epochs 18, rate 22919.014892042676, time 4.343850647157524
Epochs 19, rate 23008.274452899157, time 4.314944343292154
Epochs 20, rate 22854.77408238488, time 4.310712621678249
Epochs 21, rate 22617.63590322439, time 4.337440765317297
Epochs 22, rate 22685.895312827626, time 4.3504345962865045
Epochs 23, rate 22768.404493535523, time 4.311726726067718
Epochs 24, rate 22700.748700382937, time 4.328352473006817
Epochs 25, rate 22706.12542883642, time 4.30422111680673
Epochs 26, rate 22883.55322110445, time 4.334799147036392
Epochs 27, rate 22986.708759250243, time 4.343855903192889
Epochs 28, rate 22949.913564160703, time 4.353521740325959
Epochs 29, rate 22888.44352603347, time 4.340467001253273
Epochs 30, rate 22805.55882683524, time 4.340406093149795
Epochs 31, rate 22754.347559715472, time 4.310397259934689
Epochs 32, rate 22566.07408929786, time 4.330391812211019
Epochs 33, rate 22693.368144356744, time 4.349313825427089
Epochs 34, rate 22816.402710885028, time 4.339400336582912
Epochs 35, rate 22817.700066098314, time 4.3682720124779735
Epochs 36, rate 22792.905868406368, time 4.372567115628044
Epochs 37, rate 22895.923686422877, time 4.335332170216134
Epochs 38, rate 22953.86161884611, time 4.330443444981938
Epochs 39, rate 22829.060807408587, time 4.324723339654156
Epochs 40, rate 22894.591065735975, time 4.315937114399276
Epochs 41, rate 22674.401389510713, time 4.344905563077191
Epochs 42, rate 22733.622361410908, time 4.328565496776719
Epochs 43, rate 22807.62571165217, time 4.340634266656707
Epochs 44, rate 22795.121637546796, time 4.367432284561801
Epochs 45, rate 22849.132163388636, time 4.321770378926885
Epochs 46, rate 22772.612030536395, time 4.349851486258558
Epochs 47, rate 23094.039092182727, time 4.345314914971823
Epochs 48, rate 23047.659224505245, time 4.356083281469182
Epochs 49, rate 22946.95053817481, time 4.345008828575374
Epochs 50, rate 22917.90442966992, time 4.331561433238676
Epochs 51, rate 22889.551289293522, time 4.317946772498544
Epochs 52, rate 22846.55816365496, time 4.3440766564017395
Epochs 53, rate 22923.10367109788, time 4.3250114936963655
Epochs 54, rate 22829.903079786545, time 4.328842211223673
Epochs 55, rate 22707.10669226775, time 4.338343874755083
Epochs 56, rate 22918.769709544602, time 4.333036831478239
Epochs 57, rate 22965.534256175306, time 4.356884980472387
Epochs 58, rate 22795.60762944258, time 4.3523082160099875
Epochs 59, rate 22897.42467281944, time 4.328934037141153
Epochs 60, rate 22961.72793027768, time 4.322851574994274
Epochs 61, rate 22913.531186692835, time 4.341015792510007
Epochs 62, rate 22952.66893347258, time 4.353302842195262
Epochs 63, rate 22735.927833791728, time 4.335416885020095
Epochs 64, rate 22814.9313658949, time 4.322082030528691
Epochs 65, rate 22827.37701844097, time 4.3352397259295685
Epochs 66, rate 22851.955254240493, time 4.37590902246302
Epochs 67, rate 22717.777618172917, time 4.340611387466197
Epochs 68, rate 22827.06287366476, time 4.312176271123462
Epochs 69, rate 22826.106048291946, time 4.319155349978246
Epochs 70, rate 22806.31251969914, time 4.322911555573228
Epochs 71, rate 22795.688673938752, time 4.373905857093632
Epochs 72, rate 22731.559212496642, time 4.313000540132634
Epochs 73, rate 22905.4697908685, time 4.327590348824742
Epochs 74, rate 22809.085467805653, time 4.340148856921587
Epochs 75, rate 22755.59491881076, time 4.32275109209877
Epochs 76, rate 22946.96452534942, time 4.343665758598945
Epochs 77, rate 22886.456319553407, time 4.370520356140332
Epochs 78, rate 22900.522237170204, time 4.3348071856744355
Epochs 79, rate 22934.013397157953, time 4.35922947851941
Epochs 80, rate 22808.025951664356, time 4.351515483169351
Epochs 81, rate 22875.13148895413, time 4.3585260981926695
Epochs 82, rate 22764.66421086783, time 4.350199620894273
Epochs 83, rate 22776.770337136517, time 4.344447051844327
Epochs 84, rate 22790.33093190895, time 4.353972522105323
Epochs 85, rate 22800.13183478994, time 4.32751336345973
Epochs 86, rate 22975.409254751954, time 4.339986847553519
Epochs 87, rate 22900.38492729119, time 4.3431763295666315
Epochs 88, rate 22797.106802025504, time 4.36378645557852
Epochs 89, rate 22897.464879045063, time 4.320757511246484
Epochs 90, rate 22845.676896052708, time 4.354406299084076
Epochs 91, rate 22960.062140372047, time 4.355773484930978
Epochs 92, rate 22941.396238914942, time 4.343527555975015
Epochs 93, rate 22876.743799232932, time 4.346337367183878
Epochs 94, rate 22869.388388195024, time 4.361653435378685
Epochs 95, rate 22892.23546917725, time 4.354913042101543
Epochs 96, rate 22835.818925342784, time 4.323644617004902
Epochs 97, rate 22811.87558705161, time 4.363096679080627
Epochs 98, rate 22933.77566401267, time 4.32521153196285
Epochs 99, rate 22950.939862809457, time 4.346951395025826
