Updated best error: 26662.44362104119. was found in iteration 0, time 7.008204970286897
Epochs 0, rate 26662.44362104119, time 7.0215014866844285
Updated best error: 25019.372118011655. was found in iteration 1, time 6.883795075471426
Epochs 1, rate 25019.372118011655, time 6.923949590356642
Updated best error: 24930.323184998622. was found in iteration 2, time 7.125200772574317
Epochs 2, rate 24930.323184998622, time 7.1382688063058595
Epochs 3, rate 24967.637651722816, time 8.381939542679902
Epochs 4, rate 25022.836696305993, time 7.85350303505038
Epochs 5, rate 25006.11612510331, time 6.759747537471412
Epochs 6, rate 25001.23864046447, time 6.466129376844037
Epochs 7, rate 24972.49530532562, time 6.444922846134432
Epochs 8, rate 24989.54598157029, time 6.666261952443165
Epochs 9, rate 24997.85943994664, time 6.282454664433317
Epochs 10, rate 25037.44145349642, time 6.505320801723428
Epochs 11, rate 25028.16372771764, time 6.321598475875362
Epochs 12, rate 25022.469267684955, time 6.347711045789765
Epochs 13, rate 25022.16461647469, time 6.505988935750793
Epochs 14, rate 25039.507305570776, time 6.269448466337053
Epochs 15, rate 25058.32508557757, time 6.313425041760638
Epochs 16, rate 25047.88616095965, time 6.2468830975703895
Epochs 17, rate 25071.942254936646, time 6.2639283992830315
Epochs 18, rate 25077.54334592923, time 6.295862794147979
Epochs 19, rate 25088.289399962883, time 6.289669646215771
Epochs 20, rate 25078.159008363982, time 6.28284577481827
Epochs 21, rate 25070.76912429883, time 6.277146075248311
Epochs 22, rate 25078.60319243356, time 6.308037302966113
Epochs 23, rate 25081.470894222115, time 6.319092277622985
Epochs 24, rate 25094.78863836033, time 6.268335734104767
Epochs 25, rate 25075.315619560493, time 6.30231132325207
Epochs 26, rate 25058.30066862307, time 6.2705377010315715
Epochs 27, rate 24980.902634217084, time 6.261479089818749
Epochs 28, rate 24994.71753583305, time 6.278921067121701
Epochs 29, rate 25001.966293011545, time 6.308711311376101
Epochs 30, rate 24979.915846294498, time 6.267415929043636
Epochs 31, rate 24979.59967967163, time 6.272085137774411
Epochs 32, rate 24963.02766273803, time 6.284290564406547
Epochs 33, rate 24958.882087410297, time 6.2890766424861795
Epochs 34, rate 24943.712285428333, time 6.322974937091203
Epochs 35, rate 24949.68710806159, time 6.26266602481337
Updated best error: 24925.575241849336. was found in iteration 36, time 6.282174239833694
Epochs 36, rate 24925.575241849336, time 6.294519105820655
Updated best error: 24908.174882017098. was found in iteration 37, time 6.261040984350984
Epochs 37, rate 24908.174882017098, time 6.273451396111341
Epochs 38, rate 24915.234756109083, time 6.25882201261993
Epochs 39, rate 24956.57196976718, time 6.2826454273636045
Epochs 40, rate 24955.242076609895, time 6.26421686251706
Epochs 41, rate 24984.62998634562, time 6.27639693654055
Epochs 42, rate 25001.001312044828, time 6.284122989840398
Epochs 43, rate 24995.574734204878, time 6.285822542242386
Epochs 44, rate 24989.617415088975, time 6.305782466566598
Epochs 45, rate 24988.0301036811, time 6.27769981334859
Epochs 46, rate 24992.345019859535, time 6.280603923903982
Epochs 47, rate 24970.153675351266, time 6.286482637635345
Epochs 48, rate 24956.33821217189, time 6.258313723708852
Epochs 49, rate 24973.889343714043, time 6.269468872094876
Epochs 50, rate 24970.883317400643, time 7.113048215407616
Epochs 51, rate 24974.19386308645, time 8.025894599304593
Epochs 52, rate 24963.238274408366, time 7.4755271565081785
Epochs 53, rate 24969.759835726134, time 6.361490498489729
Epochs 54, rate 24989.646588927004, time 6.3150785266188905
Epochs 55, rate 24996.6696523606, time 6.385108618927916
Epochs 56, rate 24985.212047212593, time 6.355084945156705
Epochs 57, rate 24974.85259554437, time 6.282942547586572
Epochs 58, rate 25003.048203834835, time 6.283857714970509
Epochs 59, rate 24989.171641571702, time 6.304467531808768
Epochs 60, rate 24982.88961464255, time 6.332014997613442
Epochs 61, rate 24994.847403208063, time 6.330466633338801
Epochs 62, rate 24989.90214497504, time 6.28782106993458
Epochs 63, rate 24992.79950443455, time 6.297873379789962
Epochs 64, rate 24997.97410701247, time 6.286486347773462
Epochs 65, rate 24988.587085542986, time 6.270394860719534
Epochs 66, rate 24996.129181115502, time 6.300681335935224
Epochs 67, rate 24992.163876912866, time 6.3253416959851165
Epochs 68, rate 24992.081713523883, time 6.2697307460075535
Epochs 69, rate 24984.75245418181, time 6.265663816353481
Epochs 70, rate 24990.315466955013, time 6.276228125258058
Epochs 71, rate 24975.037711402005, time 6.326965499734797
Epochs 72, rate 25006.87184694466, time 6.308481591997406
Epochs 73, rate 24998.21007047643, time 6.303335012169555
Epochs 74, rate 24995.798020269063, time 6.284095163806342
Epochs 75, rate 25004.69790226813, time 6.330129010777455
Epochs 76, rate 25005.508800132502, time 6.292653833919758
Epochs 77, rate 24998.463259262302, time 6.329821996852843
Epochs 78, rate 25002.770188023344, time 6.32222765345432
Epochs 79, rate 24997.208906789594, time 6.310615848906309
Epochs 80, rate 24983.175219757857, time 6.3191915238166985
Epochs 81, rate 24996.465344143067, time 6.39562345932427
Epochs 82, rate 25031.556770845138, time 6.3465992410929175
Epochs 83, rate 25011.420057993564, time 6.28871181224531
Epochs 84, rate 24961.488785693207, time 6.275733131005836
Epochs 85, rate 24928.342358949605, time 6.293416576463642
Epochs 86, rate 24953.220544235006, time 6.29395392812512
Epochs 87, rate 24973.1543913151, time 6.275815372398938
Epochs 88, rate 24977.292658205588, time 6.3184460952506925
Epochs 89, rate 24954.823286165574, time 6.240772191031283
Epochs 90, rate 24967.45212465058, time 6.274877944189939
Epochs 91, rate 24966.449116882286, time 6.297568839294399
Epochs 92, rate 24965.84632310684, time 6.283742391511623
Epochs 93, rate 24971.27302712048, time 6.301569604816905
Epochs 94, rate 24993.632273268093, time 6.291367652727786
Epochs 95, rate 24980.51002304167, time 6.249120001633855
Epochs 96, rate 24970.685304741957, time 6.28285350427177
Epochs 97, rate 24981.764686875063, time 6.304521947167814
Epochs 98, rate 24953.48824306965, time 7.219049023602565
Epochs 99, rate 24977.25161573454, time 8.273061522435455
