Updated best error: 2242.3038034587385. was found in iteration 0, time 6.420280418416951
Epochs 0, rate 2242.3038034587385, time 6.433633823588025
Updated best error: 2112.9557520652534. was found in iteration 1, time 6.471800322848139
Epochs 1, rate 2112.9557520652534, time 6.484227739420021
Epochs 2, rate 2229.0581410836894, time 6.469646896875929
Epochs 3, rate 2250.6199265341147, time 6.477312660426833
Epochs 4, rate 2254.3506440127694, time 6.443137960566673
Epochs 5, rate 2246.373285217819, time 6.4445583250781056
Epochs 6, rate 2267.4507671952597, time 6.477892678696662
Epochs 7, rate 2268.6853885056075, time 6.475572605704656
Epochs 8, rate 2219.220917483025, time 6.458663960744161
Epochs 9, rate 2288.9587224270354, time 6.45824718856602
Epochs 10, rate 2282.7170647523662, time 6.501001891854685
Epochs 11, rate 2284.7370377779307, time 6.505727371026296
Epochs 12, rate 2346.2305670080113, time 6.510568173631327
Epochs 13, rate 2379.811345038108, time 6.491946990776341
Epochs 14, rate 2435.370865186683, time 6.465352721279487
Epochs 15, rate 2460.18286368238, time 6.454344123339979
Epochs 16, rate 2450.679471374136, time 6.515290870185709
Epochs 17, rate 2429.018174111653, time 6.483996474125888
Epochs 18, rate 2425.076028872717, time 6.506162693898659
Epochs 19, rate 2441.7438742950285, time 6.47091050806921
Epochs 20, rate 2428.4964685265486, time 6.524725751252845
Epochs 21, rate 2412.1950120162546, time 6.474236956011737
Epochs 22, rate 2316.26057938795, time 6.49403332505608
Epochs 23, rate 2306.925574952748, time 6.634060736803804
Epochs 24, rate 2415.0306806592275, time 6.491529909428209
Epochs 25, rate 2387.345415987954, time 6.488780387968291
Epochs 26, rate 2421.6674047523898, time 6.514786600600928
Epochs 27, rate 2391.3764234667783, time 6.473621691431617
Epochs 28, rate 2475.3276164290064, time 6.470779107359704
Epochs 29, rate 2492.1503964240087, time 6.461193965718849
Epochs 30, rate 2507.7146710703255, time 6.491401909675915
Epochs 31, rate 2433.4276161384055, time 6.511072752415203
Epochs 32, rate 2490.41908261467, time 6.451133617229061
Epochs 33, rate 2534.345814211578, time 6.456099327799166
Epochs 34, rate 2534.189174604499, time 6.489949081442319
Epochs 35, rate 2535.760009861637, time 6.512529599945992
Epochs 36, rate 2513.4039010881806, time 6.487009724572999
Epochs 37, rate 2534.5029703455752, time 6.500033855001675
Epochs 38, rate 2534.1575005180284, time 6.466300970729208
Epochs 39, rate 2517.9538711115893, time 6.456236293743132
Epochs 40, rate 2479.3202958363577, time 6.48074484730023
Epochs 41, rate 2378.1528778696493, time 6.524804591666907
Epochs 42, rate 2422.4925527120804, time 6.488434108410729
Epochs 43, rate 2449.8387581057823, time 6.4632787541195285
Epochs 44, rate 2421.847929529269, time 6.502789250866044
Epochs 45, rate 2421.5381344151074, time 6.4842966861324385
Epochs 46, rate 2383.111660239436, time 6.495772761467379
Epochs 47, rate 2414.211296227147, time 6.4818059467943385
Epochs 48, rate 2324.509976338007, time 6.552888172416715
Epochs 49, rate 2340.80436249699, time 6.515227488649543
Epochs 50, rate 2404.098634081888, time 6.4759303248429205
Epochs 51, rate 2342.2543286871373, time 6.502140904252883
Epochs 52, rate 2289.2239795235378, time 6.472861731512239
Epochs 53, rate 2348.720571237029, time 6.499652329162927
Epochs 54, rate 2349.1831718093144, time 6.489675767952576
Epochs 55, rate 2339.8442396554274, time 6.490480249543907
Epochs 56, rate 2337.3342507628167, time 6.520167228271021
Epochs 57, rate 2316.739995564342, time 6.498724176257383
Epochs 58, rate 2215.346078810333, time 6.533685734611936
Epochs 59, rate 2423.2663965974953, time 6.511818799335742
Epochs 60, rate 2422.5376060217313, time 6.56369580453611
Epochs 61, rate 2422.746534298542, time 6.48376551803085
Epochs 62, rate 2391.6514852793703, time 6.518452526157489
Epochs 63, rate 2387.4019150014433, time 6.5403896448842715
Epochs 64, rate 2393.903854947979, time 6.495893650106154
