Updated best error: 15949.344683066607. was found in iteration 0, time 2.9057343584463524
Epochs 0, rate 15949.344683066607, time 2.9146263226284645
Updated best error: 13518.46543937707. was found in iteration 1, time 2.9369041556929005
Epochs 1, rate 13518.46543937707, time 2.945774477404484
Updated best error: 13346.159449112996. was found in iteration 2, time 2.8908313522733806
Epochs 2, rate 13346.159449112996, time 2.8997131135765812
Updated best error: 13193.22054369667. was found in iteration 3, time 2.89029245472193
Epochs 3, rate 13193.22054369667, time 2.899260167556349
Updated best error: 13111.695442601811. was found in iteration 4, time 2.8855876905035984
Epochs 4, rate 13111.695442601811, time 2.895323401913629
Updated best error: 12984.83443039404. was found in iteration 5, time 2.8903586188498593
Epochs 5, rate 12984.83443039404, time 2.8992332690540934
Epochs 6, rate 13032.865896136975, time 2.8874810976194567
Epochs 7, rate 13028.07360097366, time 2.8945711714222853
Updated best error: 12974.55363345539. was found in iteration 8, time 2.876053254083672
Epochs 8, rate 12974.55363345539, time 2.8852754205508973
Epochs 9, rate 13099.479020430945, time 2.8847689867106965
Epochs 10, rate 13025.948383721387, time 2.9000068328386988
Epochs 11, rate 13015.061693693231, time 2.893704235833866
Epochs 12, rate 13041.90853852025, time 2.887713599600829
Epochs 13, rate 13040.392269568829, time 2.9459983224005555
Epochs 14, rate 12982.736956135155, time 2.895761816555023
Epochs 15, rate 13069.53043025172, time 2.8906325507086876
Epochs 16, rate 12998.502661135162, time 2.889584436714358
Epochs 17, rate 13031.16598639937, time 2.887539223116619
Epochs 18, rate 13030.103266402908, time 2.889427683378017
Epochs 19, rate 13080.418699580143, time 2.9063190143679094
Epochs 20, rate 13068.353258703908, time 2.9024332631197467
Epochs 21, rate 13056.082150589546, time 2.9019490901046083
Epochs 22, rate 13158.564104978475, time 2.888050603807642
Epochs 23, rate 13095.119558645241, time 2.887471822272346
Epochs 24, rate 13096.323869943702, time 2.89066315934906
Epochs 25, rate 13101.639789483032, time 2.8864673023999785
Epochs 26, rate 13041.899139187562, time 2.900262832365115
Epochs 27, rate 12995.63175442055, time 2.908305484106677
Epochs 28, rate 13205.784663743605, time 2.889970600248489
Epochs 29, rate 13078.0628545153, time 2.9016414578254626
Epochs 30, rate 13107.539620069641, time 2.9092456949256302
Epochs 31, rate 13056.380614395004, time 2.910880010731489
Epochs 32, rate 13075.056935390106, time 2.8817544995472417
Epochs 33, rate 13005.527404354194, time 2.8953771989145025
Epochs 34, rate 13053.430123689455, time 2.8931031934698694
Epochs 35, rate 13065.289106853459, time 2.9019657857243146
Epochs 36, rate 13019.057774644889, time 2.9106824458867777
Epochs 37, rate 13054.208986584928, time 2.9133515810317476
Epochs 38, rate 13056.671138471851, time 2.8951929287213716
Epochs 39, rate 13008.248635713904, time 2.904174245395552
Epochs 40, rate 13042.432023096486, time 3.007212199179776
Epochs 41, rate 13059.051301257043, time 2.929334546548489
Epochs 42, rate 13059.678888632725, time 2.9040997334595886
Epochs 43, rate 13146.913567565853, time 2.907535630467464
Epochs 44, rate 13106.49102036686, time 2.8882101397466613
Epochs 45, rate 13082.437397529022, time 2.9008845896642015
Epochs 46, rate 12989.186653011511, time 2.886056095430831
Epochs 47, rate 13025.498937617502, time 2.890596376862959
Epochs 48, rate 13133.891156051506, time 2.9115929755971592
Epochs 49, rate 13100.961010296474, time 2.889064089849853
Epochs 50, rate 13164.36520615035, time 2.887682063432294
Epochs 51, rate 13036.273750521907, time 2.9036610096336517
Updated best error: 12967.062234931846. was found in iteration 52, time 2.8952946483404958
