Updated best error: 4393.949901744142. was found in iteration 0, time 1.9327222117572092
Epochs 0, rate 4393.949901744142, time 1.9415059635794023
Updated best error: 3864.5041021803754. was found in iteration 1, time 1.9793002123187762
Epochs 1, rate 3864.5041021803754, time 1.9875255883598584
Updated best error: 3863.5654335654694. was found in iteration 2, time 1.9561922358552692
Epochs 2, rate 3863.5654335654694, time 1.956219443534792
Epochs 3, rate 3873.062352207036, time 1.934981995014823
Epochs 4, rate 3866.408601888085, time 1.9229756791173713
Epochs 5, rate 3864.924087060218, time 1.9716879365805653
Epochs 6, rate 3864.915156475041, time 1.9428796421998413
Epochs 7, rate 3864.9037271629045, time 1.945254439720884
Epochs 8, rate 3864.888353595099, time 1.9341030014693388
Epochs 9, rate 3864.866123705501, time 1.9211657501073205
Epochs 10, rate 3864.8301274225632, time 1.9419261367147556
Epochs 11, rate 3864.7589078286046, time 1.9444079098902876
Epochs 12, rate 3864.532753512834, time 1.9153417609122698
Epochs 13, rate 3895.277861492777, time 1.9194000335774035
Epochs 14, rate 3864.758946006098, time 1.9434955251126667
Epochs 15, rate 3873.884142065499, time 1.9261574316697079
Epochs 16, rate 3864.9141303737692, time 1.9833093256529537
Epochs 17, rate 3864.902689962493, time 1.9821842262826976
Epochs 18, rate 3864.888131104297, time 1.9542376114695799
Epochs 19, rate 3864.8687415081677, time 1.9443030984912184
Epochs 20, rate 3864.8412376310757, time 1.945397280040197
Epochs 21, rate 3864.798135797131, time 1.9348379179791664
Epochs 22, rate 3864.7173452991383, time 1.91846044112026
Epochs 23, rate 3864.4876696112246, time 1.9061316523948335
Epochs 24, rate 3864.1307244855807, time 1.9510722453560447
Epochs 25, rate 3864.860357305727, time 1.9455194054098683
Epochs 26, rate 3864.816685067635, time 1.9304206894594245
Epochs 27, rate 3864.7337120072834, time 1.905408484650252
Epochs 28, rate 3864.4905493902197, time 1.92342955267668
Epochs 29, rate 3926.092740015949, time 1.9045743219467113
Epochs 30, rate 3864.9036242673687, time 1.925297916357522
Epochs 31, rate 3864.862021910867, time 1.9477646572850063
Epochs 32, rate 3864.774787179644, time 1.9379194968059892
Epochs 33, rate 3864.458629595771, time 1.9569543600446195
Epochs 34, rate 3866.533041380636, time 1.9299825839916593
Epochs 35, rate 3865.012587647071, time 1.9120508684645756
Epochs 36, rate 3865.0124884317615, time 1.9322497875109548
Epochs 37, rate 3865.012386767292, time 1.9540261335932883
Epochs 38, rate 3865.0122825597614, time 1.9566776455831132
Epochs 39, rate 3865.0121757022025, time 1.9486662208291818
Epochs 40, rate 3865.012066081679, time 1.9336148091460927
Epochs 41, rate 3865.011953577918, time 1.9475061843404546
Epochs 42, rate 3865.01183806391, time 1.9508938495491748
Epochs 43, rate 3865.0117194041372, time 1.946420659776777
Epochs 44, rate 3865.011597454752, time 1.971513250908174
Epochs 45, rate 3865.0114720625675, time 1.9236308276595082
Epochs 46, rate 3865.0113430643696, time 1.991063823341392
Epochs 47, rate 3865.011210285868, time 1.927425371352001
Epochs 48, rate 3865.0110735410462, time 1.9380131777943461
Epochs 49, rate 3865.0109326307647, time 1.922193149170198
Epochs 50, rate 3865.0107873420043, time 1.9621086693223333
Epochs 51, rate 3865.010637446312, time 1.9524765326059423
Epochs 52, rate 3865.010482698396, time 1.9468955574557185
Epochs 53, rate 3865.010322834561, time 1.9629462329903618
Epochs 54, rate 3865.010157570996, time 1.9476929279553588
