Updated best error: 26386.670589499172. was found in iteration 0, time 2.5244199740263866
Epochs 0, rate 26386.670589499172, time 2.5346550081812893
Updated best error: 25130.43656779584. was found in iteration 1, time 2.5630564240927924
Epochs 1, rate 25130.43656779584, time 2.5726625898460043
Updated best error: 25096.303048217625. was found in iteration 2, time 2.5303574316058075
Epochs 2, rate 25096.303048217625, time 2.539718728250591
Epochs 3, rate 25126.535764241806, time 2.5272823455234175
Updated best error: 25092.569733985536. was found in iteration 4, time 2.5642730401887093
Epochs 4, rate 25092.569733985536, time 2.572984753496712
Updated best error: 25048.39224512497. was found in iteration 5, time 2.590881222713506
Epochs 5, rate 25048.39224512497, time 2.599834404172725
Epochs 6, rate 25059.806784165707, time 2.5386353679423337
Epochs 7, rate 25070.12362622318, time 2.5464764355274383
Updated best error: 25046.76376348654. was found in iteration 8, time 2.5777241456744378
Epochs 8, rate 25046.76376348654, time 2.587083896425611
Epochs 9, rate 25053.627292725334, time 2.506291621175478
Epochs 10, rate 25057.974946098748, time 2.6104392154156812
Epochs 11, rate 25051.85019280912, time 2.5321877663736814
Epochs 12, rate 25055.470085439654, time 2.528186382493004
Epochs 13, rate 25053.332846696816, time 2.5335472227889113
Updated best error: 25044.881386757945. was found in iteration 14, time 2.565505115198903
Epochs 14, rate 25044.881386757945, time 2.574642257670348
Epochs 15, rate 25066.24254139781, time 2.5248240698929294
Epochs 16, rate 25072.766410224292, time 2.578068570153846
Epochs 17, rate 25049.856083933682, time 2.575960902569932
Epochs 18, rate 25065.973858654186, time 2.5453850365811377
Epochs 19, rate 25050.445495057753, time 2.530642493882624
Epochs 20, rate 25068.428996268914, time 2.552446047637204
Epochs 21, rate 25065.824101888225, time 2.556509576330427
Epochs 22, rate 25067.823366591674, time 2.5509452967962716
Epochs 23, rate 25055.41823417151, time 2.5475777281681076
Epochs 24, rate 25061.926848313033, time 2.587183142619324
Epochs 25, rate 25067.19475500655, time 2.548570808452496
Epochs 26, rate 25063.08746487529, time 2.513030777758104
Epochs 27, rate 25053.283864401546, time 2.5362383095853147
Epochs 28, rate 25068.963985764243, time 2.612375598298968
Epochs 29, rate 25067.708797451884, time 2.5420261249382747
Epochs 30, rate 25064.811942429955, time 2.521203284341027
Epochs 31, rate 25061.512733373904, time 2.5624655846113455
Epochs 32, rate 25063.371263720444, time 2.5156448791894945
Epochs 33, rate 25055.625138562646, time 2.538356180055416
Epochs 34, rate 25062.30401933334, time 2.5477474669824005
Epochs 35, rate 25062.103691030978, time 2.601515405891405
Epochs 36, rate 25070.283777322307, time 2.5524853132665157
Epochs 37, rate 25063.79249064791, time 2.528181126464915
Epochs 38, rate 25055.34934673023, time 2.5283604498035857
Epochs 39, rate 25056.17336651701, time 2.5839083274331642
Epochs 40, rate 25073.886895348933, time 2.5497206420623115
Epochs 41, rate 25071.689256915226, time 2.5780438358997344
Epochs 42, rate 25069.27988633898, time 2.5569758170095156
Epochs 43, rate 25066.732014138004, time 2.6205230614432367
Epochs 44, rate 25072.286295815054, time 2.581766341070761
Epochs 45, rate 25065.607718642023, time 2.543074857290776
Epochs 46, rate 25081.317050052603, time 2.5529509355837945
Epochs 47, rate 25060.781794012113, time 2.5304953250670223
Epochs 48, rate 25069.836452112275, time 2.5844360945702647
Epochs 49, rate 25072.04775072882, time 2.5584836789494148
Epochs 50, rate 25074.7223573673, time 2.5688355824531754
Epochs 51, rate 25069.410572341087, time 2.5779965316396556
Epochs 52, rate 25060.789675617958, time 2.576314293211908
Epochs 53, rate 25075.54672338481, time 2.5836653133956133
Epochs 54, rate 25075.792410848637, time 2.5499902454321273
Epochs 55, rate 25068.29745512406, time 2.6059462382472702
Epochs 56, rate 25063.167885043255, time 2.5609775100747356
Epochs 57, rate 25056.609445320973, time 2.5755592801215244
Epochs 58, rate 25058.468724585222, time 2.5516619717964204
Epochs 59, rate 25063.79114967299, time 2.5455291136095184
Epochs 60, rate 25069.831341134988, time 2.609167874783452
Epochs 61, rate 25062.607240747937, time 2.5134472407517023
Epochs 62, rate 25064.444139413583, time 2.588916395441629
Epochs 63, rate 25074.178089152178, time 2.533150547198602
Epochs 64, rate 25061.79916237964, time 2.533840323696495
Epochs 65, rate 25060.569721261047, time 2.5344827959343093
Epochs 66, rate 25067.76506381058, time 2.5762577136047184
Epochs 67, rate 25068.475048779925, time 2.5458846685069147
Epochs 68, rate 25071.210698504758, time 2.5579110809776466
Epochs 69, rate 25066.294873639956, time 2.5683591388878995
Epochs 70, rate 25069.746900513197, time 2.5496628257460543
Epochs 71, rate 25060.071098738706, time 2.562701178372663
Epochs 72, rate 25072.858799437876, time 2.5350399349990766
Epochs 73, rate 25063.391349278347, time 2.574580422035069
Epochs 74, rate 25060.067394011392, time 2.560137472981296
Epochs 75, rate 25065.003683374685, time 2.5634181625428027
Epochs 76, rate 25060.92924402481, time 2.5630205594206927
Epochs 77, rate 25073.045575420118, time 2.5390706908074208
Epochs 78, rate 25067.590482698422, time 2.5756996470154263
Epochs 79, rate 25067.162714670867, time 2.572953217328177
Epochs 80, rate 25074.440927142503, time 2.615351438187645
Epochs 81, rate 25062.568743168988, time 2.522565214181668
Epochs 82, rate 25063.28431257943, time 2.5847264128751704
Epochs 83, rate 25058.823416162202, time 2.555314602701401
Epochs 84, rate 25061.72835102835, time 2.5393028836115263
Epochs 85, rate 25062.59545609624, time 2.5865879746343126
Epochs 86, rate 25059.979858909457, time 2.54867252807162
Epochs 87, rate 25061.576337356008, time 2.5888601250117063
Epochs 88, rate 25072.51931871422, time 2.568351100257132
Epochs 89, rate 25067.74442763252, time 2.55871432585991
Epochs 90, rate 25065.285823344995, time 2.6167554162602755
Epochs 91, rate 25068.849469020133, time 2.565939819709456
Epochs 92, rate 25071.171523767596, time 2.5482619394533685
Epochs 93, rate 25064.26326110638, time 2.539522400118585
Epochs 94, rate 25072.420805995866, time 2.5646372520714067
Epochs 95, rate 25064.368353640293, time 2.575434062964632
Epochs 96, rate 25063.896067628713, time 2.5670089578197803
Epochs 97, rate 25063.087446372552, time 2.530543556866178
Epochs 98, rate 25067.218396695152, time 2.564657348651963
Epochs 99, rate 25065.56221991743, time 2.580377203550597
