Updated best error: 25192.44806288662. was found in iteration 0, time 6.9097712978255
Epochs 0, rate 25192.44806288662, time 6.9230334954481805
Updated best error: 24819.651723973522. was found in iteration 1, time 7.092511055438081
Epochs 1, rate 24819.651723973522, time 7.106278141014627
Epochs 2, rate 24941.362296023653, time 6.910368630036828
Epochs 3, rate 24964.61978939995, time 6.863562146827462
Epochs 4, rate 24957.931231039576, time 6.861828894005157
Epochs 5, rate 24924.692019443624, time 6.8633299540233565
Epochs 6, rate 24951.9883994571, time 6.891486809996422
Epochs 7, rate 24965.049346512715, time 6.904898959037382
Epochs 8, rate 25028.794653783203, time 6.889704088665894
Epochs 9, rate 24985.43103636236, time 6.918045524012996
Epochs 10, rate 25017.053865427657, time 6.9092803228704724
Epochs 11, rate 25027.693009041068, time 6.927793602546444
Epochs 12, rate 25003.745133785626, time 6.881510867155157
Epochs 13, rate 24986.00258226136, time 6.92458371479006
Epochs 14, rate 24990.792116261426, time 6.913994053276838
Epochs 15, rate 24967.313440873007, time 6.864041063803597
Epochs 16, rate 24995.27117962334, time 6.92592863983009
Epochs 17, rate 25003.253522895648, time 6.897767764530727
Epochs 18, rate 24993.792946488134, time 6.885757429321529
Epochs 19, rate 25007.550187836216, time 6.922442655952182
Epochs 20, rate 25007.25917592074, time 6.902415330783697
Epochs 21, rate 25023.060375708155, time 6.9075962293863995
Epochs 22, rate 24989.08263826422, time 6.910668223688845
Epochs 23, rate 25015.68631847535, time 6.903334517483017
Epochs 24, rate 24997.671664142617, time 6.916215189252398
Epochs 25, rate 25017.927804842468, time 6.911276377140894
Epochs 26, rate 24993.173097287603, time 6.874149953277083
Epochs 27, rate 24962.09716788149, time 6.9011415167333325
Epochs 28, rate 24993.93635337354, time 6.88170750446443
Epochs 29, rate 24940.582159299513, time 6.904035115221632
Epochs 30, rate 24978.72188484075, time 6.9166873043141095
Epochs 31, rate 24892.345135544958, time 6.9094141970417695
Epochs 32, rate 24895.359010020584, time 6.899173906844226
Epochs 33, rate 24912.79343778376, time 6.893111232100637
