Updated best error: 2204.381719761271. was found in iteration 0, time 6.712330118185491
Epochs 0, rate 2204.381719761271, time 6.725282519284519
Updated best error: 2019.3961739173399. was found in iteration 1, time 6.7061938590341015
Epochs 1, rate 2019.3961739173399, time 6.718347034562612
Epochs 2, rate 2038.3218615233948, time 6.714395119197434
Epochs 3, rate 2031.591288704612, time 6.721513328200672
Epochs 4, rate 2168.839751596682, time 6.740662587370025
Epochs 5, rate 2234.200517410158, time 6.724100531137083
Epochs 6, rate 2264.442163659048, time 6.697426184473443
Epochs 7, rate 2273.938166416664, time 6.708919264608994
Epochs 8, rate 2218.2680567808957, time 6.723154136765515
Epochs 9, rate 2265.9819014423183, time 6.707856000895845
Epochs 10, rate 2343.2701162405774, time 6.737680254736915
Epochs 11, rate 2366.936349047286, time 6.7487964466708945
Epochs 12, rate 2158.305287717781, time 6.753189559298335
Epochs 13, rate 2269.240228014372, time 6.718707227133564
Epochs 14, rate 2326.589306311458, time 6.727709877086454
Epochs 15, rate 2189.038128653966, time 6.720535088476026
Epochs 16, rate 2186.7424573040275, time 6.7352065201994264
Epochs 17, rate 2348.9692115876264, time 6.724672510739765
Epochs 18, rate 2214.3318650565707, time 6.715762305058888
Epochs 19, rate 2237.686288557185, time 6.749771594637423
Epochs 20, rate 2303.933224418239, time 6.735497766028857
Epochs 21, rate 2315.1555313633035, time 6.740244887667359
Epochs 22, rate 2185.426861247022, time 6.786267913397751
Epochs 23, rate 2218.0754834900467, time 6.735663176354137
Epochs 24, rate 2165.461564306325, time 6.729567110378412
Epochs 25, rate 2180.6187012188057, time 6.74690860476403
Epochs 26, rate 2237.464270111902, time 6.7561598339816555
Epochs 27, rate 2202.0816903803916, time 6.759294900621171
Epochs 28, rate 2154.467282546995, time 6.928451533691259
Epochs 29, rate 2191.6839913738104, time 6.764447664027102
Epochs 30, rate 2177.4848196517296, time 6.7331776930368505
Epochs 31, rate 2145.326968084106, time 6.765727352467366
Epochs 32, rate 2094.409900892224, time 6.734881264754222
Epochs 33, rate 2121.8873350677186, time 6.727830765754334
Epochs 34, rate 2140.7481288395666, time 6.735179930867162
Updated best error: 1992.2446636933023. was found in iteration 35, time 6.7817468010034645
Epochs 35, rate 1992.2446636933023, time 6.794104961649282
Epochs 36, rate 2042.8260903450703, time 6.765513092002948
Epochs 37, rate 2099.471208118978, time 6.745404762143153
Epochs 38, rate 2217.134691548716, time 6.713036590299453
Epochs 39, rate 2294.460903418285, time 6.766613766289083
Epochs 40, rate 2212.3406843924213, time 6.751239881763468
Epochs 41, rate 2210.415503690692, time 6.756973281750106
Epochs 42, rate 2240.2842687379607, time 6.762846430268837
Epochs 43, rate 2141.605303465002, time 6.7847575780324405
Epochs 44, rate 2338.4913545892796, time 6.741861580303521
Epochs 45, rate 2314.01010759938, time 6.733346195149352
Epochs 46, rate 2288.271806892218, time 6.760861815593671
Epochs 47, rate 2244.5872020983325, time 6.7275181866425555
Epochs 48, rate 2147.2929607089573, time 6.76118645266979
Epochs 49, rate 2123.198020882944, time 6.788925299770199
Epochs 50, rate 2080.909858265601, time 6.775067934169783
Epochs 51, rate 2144.3125396374858, time 6.724277999412152
Epochs 52, rate 2208.320835231066, time 6.776962577991071
Epochs 53, rate 2197.550912238872, time 6.749941024259897
Epochs 54, rate 2078.3592886773376, time 6.79971098023816
Epochs 55, rate 2035.5004054585188, time 6.748151810199488
Epochs 56, rate 2123.886071925764, time 6.761478626052849
Epochs 57, rate 2093.1994622241796, time 6.744429923375719
Epochs 58, rate 2091.839111939598, time 6.758487945611705
Epochs 59, rate 2091.477723143012, time 6.754172745888354
Epochs 60, rate 2068.73820487953, time 6.731701058102772
Epochs 61, rate 1993.9720301172147, time 6.729194859843119
Epochs 62, rate 2009.2872481236373, time 6.748948253152776
Epochs 63, rate 2014.759079437617, time 6.730337273198529
Epochs 64, rate 2022.499490331478, time 6.777287524266285
Epochs 65, rate 2020.6381461060425, time 6.768127811781596
Epochs 66, rate 2262.49763396178, time 6.788173069275217
Epochs 67, rate 2264.20579370965, time 6.726743076971616
Epochs 68, rate 2264.1215898394344, time 6.7437627168837935
Epochs 69, rate 2263.9445506912343, time 6.724112589086872
Epochs 70, rate 2262.092104649867, time 6.758141975238686
Epochs 71, rate 2264.629569710514, time 6.777872180187842
Epochs 72, rate 2160.5166144283485, time 6.758709008005098
Epochs 73, rate 2267.7635820976757, time 6.732261907294742
Epochs 74, rate 2280.39086413413, time 6.809362595187849
Epochs 75, rate 2253.2418732034403, time 6.766556259142817
Epochs 76, rate 2207.873642270139, time 6.725784624635708
