Updated best error: 2076.5880029643163. was found in iteration 0, time 1.386358935473254
Epochs 0, rate 2076.5880029643163, time 1.3953955950273667
Updated best error: 1897.2383574391486. was found in iteration 1, time 1.3728447576286271
Epochs 1, rate 1897.2383574391486, time 1.3804765115783084
Updated best error: 1880.2893255045792. was found in iteration 2, time 1.3814108480291907
Epochs 2, rate 1880.2893255045792, time 1.3893072585051414
Epochs 3, rate 1883.0079244351382, time 1.3684466981503647
Epochs 4, rate 1882.7944805204315, time 1.3659006158995908
Epochs 5, rate 1882.2520002703905, time 1.3854332560149487
Updated best error: 1877.2230928703552. was found in iteration 6, time 1.3765997264999896
Epochs 6, rate 1877.2230928703552, time 1.3842583789664786
Epochs 7, rate 1885.235832312885, time 1.3896235477586742
Epochs 8, rate 1885.289495118463, time 1.3612719095253851
Epochs 9, rate 1882.030340242756, time 1.3679300614458043
Epochs 10, rate 1905.7024174462224, time 1.36917048424948
Epochs 11, rate 1911.9893628248215, time 1.361810188711388
Epochs 12, rate 1908.8939411265803, time 1.3552556115027983
Epochs 13, rate 1936.4053594701531, time 1.3871056007337756
Epochs 14, rate 1935.0232638831076, time 1.4029166631808039
Epochs 15, rate 1938.955133910361, time 1.3735512297425885
Epochs 16, rate 1935.749443249867, time 1.3636117699206807
Epochs 17, rate 1935.7714652939644, time 1.3594183863897342
Epochs 18, rate 1935.7661443565357, time 1.3788205533055589
Epochs 19, rate 1935.7619073638957, time 1.3623379558557644
Epochs 20, rate 1935.7582945302809, time 1.3601854574517347
Epochs 21, rate 1935.7550103539638, time 1.3553248674143106
Epochs 22, rate 1935.7518443793435, time 1.3580589299672283
Epochs 23, rate 1935.7486143112444, time 1.3595955454802606
Epochs 24, rate 1935.745124902877, time 1.3640526579983998
Epochs 25, rate 1935.7411211320582, time 1.374765681597637
Epochs 26, rate 1935.7362092880485, time 1.4355380519409664
Epochs 27, rate 1935.7296854501194, time 1.4227655925496947
Epochs 28, rate 1935.720079845883, time 1.401273381197825
Epochs 29, rate 1935.7036176757836, time 1.4043698005843908
Epochs 30, rate 1935.6665060066862, time 1.46113151172176
