Updated best error: 2066.163870336474. was found in iteration 0, time 1.7466822863498237
Epochs 0, rate 2066.163870336474, time 1.755652472609654
Updated best error: 1954.7212228503204. was found in iteration 1, time 1.768778322642902
Epochs 1, rate 1954.7212228503204, time 1.7773292633064557
Epochs 2, rate 1959.7353601463087, time 1.7498992852051742
Epochs 3, rate 1959.8385890222432, time 1.772273581882473
Epochs 4, rate 1957.7147505742103, time 1.740440597437555
Epochs 5, rate 1957.2744676297268, time 1.7570187309465837
Epochs 6, rate 1957.8924080383372, time 1.7653040875447914
Epochs 7, rate 1957.0219667249523, time 1.7788754633220378
Epochs 8, rate 1958.527584611615, time 1.7433001863246318
Epochs 9, rate 1965.7320034084385, time 1.747385666705668
Epochs 10, rate 1961.3179826217065, time 1.7799903598206583
Epochs 11, rate 1956.1231525349556, time 1.8057717999326997
Epochs 12, rate 1956.856694770458, time 1.7776106154487934
Epochs 13, rate 1957.7342413785107, time 1.7855994701967575
Epochs 14, rate 1974.418274543322, time 1.7965731309959665
Epochs 15, rate 1995.4077721818292, time 1.7614102976804134
Epochs 16, rate 1993.5919326868188, time 1.7852457703556865
Epochs 17, rate 1969.6850643461685, time 1.7583460328169167
Epochs 18, rate 1958.1676441426926, time 1.7492357888550032
Epochs 19, rate 1958.1595772721112, time 1.7560568776680157
Epochs 20, rate 1958.158794687278, time 1.744544319313718
Epochs 21, rate 1958.1580531713842, time 1.7831903538899496
Epochs 22, rate 1958.157343370516, time 1.770297933369875
Epochs 23, rate 1958.1566585888922, time 1.7416259865567554
Epochs 24, rate 1958.1559928514619, time 1.7648734023678117
Epochs 25, rate 1958.1553407011731, time 1.7653798362298403
Epochs 26, rate 1958.1546970271531, time 1.7905549779243302
Epochs 27, rate 1958.1540569130718, time 1.7520622956799343
Epochs 28, rate 1958.153415494273, time 1.7595777986571193
Epochs 29, rate 1958.1527678158177, time 1.773829366429709
Epochs 30, rate 1958.152108682146, time 1.7794217811897397
Epochs 31, rate 1958.1514324876025, time 1.7655523576249834
Epochs 32, rate 1958.1507330159488, time 1.7860867349954788
Epochs 33, rate 1958.1500031916153, time 1.7801400020543952
Epochs 34, rate 1958.1492347592198, time 1.7809407735185232
Epochs 35, rate 1958.1484178573198, time 1.7524450582568534
Epochs 36, rate 1958.1475404346797, time 1.767813686747104
Epochs 37, rate 1958.1465874281612, time 1.7583574724267237
Epochs 38, rate 1958.145539573324, time 1.782113177148858
Epochs 39, rate 1958.1443716322287, time 1.7725976005895063
Epochs 40, rate 1958.1430496680352, time 1.7848633169778623
Epochs 41, rate 1958.1415267000293, time 1.837014254037058
Epochs 42, rate 1958.1397354820747, time 1.7833539091225248
Epochs 43, rate 1958.137575893195, time 1.7695840409724042
Epochs 44, rate 1958.13489156425, time 1.771683360741008
Epochs 45, rate 1958.1314232104396, time 1.803496866952628
Epochs 46, rate 1958.1267061314643, time 1.7805564650625456
Epochs 47, rate 1958.1198144053217, time 1.7836049618199468
Epochs 48, rate 1958.1085947989338, time 1.7788232122256886
Epochs 49, rate 1958.0866027926754, time 1.7632424875046127
Epochs 50, rate 1958.02121999617, time 1.7514677460712846
Epochs 51, rate 1966.8944439542515, time 1.7852284563996363
Epochs 52, rate 1996.0720804804637, time 1.742337714676978
Epochs 53, rate 1993.6730511420274, time 1.8089758132991847
Epochs 54, rate 1993.6716839312846, time 1.7815885017917026
Epochs 55, rate 1993.669972178794, time 1.8021358646219596
Epochs 56, rate 1993.6676173978756, time 1.800626765965717
Epochs 57, rate 1993.6641069505024, time 1.7939188363961875
Epochs 58, rate 1993.6582178194199, time 1.7614341043808963
Epochs 59, rate 1993.6462520600267, time 1.7722469925356563
Epochs 60, rate 1993.6107949965378, time 1.7489600019471254
Epochs 61, rate 1999.6496694484777, time 1.818952065310441
Epochs 62, rate 2008.3732403370966, time 1.8707619788765442
Epochs 63, rate 2008.385469604425, time 1.79601970204385
Epochs 64, rate 1993.6198929083507, time 1.7996707870915998
Epochs 65, rate 1993.6769493400654, time 1.778664294659393
