Updated best error: 2186.3543249878776. was found in iteration 0, time 1.8708831767216907
Epochs 0, rate 2186.3543249878776, time 1.879178427028819
Updated best error: 1844.9838276585108. was found in iteration 1, time 1.881569611003215
Epochs 1, rate 1844.9838276585108, time 1.889850639119686
Epochs 2, rate 1851.6103145823727, time 1.8860913417447591
Epochs 3, rate 1870.6960501137698, time 1.8853712657801225
Epochs 4, rate 1897.143773102811, time 1.8821125278700492
Epochs 5, rate 1873.883965750333, time 1.87846237039048
Epochs 6, rate 1872.9061115114475, time 1.8592695171028026
Epochs 7, rate 1861.7780357593915, time 1.8969119593530195
Epochs 8, rate 1883.2178555839216, time 1.897784150976804
Epochs 9, rate 1877.747480603101, time 1.8666947400415665
Epochs 10, rate 1877.6809335846294, time 1.892019833161612
Epochs 11, rate 1876.1781261669817, time 1.8950970834921463
Epochs 12, rate 1872.8377551171989, time 1.8834064385155216
Epochs 13, rate 1867.8686477911185, time 1.878546776031726
Epochs 14, rate 1845.5912718652146, time 1.9078738713869825
Updated best error: 1800.7646418706734. was found in iteration 15, time 1.9086217733783997
Epochs 15, rate 1800.7646418706734, time 1.9170796514081303
Epochs 16, rate 1930.2877454694608, time 1.9291453295081737
Epochs 17, rate 1876.682869513917, time 1.8891129399999045
Epochs 18, rate 1877.7060393274955, time 1.882276701478986
Epochs 19, rate 1887.0515575668257, time 1.8486174015924917
Epochs 20, rate 1901.028483051805, time 1.8987299269938376
Epochs 21, rate 1893.9821641386652, time 1.889073674370593
Epochs 22, rate 1893.9887970177788, time 1.8853245798818534
Epochs 23, rate 1894.187108288673, time 1.8967536601267057
Epochs 24, rate 1900.1781380398336, time 1.880815216267365
Epochs 25, rate 1879.1251647453294, time 1.8713018039634335
Epochs 26, rate 1861.866349675158, time 1.8739440406061476
Epochs 27, rate 1871.3463461461477, time 1.887567976686114
Epochs 28, rate 1833.0738134358166, time 1.90434429339075
Epochs 29, rate 1858.6984891019454, time 1.8955837299363338
Epochs 30, rate 1877.390814008989, time 1.8794974988995818
Epochs 31, rate 1875.6064394423363, time 1.8643230343004689
Epochs 32, rate 1895.816920401445, time 1.8965907232268364
Epochs 33, rate 1898.587581912382, time 1.9031635419596569
Epochs 34, rate 1887.991765598911, time 1.9034560245054308
Epochs 35, rate 1848.4628888710988, time 1.8882797048281645
Updated best error: 1775.7021423402468. was found in iteration 36, time 1.890473633131478
Epochs 36, rate 1775.7021423402468, time 1.899339317169506
Epochs 37, rate 1829.4343484980122, time 1.8833075014917995
Epochs 38, rate 1822.1607560451585, time 1.9254630175055354
Epochs 39, rate 1794.338903754736, time 1.913128663567477
Epochs 40, rate 1907.9477960480694, time 1.909489018151362
