Updated best error: 2101.787499905482. was found in iteration 0, time 0.674990052182693
Epochs 0, rate 2101.787499905482, time 0.6846608361811377
Updated best error: 1856.7394145493843. was found in iteration 1, time 0.6455902999732643
Epochs 1, rate 1856.7394145493843, time 0.6532767784665339
Epochs 2, rate 1859.3872329807637, time 0.707113045733422
Epochs 3, rate 1860.146068293, time 0.6485738693008898
Epochs 4, rate 1860.248942555862, time 0.6524042776582064
Epochs 5, rate 1860.262047197258, time 0.6506537108652992
Epochs 6, rate 1860.2635678352008, time 0.6585281696898164
Epochs 7, rate 1860.2635876910936, time 0.6633096100849798
Epochs 8, rate 1860.2633987319887, time 0.6508460196928354
Epochs 9, rate 1860.2631648917534, time 0.6488008060841821
Epochs 10, rate 1860.2629046513289, time 0.6619878734200029
Epochs 11, rate 1860.2626171725194, time 0.661707139632199
Epochs 12, rate 1860.262298402221, time 0.6736040064570261
Epochs 13, rate 1860.2619429462895, time 0.6600168625736842
Epochs 14, rate 1860.2615440252719, time 0.6513159705064027
Epochs 15, rate 1860.2610930674484, time 0.6528572236857144
Epochs 16, rate 1860.260579082934, time 0.6807549883524189
Epochs 17, rate 1860.2599877470373, time 0.6505077787587652
Epochs 18, rate 1860.2593000302934, time 0.6588351836107904
Epochs 19, rate 1860.2584900925197, time 0.6649176457576687
Epochs 20, rate 1860.2575219334424, time 0.6744833091652254
Epochs 21, rate 1860.2563438494599, time 0.6624157759943046
Epochs 22, rate 1860.2548788141403, time 0.6561747054511216
Epochs 23, rate 1860.2530067924777, time 0.6550548621162307
Epochs 24, rate 1860.250529807702, time 0.6533420150517486
Epochs 25, rate 1860.2470962969642, time 0.6682703738333657
Epochs 26, rate 1860.2420159190167, time 0.6540079848346068
Epochs 27, rate 1860.2337199709884, time 0.6559712662128732
Epochs 28, rate 1860.2176968079584, time 0.6609576917544473
Epochs 29, rate 1860.1731424545949, time 0.6463842695084168
Epochs 30, rate 1858.6700643873758, time 0.6588732125237584
Epochs 31, rate 1860.4084719553896, time 0.6622596410306869
Epochs 32, rate 1860.2284204832908, time 0.6523254372295924
Epochs 33, rate 1860.259471716091, time 0.6506240297603654
Epochs 34, rate 1860.2635618924328, time 0.6629951758950483
