Updated best error: 2705.656282498009. was found in iteration 0, time 0.5128483626467641
Epochs 0, rate 2705.656282498009, time 0.5199007167102536
Updated best error: 2022.7105573783585. was found in iteration 1, time 0.5026473380858079
Epochs 1, rate 2022.7105573783585, time 0.5120608858414926
Updated best error: 2022.7027158554713. was found in iteration 2, time 0.5408351706282701
Epochs 2, rate 2022.7027158554713, time 0.5408577406342374
Updated best error: 2022.6920909704393. was found in iteration 3, time 0.5042661949846661
Epochs 3, rate 2022.6920909704393, time 0.5042890741606243
Updated best error: 2022.6769090940163. was found in iteration 4, time 0.5059972835588269
Epochs 4, rate 2022.6769090940163, time 0.5060207811038708
Updated best error: 2022.6534070038606. was found in iteration 5, time 0.5032094240013976
Epochs 5, rate 2022.6534070038606, time 0.5032335399009753
Updated best error: 2022.6120570359242. was found in iteration 6, time 0.5065148478170158
Epochs 6, rate 2022.6120570359242, time 0.5065355627448298
Updated best error: 2022.5193478441404. was found in iteration 7, time 0.5109583564917557
Epochs 7, rate 2022.5193478441404, time 0.5109858733485453
Updated best error: 2022.0884357529203. was found in iteration 8, time 0.5034549114789115
Epochs 8, rate 2022.0884357529203, time 0.5034787181939464
Epochs 9, rate 2094.5238174275, time 0.5082657237944659
Epochs 10, rate 2022.7639626275604, time 0.5430878427723655
Epochs 11, rate 2022.7628686414062, time 0.5390382270998089
Epochs 12, rate 2022.7628467644256, time 0.5438849040947389
Epochs 13, rate 2022.7628245661685, time 0.5457118378981249
Epochs 14, rate 2022.7628020372395, time 0.5730422606284264
Epochs 15, rate 2022.7627791701875, time 0.5244434715568786
Epochs 16, rate 2022.7627559573057, time 0.5158495551440865
Epochs 17, rate 2022.762732390708, time 0.5066419200447854
Epochs 18, rate 2022.7627084622086, time 0.5073530298250262
Epochs 19, rate 2022.762684163384, time 0.5234578115632758
Epochs 20, rate 2022.7626594856108, time 0.5057972452923423
Epochs 21, rate 2022.7626344198882, time 0.52709652944759
Epochs 22, rate 2022.7626089570447, time 0.5212131780281197
Epochs 23, rate 2022.762583087509, time 0.5745389921503374
Epochs 24, rate 2022.762556801454, time 0.5998582108877599
Epochs 25, rate 2022.7625300887037, time 0.5517952275840798
Epochs 26, rate 2022.7625029388182, time 0.5375594279030338
Epochs 27, rate 2022.7624753409225, time 0.5519393046124605
Epochs 28, rate 2022.7624472838625, time 0.5765171140956227
Epochs 29, rate 2022.7624187560182, time 0.5558269109315006
Epochs 30, rate 2022.7623897454876, time 0.5382946536119562
Epochs 31, rate 2022.7623602398298, time 0.5895842202880885
Epochs 32, rate 2022.7623302262512, time 0.533992439362919
Epochs 33, rate 2022.7622996915768, time 0.5260932462842902
Epochs 34, rate 2022.7622686220286, time 0.5235199563612696
Epochs 35, rate 2022.762237003462, time 0.5157314490788849
Epochs 36, rate 2022.7622048211294, time 0.5288925454369746
Epochs 37, rate 2022.762172059771, time 0.51411444725818
Epochs 38, rate 2022.7621387036827, time 0.5138315492222318
Epochs 39, rate 2022.7621047364523, time 0.5129757440445246
Epochs 40, rate 2022.7620701411001, time 0.5173722576291766
