Updated best error: 12967.822217939776. was found in iteration 0, time 0.732901596929878
Epochs 0, rate 12967.822217939776, time 0.7412361128663179
Updated best error: 12518.115463148019. was found in iteration 1, time 0.6939850314229261
Epochs 1, rate 12518.115463148019, time 0.7022638953058049
Updated best error: 12488.068409015135. was found in iteration 2, time 0.7057322560285684
Epochs 2, rate 12488.068409015135, time 0.7129308513540309
Updated best error: 12454.31636124576. was found in iteration 3, time 0.6925213819777127
Epochs 3, rate 12454.31636124576, time 0.6995622964459471
Epochs 4, rate 12516.871270010184, time 0.7121025630622171
Epochs 5, rate 12466.349768796048, time 0.6874870338651817
Epochs 6, rate 12550.846726089982, time 0.6839160259696655
Epochs 7, rate 12477.524669840966, time 0.6977152660838328
Updated best error: 12426.979996182217. was found in iteration 8, time 0.7006332896708045
Epochs 8, rate 12426.979996182217, time 0.7090633416664787
Epochs 9, rate 12567.33502383082, time 0.6837864803092089
Epochs 10, rate 12494.79974138942, time 0.6924162614159286
Epochs 11, rate 12559.295188655435, time 0.6899320148222614
Epochs 12, rate 12569.474330840385, time 0.6871169475780334
Epochs 13, rate 12528.500797739545, time 0.6996603059233166
Epochs 14, rate 12447.170235515887, time 0.6954106519988272
Epochs 15, rate 12521.415891111943, time 0.6875785505981185
Epochs 16, rate 12505.992807316106, time 0.6932760859199334
Epochs 17, rate 12547.251032903325, time 0.6870987060538027
Epochs 18, rate 12492.57118610059, time 0.688361080508912
Epochs 19, rate 12492.38996611234, time 0.6953389226691797
Epochs 20, rate 12462.486392040171, time 0.6926348503620829
Epochs 21, rate 12433.832416384947, time 0.6941479683446232
Epochs 22, rate 12550.484757388875, time 0.6843151749926619
Epochs 23, rate 12469.733414680395, time 0.6933481244195718
Epochs 24, rate 12511.477958484622, time 0.7025322619592771
Epochs 25, rate 12475.773526864472, time 0.7033868304279167
Epochs 26, rate 12479.099893361677, time 0.6905683034856338
Epochs 27, rate 12487.608358257887, time 0.7064538778795395
Epochs 28, rate 12490.85112350792, time 0.6998390109220054
Epochs 29, rate 12504.851701844716, time 0.6955528739490546
Epochs 30, rate 12543.271008595359, time 0.6926951401401311
Epochs 31, rate 12513.06149048387, time 0.6845047012029681
