Updated best error: 12385.029155030013. was found in iteration 0, time 5.328221999821835
Epochs 0, rate 12385.029155030013, time 5.339505766329239
Updated best error: 11274.621973101413. was found in iteration 1, time 5.3391158926533535
Epochs 1, rate 11274.621973101413, time 5.349810674750188
Updated best error: 11204.452775949982. was found in iteration 2, time 5.297598520402971
Epochs 2, rate 11204.452775949982, time 5.308253418508684
Updated best error: 11125.541682293959. was found in iteration 3, time 5.309899792264332
Epochs 3, rate 11125.541682293959, time 5.320971771725453
Epochs 4, rate 11188.744998793667, time 5.314697619112849
Epochs 5, rate 11207.595721409825, time 5.324680054705823
Epochs 6, rate 11228.875161062648, time 5.3090538807882695
Updated best error: 11046.80088491344. was found in iteration 7, time 5.359441574757511
Epochs 7, rate 11046.80088491344, time 5.370124608074548
Epochs 8, rate 11135.647359260125, time 5.358582368615316
Epochs 9, rate 11177.998761085746, time 5.331784350695671
Epochs 10, rate 11165.433213458049, time 5.333039923250908
Epochs 11, rate 11193.948265925736, time 5.334145544387866
Updated best error: 11025.139763200996. was found in iteration 12, time 5.356905077045667
Epochs 12, rate 11025.139763200996, time 5.36817338464607
Epochs 13, rate 11070.850939966416, time 5.323481370935042
Epochs 14, rate 11118.175088339032, time 5.314667938007915
Epochs 15, rate 11151.001749194282, time 5.306855314818677
Epochs 16, rate 11135.9454526399, time 5.3163003987428965
Epochs 17, rate 11176.8446668294, time 5.337209190882277
Epochs 18, rate 11102.409409356278, time 5.3130292936984915
Epochs 19, rate 11100.10833792715, time 5.317757246280962
Epochs 20, rate 11114.60281249468, time 5.330215271489578
Epochs 21, rate 11132.025269833004, time 5.346749810865731
Epochs 22, rate 11087.650541896146, time 5.341525008960161
Epochs 23, rate 11129.2477781961, time 5.3284520283850725
Epochs 24, rate 11166.789016071765, time 5.32707309374382
Epochs 25, rate 11092.599986082041, time 5.34201969402784
Epochs 26, rate 11057.060691992254, time 5.347179259333643
Epochs 27, rate 11162.161171085623, time 5.377428942352708
Epochs 28, rate 11180.808343843879, time 5.339270481737913
Epochs 29, rate 11135.847479815016, time 5.362525627002469
Epochs 30, rate 11139.793487279952, time 5.317403855638986
Epochs 31, rate 11133.11431760597, time 5.520138165542448
Epochs 32, rate 11112.779586582898, time 5.409380651195534
Epochs 33, rate 11161.522817793148, time 5.3309310189506505
Epochs 34, rate 11150.991784252137, time 5.889933808044589
Epochs 35, rate 11121.582514438267, time 6.407771997175587
Epochs 36, rate 11117.572822868797, time 5.434638961829478
Epochs 37, rate 11105.389439243943, time 5.41678330412833
Epochs 38, rate 11112.091912356993, time 5.478307904973917
Epochs 39, rate 11179.947686196894, time 5.410750001312408
Epochs 40, rate 11133.914915320547, time 5.431008900930465
Epochs 41, rate 11134.761602753133, time 5.463494869654824
Epochs 42, rate 11123.900595014971, time 5.463030174854794
Epochs 43, rate 11088.329154873525, time 5.4226289357975475
Epochs 44, rate 11121.189031110502, time 5.423032413309556
Epochs 45, rate 11166.716329375457, time 5.381802267569583
Epochs 46, rate 11139.820578929037, time 6.14126319688512
Epochs 47, rate 11066.108729078389, time 5.684572720405413
Epochs 48, rate 11167.363039079804, time 6.564037755604659
Epochs 49, rate 11105.358069349351, time 6.03640294696379
Epochs 50, rate 11094.276490999839, time 5.493000979164208
Epochs 51, rate 11151.073313605148, time 5.488347538521339
Epochs 52, rate 11162.564049184568, time 5.494881091624848
Epochs 53, rate 11104.535409459857, time 5.5416096619374
Epochs 54, rate 11109.564477073876, time 5.857248419408279
Epochs 55, rate 11051.310632861992, time 5.67483546310541
Epochs 56, rate 11124.772812293973, time 5.541453526959231
Epochs 57, rate 11123.075468305507, time 5.496935271388793
Epochs 58, rate 11134.842651467394, time 5.5122658709660755
Epochs 59, rate 11097.75095175264, time 5.5072670783047215
Epochs 60, rate 11127.935920857197, time 5.480506780120777
Epochs 61, rate 11188.262773168854, time 5.4434332257078495
Epochs 62, rate 11124.295183403081, time 5.502235821935756
Epochs 63, rate 11253.864331129487, time 5.548362113186158
Epochs 64, rate 11115.505013332468, time 5.762868381927547
Epochs 65, rate 11159.182027679604, time 5.967642958574288
Epochs 66, rate 11106.517776921319, time 6.4829022925914614
Epochs 67, rate 11100.240628225658, time 5.527158055898326
Epochs 68, rate 11159.425033422154, time 5.941953962748812
Epochs 69, rate 11117.542867258191, time 5.682146290128003
Epochs 70, rate 11066.051893849355, time 5.80212504339579
Epochs 71, rate 11127.591143104137, time 6.11549319637561
Epochs 72, rate 11114.442508087945, time 5.756962769693928
Epochs 73, rate 11168.18295057926, time 5.6614601062756265
Epochs 74, rate 11137.199697726064, time 5.637973386561498
Epochs 75, rate 11110.444538303946, time 5.651345960788603
Epochs 76, rate 11105.27043279325, time 5.655539962666808
Epochs 77, rate 11101.060660603001, time 5.6597083027591
Epochs 78, rate 11118.023867443226, time 5.71098952164175
Epochs 79, rate 11136.59389233453, time 5.650569614408596
Epochs 80, rate 11113.262208153948, time 5.6573761718245805
Epochs 81, rate 11138.200614759387, time 5.669940554311324
