Updated best error: 2294.370246126853. was found in iteration 0, time 4.640413729863212
Epochs 0, rate 2294.370246126853, time 4.653323773545708
Updated best error: 1783.3091480990613. was found in iteration 1, time 4.82184628217874
Epochs 1, rate 1783.3091480990613, time 4.831940640262474
Updated best error: 1724.2238801620028. was found in iteration 2, time 4.618133423366089
Epochs 2, rate 1724.2238801620028, time 4.630277323543851
Epochs 3, rate 1778.348703390321, time 4.626783919396985
Epochs 4, rate 1786.640980045485, time 4.795843161336961
Epochs 5, rate 1797.179692922511, time 5.169299164197582
Epochs 6, rate 1772.8612041993745, time 5.402405900847953
Epochs 7, rate 1729.714520571704, time 5.4979799844222725
Epochs 8, rate 1797.2232982928117, time 5.580346285732958
Updated best error: 1696.7282043584155. was found in iteration 9, time 5.733892512973398
Epochs 9, rate 1696.7282043584155, time 5.74571023018143
Updated best error: 1622.6853930402083. was found in iteration 10, time 6.50392857242332
Epochs 10, rate 1622.6853930402083, time 6.529209453063231
Updated best error: 1569.1744701744565. was found in iteration 11, time 6.645805797154026
Epochs 11, rate 1569.1744701744565, time 6.6711534602764
Epochs 12, rate 1677.6078465533421, time 6.285803064020001
Epochs 13, rate 1586.7999300971326, time 6.425290959847189
Epochs 14, rate 1699.7037216045683, time 6.6860323505497945
Epochs 15, rate 1586.1706984196994, time 5.960252981945814
Epochs 16, rate 1604.2268114884198, time 4.8245101612956205
Epochs 17, rate 1625.381864532919, time 5.835750333681062
Epochs 18, rate 1673.258471031081, time 5.596140652567556
Updated best error: 1542.5618877609697. was found in iteration 19, time 5.699238586919819
Epochs 19, rate 1542.5618877609697, time 5.7126365137555695
Epochs 20, rate 1613.9732036191804, time 4.827147451087512
Epochs 21, rate 1606.3083496971417, time 5.699441407799895
Epochs 22, rate 1687.08527768755, time 4.9133491076026985
Epochs 23, rate 1559.6306632993678, time 4.857751143106725
Epochs 24, rate 1650.8761567097706, time 4.703453612914018
Epochs 25, rate 1708.2235123054772, time 4.663776469129516
Epochs 26, rate 1589.3686626980286, time 4.696641181111772
Epochs 27, rate 1660.9305996464216, time 4.695268739211315
Epochs 28, rate 1645.4307264295867, time 4.732194197284116
Epochs 29, rate 1652.8605643472206, time 4.675236776372913
Updated best error: 1510.9525170993952. was found in iteration 30, time 4.684061958068924
Epochs 30, rate 1510.9525170993952, time 4.696154225490318
Epochs 31, rate 1537.787991326535, time 4.720883223097189
Epochs 32, rate 1546.6118479743752, time 4.696963035585213
Epochs 33, rate 1560.9264857529363, time 4.690241502161371
Epochs 34, rate 1612.5614747340016, time 4.667126105428906
Epochs 35, rate 1675.1476845221669, time 4.632264720821695
Epochs 36, rate 1580.5756283240482, time 4.708647806179215
Epochs 37, rate 1537.910592270561, time 4.76137999821367
Epochs 38, rate 1650.6353230736154, time 4.922783061116206
Epochs 39, rate 1628.688624473779, time 4.54937219826752
Epochs 40, rate 1751.2872877607722, time 5.833016271120869
Epochs 41, rate 1692.1934641191892, time 5.319602730785846
Epochs 42, rate 1625.1828385141662, time 4.8767826053917815
Epochs 43, rate 1887.24216299683, time 5.096894583541143
Epochs 44, rate 1834.9575184578534, time 4.837487605818751
Epochs 45, rate 1812.2512633472336, time 4.724666327190789
Epochs 46, rate 1765.5924885008692, time 4.697480290666135
Epochs 47, rate 1805.7337588676744, time 4.679392130979977
Epochs 48, rate 1746.049691058231, time 4.657374935108237
Epochs 49, rate 1696.7608067391263, time 4.69306955488355
Epochs 50, rate 1703.891213344164, time 4.663176663478225
Epochs 51, rate 1595.0384937295337, time 4.711473694656888
Epochs 52, rate 1597.7300307220194, time 4.64390280551379
Epochs 53, rate 1782.415290632309, time 4.694740353716043
Epochs 54, rate 1728.6999909718659, time 4.710861212701275
Epochs 55, rate 1745.267754088823, time 4.678501388672885
Epochs 56, rate 1705.7361433322337, time 4.712749982143578
Epochs 57, rate 1631.2965517842586, time 4.7210523435533105
Epochs 58, rate 1601.7514885139947, time 4.687341101744096
Epochs 59, rate 1765.755262351959, time 4.671166445761628
Epochs 60, rate 1765.0877481915034, time 4.763703162985621
Epochs 61, rate 1885.5363029578427, time 5.314372982033092
Epochs 62, rate 1795.5760364873606, time 4.988775286521559
Epochs 63, rate 1580.8888102930346, time 5.104295690580329
Epochs 64, rate 1542.5438556447366, time 4.871234712300065
Epochs 65, rate 1526.4298702154995, time 5.213487835848355
Epochs 66, rate 1531.3628217982691, time 5.641192549672269
Epochs 67, rate 1541.510340958532, time 5.736737570496189
Updated best error: 1505.393675931596. was found in iteration 68, time 5.543260055015708
Epochs 68, rate 1505.393675931596, time 5.554507338500116
Updated best error: 1504.1250878763653. was found in iteration 69, time 5.037797031331138
Epochs 69, rate 1504.1250878763653, time 5.048255910482112
Epochs 70, rate 1594.0655475062301, time 4.752008498689975
Epochs 71, rate 1843.504825827276, time 4.754070098730153
Epochs 72, rate 1766.5340841837353, time 4.764185171752615
Epochs 73, rate 1798.2166262603396, time 4.717967672946543
Epochs 74, rate 1794.36981929099, time 4.883604312541138
Epochs 75, rate 1828.7697291253062, time 4.6736642961986945
Epochs 76, rate 1768.1176522004034, time 4.734483352454845
Epochs 77, rate 1749.1444962311964, time 4.755181903430639
Epochs 78, rate 1818.1841443936762, time 4.7771953891642625
Epochs 79, rate 1862.7485595993583, time 4.7496426673315
Epochs 80, rate 1835.7526044077192, time 4.745655814822385
Epochs 81, rate 1869.2462641620805, time 5.1784802099682565
Epochs 82, rate 1671.1525765816998, time 5.238294127993868
Epochs 83, rate 1594.3634984678151, time 5.1527414364609285
Epochs 84, rate 1573.039366952498, time 5.260013894465374
Epochs 85, rate 1789.6251022878107, time 4.7606939318538934
Epochs 86, rate 1778.694664910189, time 4.922555196804751
Epochs 87, rate 1792.4732619393053, time 4.886718973430106
Epochs 88, rate 1784.95974025525, time 5.178042104500491
Epochs 89, rate 1811.8460457473373, time 4.815973133656371
Epochs 90, rate 1788.3096539632152, time 4.801751865350525
Epochs 91, rate 1783.0543788082914, time 4.754394117451739
Epochs 92, rate 1780.6784561095144, time 4.719787804839143
Epochs 93, rate 1778.6836466748657, time 4.740688558336842
Epochs 94, rate 1776.389145437549, time 4.751507939232397
Epochs 95, rate 1775.1928199428412, time 4.710496382464044
Epochs 96, rate 1773.0987861407132, time 4.695252661946142
Epochs 97, rate 1769.1820286045236, time 4.6983506272154045
Epochs 98, rate 1758.7639503399578, time 4.707134379037598
Epochs 99, rate 1784.5354341763707, time 4.67833783342212
