Updated best error: 19587.375256600666. was found in iteration 0, time 7.3586983104341925
Epochs 0, rate 19587.375256600666, time 7.372451482990073
Epochs 1, rate 19683.597317689233, time 7.388900070833188
Updated best error: 19511.459777949556. was found in iteration 2, time 7.330376662488561
Epochs 2, rate 19511.459777949556, time 7.343416251826056
Updated best error: 19385.26865445954. was found in iteration 3, time 7.299009300388207
Epochs 3, rate 19385.26865445954, time 7.319015292261611
Epochs 4, rate 19760.021201506042, time 7.206606766487312
Epochs 5, rate 19545.22926355394, time 7.236559020102504
Epochs 6, rate 19591.468939733437, time 7.215546034927684
Epochs 7, rate 19679.464711098106, time 7.204769011443204
Epochs 8, rate 19713.53763742969, time 7.3501217079865455
Epochs 9, rate 19900.320550127122, time 7.328312279845704
Epochs 10, rate 19743.793257050853, time 7.240260501159355
Epochs 11, rate 19480.95987871227, time 7.227594089874401
Epochs 12, rate 19728.799851551452, time 7.194456682747841
Epochs 13, rate 19624.41212230408, time 7.208377739047137
Epochs 14, rate 19525.57863291542, time 7.211261443842886
Updated best error: 19301.307828967394. was found in iteration 15, time 7.19355048153011
Epochs 15, rate 19301.307828967394, time 7.2063618973770645
Epochs 16, rate 19668.741041605917, time 7.260099227642058
Epochs 17, rate 19903.720880117686, time 7.414302149312789
Epochs 18, rate 19929.504474505564, time 7.38068056917291
Epochs 19, rate 19762.210273223554, time 7.31606727840699
Epochs 20, rate 19855.346324041075, time 7.252034624245425
Epochs 21, rate 19583.68279921322, time 7.236053513794104
Epochs 22, rate 19825.38369157783, time 7.226692835505673
Epochs 23, rate 19789.040677901958, time 7.227112390284674
Epochs 24, rate 19354.51232001482, time 7.198963882116004
Epochs 25, rate 19851.911750527604, time 7.298225533726509
Epochs 26, rate 19684.53517922467, time 7.378224148609661
Epochs 27, rate 19856.86851107669, time 7.298235427428153
Epochs 28, rate 19394.916774423164, time 7.218721913095578
Epochs 29, rate 19784.93569850308, time 7.194974865360564
Epochs 30, rate 19824.22534345347, time 7.222429268536871
Epochs 31, rate 19892.254986880624, time 7.220825252188661
Epochs 32, rate 19856.923326245742, time 7.206334689697542
Epochs 33, rate 19738.838401002828, time 7.230912189999799
Epochs 34, rate 19650.266856099643, time 7.23732485443179
Epochs 35, rate 19490.244782730264, time 7.20719822432693
Epochs 36, rate 19718.67621641047, time 7.199788151116081
Epochs 37, rate 19687.20789959249, time 7.209288887117509
Epochs 38, rate 19676.8624325827, time 7.197332967267357
Epochs 39, rate 19418.77442398339, time 7.215866961869324
Epochs 40, rate 19765.771931987685, time 7.223834174143121
Epochs 41, rate 19534.598339493095, time 7.201323220733684
Epochs 42, rate 19681.865232903398, time 7.212751373446736
Epochs 43, rate 19779.759649642434, time 7.201585094642724
Epochs 44, rate 19593.43693022845, time 7.2188613524504035
Epochs 45, rate 19600.806891250788, time 7.224505090773164
Epochs 46, rate 19627.84997871904, time 7.226041087922567
Epochs 47, rate 19665.53044245839, time 7.243270350647435
Epochs 48, rate 19403.53843288549, time 7.227252138816766
