Updated best error: 3880.7364785499776. was found in iteration 0, time 3.4343501894181827
Epochs 0, rate 3880.7364785499776, time 3.444837822135014
Updated best error: 2763.6004595283434. was found in iteration 1, time 3.491149929461244
Epochs 1, rate 2763.6004595283434, time 3.5012665483736782
Updated best error: 2742.9304302432556. was found in iteration 2, time 3.4691015065945976
Epochs 2, rate 2742.9304302432556, time 3.4793535455464735
Updated best error: 2737.4479323761184. was found in iteration 3, time 3.4328460376200383
Epochs 3, rate 2737.4479323761184, time 3.4427610723687394
Epochs 4, rate 2742.8544647957315, time 3.4389659103253507
Epochs 5, rate 2740.7065987409546, time 3.4259726977106766
Epochs 6, rate 2798.3817083531394, time 3.439900246754405
Epochs 7, rate 2802.347704803748, time 3.444217919903167
Epochs 8, rate 2741.8730902630873, time 3.4627200691575126
Epochs 9, rate 2771.8434254790786, time 3.484069440179155
Epochs 10, rate 2798.8296461875398, time 3.427567438717233
Epochs 11, rate 2776.0094104824398, time 3.456399539820268
Epochs 12, rate 2745.5805545326157, time 3.4533074489372666
Epochs 13, rate 2746.4996687199286, time 3.443940277906222
Epochs 14, rate 2743.8228017766064, time 3.4299159560978296
Epochs 15, rate 2753.9864704706924, time 3.4467213355528656
Epochs 16, rate 2743.1050045147103, time 3.4401713960105553
Epochs 17, rate 2753.873411054793, time 3.428827648935112
Epochs 18, rate 2756.3421863132803, time 3.464233496302768
Epochs 19, rate 2744.452800108934, time 3.5427925776239135
Epochs 20, rate 2751.742901063123, time 3.5534035724303976
Epochs 21, rate 2748.1987266892133, time 3.5676452464940667
Epochs 22, rate 2746.73248734434, time 3.4315292477913317
Epochs 23, rate 2771.482518537577, time 3.4929845927217684
Epochs 24, rate 2749.0135126105306, time 3.47215247677741
Epochs 25, rate 2748.9588338730077, time 3.4421523005476047
Epochs 26, rate 2748.926471087902, time 3.471397772864293
Epochs 27, rate 2748.88710699826, time 3.4421408609559876
Epochs 28, rate 2748.8368095531264, time 3.440251473155513
Epochs 29, rate 2748.7683139782225, time 3.4432433903130004
Epochs 30, rate 2748.666332660679, time 3.4313452867827436
Epochs 31, rate 2748.4915547793657, time 3.448208791727666
Epochs 32, rate 2748.096366108358, time 3.480381562963885
Epochs 33, rate 2745.7375083179886, time 3.4383979500235
Epochs 34, rate 2749.5529162959806, time 3.4618874523439445
Epochs 35, rate 2751.644198511417, time 3.4337723354146874
Epochs 36, rate 2749.054303954819, time 3.4256462055636803
Epochs 37, rate 2749.046000306615, time 3.479346434447507
Epochs 38, rate 2749.037226727257, time 3.5294972979354498
Epochs 39, rate 2749.0278507912885, time 3.5554623898678983
Epochs 40, rate 2749.017704377199, time 3.5568852278083796
Epochs 41, rate 2749.006567782754, time 3.4676452774147037
Epochs 42, rate 2748.9941449950543, time 3.46608887450202
Epochs 43, rate 2748.9800236059464, time 3.469895785314293
Epochs 44, rate 2748.963606751543, time 3.447176136640337
Epochs 45, rate 2748.943991019052, time 3.4470521561925125
Epochs 46, rate 2748.919732224497, time 3.5249347556746216
Epochs 47, rate 2748.8883565164565, time 3.43298145765948
Epochs 48, rate 2748.8452209883567, time 3.4509481103195867
Epochs 49, rate 2748.7804237352593, time 3.445259231983073
Epochs 50, rate 2748.668302665151, time 3.4796723082399694
Epochs 51, rate 2748.414782591325, time 3.465259040294768
Epochs 52, rate 2747.1540400750487, time 3.4417785041405295
Epochs 53, rate 2761.294390003718, time 3.439184808466962
Epochs 54, rate 2748.990351843581, time 3.4443545766553143
Epochs 55, rate 2748.9745993088413, time 3.442847642254492
Epochs 56, rate 2748.9547048305844, time 3.4504627005917428
Epochs 57, rate 2748.9282371708864, time 3.4279171192247304
Epochs 58, rate 2748.8904079784106, time 3.4464727563026827
Epochs 59, rate 2748.830340700977, time 3.435456738090579
Epochs 60, rate 2748.717164812306, time 3.436061799769959
Epochs 61, rate 2748.4181669124628, time 3.435173221707373
Epochs 62, rate 2745.2412035913826, time 3.454402867195313
Epochs 63, rate 2784.7187152916063, time 3.4845106374305033
Epochs 64, rate 2749.0243055153296, time 3.4493493499976466
Epochs 65, rate 2749.019135339145, time 3.4317231025052024
Epochs 66, rate 2749.013673520009, time 3.5520793623254576
Epochs 67, rate 2749.007871186854, time 3.5687072735090624
Epochs 68, rate 2749.0016679283617, time 3.47801913256626
Epochs 69, rate 2748.9949878208827, time 3.459649002390506
Epochs 70, rate 2748.9877336790155, time 3.5027827581216116
Epochs 71, rate 2748.9797785183046, time 3.5426345875785046
Epochs 72, rate 2748.9709525072853, time 3.70213496802171
Epochs 73, rate 2748.9610223502677, time 3.555910079856403
Epochs 74, rate 2748.949657422096, time 3.56649572205788
