Updated best error: 16582.92572812011. was found in iteration 0, time 4.3580348140822025
Epochs 0, rate 16582.92572812011, time 4.368669924784626
Updated best error: 16249.06278077801. was found in iteration 1, time 4.412398848493467
Epochs 1, rate 16249.06278077801, time 4.423303871742974
Updated best error: 16187.619203945043. was found in iteration 2, time 4.38440183763305
Epochs 2, rate 16187.619203945043, time 4.394681393445353
Epochs 3, rate 16229.447580725135, time 4.381035505706677
Epochs 4, rate 16250.854290718562, time 4.389401557818928
Epochs 5, rate 16415.760790968903, time 4.483990599743265
Epochs 6, rate 16268.422669512573, time 4.393298439485079
Epochs 7, rate 16214.124218431083, time 4.395336851157481
Epochs 8, rate 16316.150086437552, time 4.396304269655957
Epochs 9, rate 16344.762436553276, time 4.41266195911885
Epochs 10, rate 16370.936241993637, time 4.422287603098084
Epochs 11, rate 16307.109276406025, time 4.3970039398627705
Epochs 12, rate 16336.243208506748, time 4.421948125469498
Epochs 13, rate 16347.26576390463, time 4.337164978394867
Epochs 14, rate 16295.835093172574, time 4.357356477172289
Epochs 15, rate 16364.073640532213, time 4.608052359937574
Epochs 16, rate 16278.016381552718, time 4.490858374447271
Epochs 17, rate 16414.80352579392, time 4.448646588018164
Epochs 18, rate 16369.97057040212, time 4.4243096283316845
Epochs 19, rate 16225.99620198165, time 4.4437430222387775
Epochs 20, rate 16205.308484316916, time 4.4068231293713325
Updated best error: 16141.136005681148. was found in iteration 21, time 4.457630996468652
Epochs 21, rate 16141.136005681148, time 4.46811275480286
Epochs 22, rate 16383.421577647867, time 4.446375055995304
Epochs 23, rate 16338.156238513317, time 4.401694791064074
Epochs 24, rate 16344.768292354032, time 4.44140594444616
Epochs 25, rate 16272.658070552518, time 4.4069604044780135
Epochs 26, rate 16330.129544694828, time 4.428301427687984
Epochs 27, rate 16477.328399877253, time 4.405652271641884
Epochs 28, rate 16394.630112173138, time 4.416302532074042
Epochs 29, rate 16252.96024818181, time 4.396763090066088
Epochs 30, rate 16274.956563264675, time 4.445587270020042
Epochs 31, rate 16299.077471936207, time 4.400958019483369
Epochs 32, rate 16364.672080972294, time 4.4195096372350235
Epochs 33, rate 16192.980022468979, time 4.425818417803384
Epochs 34, rate 16368.451568363573, time 4.518352352431975
Epochs 35, rate 16431.72615286325, time 4.407865987341211
Epochs 36, rate 16256.074268860195, time 4.437758260392002
Epochs 37, rate 16258.733601095782, time 4.399423877395748
Epochs 38, rate 16320.272329431134, time 4.437478454143275
Epochs 39, rate 16202.98656954833, time 4.399292476678966
Epochs 40, rate 16238.207949755255, time 4.393279579613591
Epochs 41, rate 16306.478339111087, time 4.381391369788616
Epochs 42, rate 16157.22927238482, time 4.390934154012939
Epochs 43, rate 16165.666155482233, time 4.4249848734543775
Epochs 44, rate 16245.227856087626, time 4.393944312680105
Epochs 45, rate 16264.591661153901, time 4.388948920983239
Epochs 46, rate 16282.195201057948, time 4.3868310505204136
Epochs 47, rate 16290.302972763087, time 4.493115993449464
Epochs 48, rate 16184.792749308846, time 4.4658634836087
Epochs 49, rate 16230.290181448372, time 4.396389293651737
Epochs 50, rate 16367.604860802514, time 4.3997577898189775
Epochs 51, rate 16319.083314019379, time 4.40740716693108
Epochs 52, rate 16242.153180096402, time 4.390215005594655
Epochs 53, rate 16341.877677305689, time 4.3996672006178414
Epochs 54, rate 16282.784069533318, time 4.401764974500111
Epochs 55, rate 16294.851401517446, time 4.401702211340307
Epochs 56, rate 16382.278444612391, time 4.413181378447916
Epochs 57, rate 16391.155455188862, time 4.387292653525947
Epochs 58, rate 16278.548998140202, time 4.4216231792161125
Epochs 59, rate 16344.894987508527, time 4.416581410783692
Epochs 60, rate 16327.586293229215, time 4.411895197255944
