Updated best error: 24941.27093589273. was found in iteration 0, time 2.1499551227898337
Epochs 0, rate 24941.27093589273, time 2.15884430436563
Updated best error: 24794.097557815276. was found in iteration 1, time 2.293927338796493
Epochs 1, rate 24794.097557815276, time 2.3034565191919683
Epochs 2, rate 24899.395995108698, time 2.158302315037872
Epochs 3, rate 24912.342649085327, time 2.17785845266917
Epochs 4, rate 24865.4060903864, time 2.1650337421597214
Epochs 5, rate 24853.75654493982, time 2.168402856681496
Epochs 6, rate 24842.026544862874, time 2.1838002387448796
Epochs 7, rate 24932.91626235707, time 2.194892314786557
Epochs 8, rate 24922.35085379381, time 2.2286128319465206
Epochs 9, rate 24957.978451209874, time 2.171082813067187
Epochs 10, rate 24949.2672059606, time 2.1993546833255095
Epochs 11, rate 24967.583533741647, time 2.1698794916301267
Epochs 12, rate 24904.63234679437, time 2.1731490507809212
Epochs 13, rate 24912.00041923885, time 2.2003638408714323
Epochs 14, rate 24946.899556847056, time 2.1688165370724164
Epochs 15, rate 24977.181535979737, time 2.1535681788882357
Epochs 16, rate 24956.68463073539, time 2.162758190825116
Epochs 17, rate 24957.610655444674, time 2.1903362652665237
Epochs 18, rate 24954.366651011587, time 2.1718090725917136
Epochs 19, rate 24987.640565730206, time 2.1764362330868607
Epochs 20, rate 24989.149732153255, time 2.1602226206523483
Epochs 21, rate 24968.622860347954, time 2.155330494460941
Epochs 22, rate 24978.306486425, time 2.2029742321610684
Epochs 23, rate 24901.2038483491, time 2.1815299434383633
Epochs 24, rate 24943.216710802466, time 2.186711151218333
Epochs 25, rate 24956.566239070748, time 2.1786672627640655
Epochs 26, rate 24968.472234813813, time 2.1436911730561405
Epochs 27, rate 24994.234790263585, time 2.1691387007304
Epochs 28, rate 24985.64873881892, time 2.176715730151045
Epochs 29, rate 24979.202945952846, time 2.1710868323862087
Epochs 30, rate 24968.0228254108, time 2.1899482466687914
Epochs 31, rate 25007.353105661095, time 2.1739318899053615
Epochs 32, rate 25009.803102416125, time 2.1826578254040214
Epochs 33, rate 25013.16079296594, time 2.1859753071767045
Epochs 34, rate 24987.569870872514, time 2.1613937875590636
Epochs 35, rate 24998.54518559102, time 2.1943008569505764
Epochs 36, rate 24995.507087484042, time 2.2153419773385394
Epochs 37, rate 25021.1904133447, time 2.158463706044131
Epochs 38, rate 25006.69326745102, time 2.144333026939421
Epochs 39, rate 25005.82299313199, time 2.1795348167142947
Epochs 40, rate 24990.36604576923, time 2.240138066605141
Epochs 41, rate 24977.035272951933, time 2.2166603130535805
Epochs 42, rate 24993.817506021376, time 2.222476263617864
Epochs 43, rate 24996.226321042417, time 2.1625377467935323
Epochs 44, rate 25008.731398820302, time 2.1786552048142767
Epochs 45, rate 24979.628125922216, time 2.152982595434878
Epochs 46, rate 25012.68763795901, time 2.174356700706994
Epochs 47, rate 24997.04665025156, time 2.165465354883054
Epochs 48, rate 25006.440071513236, time 2.190540013682039
Epochs 49, rate 25014.947159250743, time 2.195976911811158
Epochs 50, rate 25006.340182734708, time 2.185041279924917
Epochs 51, rate 25025.98134465364, time 2.172077130060643
Epochs 52, rate 25026.202557213852, time 2.196395229875634
Epochs 53, rate 25013.300945162522, time 2.16530921991216
Epochs 54, rate 24984.32782547074, time 2.201329095121764
Epochs 55, rate 25019.272130649155, time 2.1934088779307785
Epochs 56, rate 25003.517693804948, time 2.1799970380743616
Epochs 57, rate 25015.089190166662, time 2.236004354461329
Epochs 58, rate 25020.276453838524, time 2.1847178795578657
Epochs 59, rate 25011.52094364721, time 2.1812946588543127
Epochs 60, rate 25014.69829820653, time 2.1517217668588273
Epochs 61, rate 25010.817764501655, time 2.1749524870465393
Epochs 62, rate 25005.66775822741, time 2.187192232457164
Epochs 63, rate 25009.46879064788, time 2.184064586086606
Epochs 64, rate 25023.69970510731, time 2.1821130534735858
Epochs 65, rate 25020.04979697987, time 2.1716248023949447
Epochs 66, rate 25037.631971615345, time 2.16513700766518
Epochs 67, rate 25038.715198988582, time 2.212932242677198
Epochs 68, rate 25045.830769981134, time 2.168244557455182
Epochs 69, rate 25021.359788254125, time 2.157323766121408
Epochs 70, rate 25031.28356305181, time 2.173717320249125
Epochs 71, rate 25030.945094388448, time 2.2057268454154837
Epochs 72, rate 25018.546295343258, time 2.202820261431043
Epochs 73, rate 25017.09141028656, time 2.186550378573884
Epochs 74, rate 25025.783822320922, time 2.2562379014707403
Epochs 75, rate 25016.930420483175, time 2.184594517471851
Epochs 76, rate 25038.450735239792, time 2.2004838020002353
Epochs 77, rate 25042.050412181015, time 2.1741183243429987
Epochs 78, rate 25023.298803929712, time 2.1711434119861224
Epochs 79, rate 25019.1412589874, time 2.1813657698294264
Epochs 80, rate 24971.794996215554, time 2.1698358975045267
Epochs 81, rate 24969.90230682388, time 2.173094326244609
Epochs 82, rate 24983.59015299898, time 2.156455593823921
Epochs 83, rate 24982.71334799351, time 2.217015867958253
Epochs 84, rate 24993.1527396594, time 2.16325813192816
Epochs 85, rate 25000.249315535297, time 2.2048744411949883
Epochs 86, rate 24993.365685304314, time 2.240488056289905
Epochs 87, rate 25006.052874666682, time 2.189887956927123
Epochs 88, rate 25003.611926314807, time 2.196348543970089
Epochs 89, rate 25026.918209148356, time 2.213074773811968
Epochs 90, rate 25003.522321896147, time 2.2023475280147977
Epochs 91, rate 24989.773447716107, time 2.183044916477229
Epochs 92, rate 24990.31134722406, time 2.225741494279646
Epochs 93, rate 25022.807682302944, time 2.1636915997223696
Epochs 94, rate 25016.32857403716, time 2.2280145721888402
Epochs 95, rate 25011.90594876903, time 2.1539200236438774
Epochs 96, rate 25001.78703225434, time 2.181822425991413
Epochs 97, rate 25011.503589411743, time 2.189034006820293
Epochs 98, rate 25038.426834608286, time 2.1802456173172686
Epochs 99, rate 25020.986591502533, time 2.152005901589291
