Updated best error: 14749.701884013255. was found in iteration 0, time 3.021292482240824
Epochs 0, rate 14749.701884013255, time 3.030401798678213
Updated best error: 14221.499339547381. was found in iteration 1, time 3.0207724445645
Epochs 1, rate 14221.499339547381, time 3.030544638997526
Updated best error: 14170.332019625064. was found in iteration 2, time 3.028261667379411
Epochs 2, rate 14170.332019625064, time 3.0377487995283445
Updated best error: 14109.424988217812. was found in iteration 3, time 3.011780306653236
Epochs 3, rate 14109.424988217812, time 3.022212905649212
Epochs 4, rate 14219.349412099189, time 3.0636774084559875
Epochs 5, rate 14297.78603901398, time 3.109394656974473
Epochs 6, rate 14197.57377507505, time 3.048858189562452
Updated best error: 14077.108568780364. was found in iteration 7, time 3.6098969169106567
Epochs 7, rate 14077.108568780364, time 3.6397372480278136
Epochs 8, rate 14209.38573377764, time 3.149153423786629
Epochs 9, rate 14295.84429618518, time 3.173129572562175
Epochs 10, rate 14247.398028275136, time 3.2805501269031083
Epochs 11, rate 14291.650026612304, time 3.490597737254575
Epochs 12, rate 14159.298082749809, time 3.2260754066955997
Epochs 13, rate 14312.574458322288, time 3.077082137198886
Epochs 14, rate 14114.08856502804, time 3.0694853203749517
Epochs 15, rate 14225.245332238988, time 3.1028360604395857
Epochs 16, rate 14256.446163341694, time 3.1243690833071014
Epochs 17, rate 14240.963402716208, time 3.0701757152273785
Epochs 18, rate 14251.084660103545, time 3.0374714667268563
Epochs 19, rate 14319.145419874483, time 3.0585734952037456
Epochs 20, rate 14153.66017253376, time 3.053816170693608
Epochs 21, rate 14142.245272934208, time 3.0775156050076475
Epochs 22, rate 14219.87252678983, time 3.1737773008208023
Epochs 23, rate 14264.271534762753, time 3.1158212344307685
Epochs 24, rate 14221.015736524974, time 3.0998691867280286
Epochs 25, rate 14170.440276432613, time 3.0419316710031126
Epochs 26, rate 14153.756625945634, time 3.066430021703127
Epochs 27, rate 14239.474989254219, time 3.051401489181444
Epochs 28, rate 14261.4801988728, time 3.2773544613301056
Epochs 29, rate 14207.262655840428, time 3.1976384353038156
Epochs 30, rate 14267.799221633828, time 3.1230454915494192
Epochs 31, rate 14304.69187717265, time 3.07005791834672
Epochs 32, rate 14228.523043526744, time 3.108374369010562
Epochs 33, rate 14149.499915986102, time 3.0505660897761118
Epochs 34, rate 14203.197440120684, time 3.0746068567677867
Epochs 35, rate 14286.209989257914, time 3.056157886167057
Epochs 36, rate 14239.771756102866, time 3.503988862168626
Epochs 37, rate 14145.944387758645, time 3.1154356892366195
Epochs 38, rate 14194.439039309216, time 3.067233884939924
Epochs 39, rate 14233.266884250112, time 3.091037512276671
Epochs 40, rate 14202.470347101756, time 3.084091206328594
Epochs 41, rate 14223.834393380961, time 3.0750465081218863
Epochs 42, rate 14211.021686867165, time 3.1003552148031304
Epochs 43, rate 14191.830649820522, time 2.992972380190622
Epochs 44, rate 14202.162965038415, time 3.3671348551724805
Epochs 45, rate 14208.780632822283, time 3.2982555240014335
Epochs 46, rate 14277.508522816655, time 3.271132250651135
Epochs 47, rate 14184.945136917602, time 3.194985686597647
Epochs 48, rate 14179.97743880891, time 3.6468968869157834
Epochs 49, rate 14092.978157503816, time 3.088099701300962
Epochs 50, rate 14212.386901161086, time 3.011204616894247
Epochs 51, rate 14353.701034426293, time 3.16940212053305
Epochs 52, rate 14080.800014611988, time 3.0102384351193905
Epochs 53, rate 14250.362579514454, time 2.996950884888065
Epochs 54, rate 14253.88254173438, time 2.9876888344297186
Epochs 55, rate 14225.846868600604, time 2.9933217515208526
Epochs 56, rate 14188.619085696098, time 3.015992550048395
Epochs 57, rate 14147.995133158436, time 3.4671960415289504
Epochs 58, rate 14171.182076691022, time 2.991229852021206
Epochs 59, rate 14210.212471719251, time 3.0344569795706775
