Updated best error: 29762.355129863477. was found in iteration 0, time 6.800381896876161
Epochs 0, rate 29762.355129863477, time 6.813442819506918
Updated best error: 25738.311584493906. was found in iteration 1, time 6.820335637638209
Epochs 1, rate 25738.311584493906, time 6.833058319350812
Updated best error: 25250.863030129356. was found in iteration 2, time 6.833859709168337
Epochs 2, rate 25250.863030129356, time 6.8461430487006965
Epochs 3, rate 25319.62447880066, time 6.879909633404395
Epochs 4, rate 25267.296671593434, time 6.843709507321364
Updated best error: 25179.89264027586. was found in iteration 5, time 6.837226041088115
Epochs 5, rate 25179.89264027586, time 6.849777438094179
Updated best error: 25093.620074937524. was found in iteration 6, time 6.831602708524315
Epochs 6, rate 25093.620074937524, time 6.843936444098517
Epochs 7, rate 25269.907404249952, time 6.827570406825998
Epochs 8, rate 25139.19047669242, time 6.822983748667639
Epochs 9, rate 25178.025874334457, time 6.8426882918245155
Epochs 10, rate 25105.31556430314, time 6.877428787764984
Epochs 11, rate 25173.454519661518, time 6.899141133960484
Epochs 12, rate 25139.24800918951, time 6.848627295300048
Epochs 13, rate 25379.564538052233, time 6.85860323814677
Epochs 14, rate 25319.173200098892, time 6.871762788613978
Epochs 15, rate 25353.641473208638, time 6.8503283935936
Epochs 16, rate 25381.524654133973, time 6.8367613462978625
Epochs 17, rate 25265.82338275045, time 6.896659360786543
Epochs 18, rate 25165.849015666394, time 6.857221830081244
Epochs 19, rate 25147.699584055397, time 6.891378597635821
Updated best error: 25092.87717861554. was found in iteration 20, time 6.8573946606784375
Epochs 20, rate 25092.87717861554, time 6.857418158219389
Epochs 21, rate 25098.255209501433, time 6.846139338562807
Epochs 22, rate 25137.73230528567, time 6.844441332051019
Epochs 23, rate 25248.035625553763, time 6.856062102763872
Epochs 24, rate 25235.91274730335, time 6.8502173986303205
Epochs 25, rate 25231.46665525257, time 6.848487855945223
Epochs 26, rate 25154.143923558968, time 6.880547777148195
Epochs 27, rate 25135.000143730816, time 6.844347341886987
Epochs 28, rate 25130.473242457283, time 6.8414574535281645
Updated best error: 25090.024275630534. was found in iteration 29, time 6.843704560470769
Epochs 29, rate 25090.024275630534, time 6.855964093284001
Updated best error: 25071.841389438516. was found in iteration 30, time 6.882088411971154
Epochs 30, rate 25071.841389438516, time 6.894324138065258
Updated best error: 25071.015079101373. was found in iteration 31, time 6.846284652302984
Epochs 31, rate 25071.015079101373, time 6.846307222309406
Epochs 32, rate 25115.08254903247, time 6.843424135870237
Epochs 33, rate 25115.8462180779, time 6.833565989906447
Epochs 34, rate 25142.690896816563, time 6.856585541406503
Epochs 35, rate 25223.377421894664, time 6.845421736029266
Epochs 36, rate 25071.983956893622, time 6.834365215476964
Epochs 37, rate 25076.781461823328, time 6.834527224838439
Epochs 38, rate 25111.597041200443, time 6.855078916182265
Epochs 39, rate 25233.09887770993, time 6.8248431461845485
Epochs 40, rate 25169.41274410727, time 6.926413431194533
Epochs 41, rate 25174.292637075338, time 6.9812103150493385
Epochs 42, rate 25082.04311156879, time 6.9916324019959575
Epochs 43, rate 25095.25948097113, time 7.014243219954778
Epochs 44, rate 25071.657847249855, time 7.016215776681747
Epochs 45, rate 25071.43868173168, time 7.023222063201501
Epochs 46, rate 25079.41022615687, time 6.991100615542791
Epochs 47, rate 25071.378476919497, time 6.977424428352606
Epochs 48, rate 25088.28062752033, time 7.008232796321863
Epochs 49, rate 25073.457546303896, time 6.986943096685309
Epochs 50, rate 25084.875625233482, time 7.025494522754116
Epochs 51, rate 25072.237081718147, time 6.977879847797794
Epochs 52, rate 25078.269438372212, time 7.030243808629848
Epochs 53, rate 25152.484267159125, time 6.984961264612821
Epochs 54, rate 25103.79850428262, time 7.001124481005945
Epochs 55, rate 25174.802189160266, time 7.006695871636566
Epochs 56, rate 25078.052969190016, time 6.993682871622241
Epochs 57, rate 25104.92987239, time 7.007355039495906
Epochs 58, rate 25103.006170923818, time 7.000082550571506
Epochs 59, rate 25086.858712459278, time 7.014961440844445
Epochs 60, rate 25119.916383587883, time 6.992754100398088
Epochs 61, rate 25137.05359989246, time 7.014261770644907
Updated best error: 25070.145575697603. was found in iteration 62, time 7.0193360027776635
Epochs 62, rate 25070.145575697603, time 7.019359809496791
Epochs 63, rate 25071.224880259426, time 7.009130958907008
Epochs 64, rate 25094.616404708373, time 6.994141382848738
Epochs 65, rate 25099.893553623817, time 7.002709946663799
Epochs 66, rate 25080.253252275972, time 6.875259284543063
Epochs 67, rate 25082.578366629026, time 6.9317841651927665
Epochs 68, rate 25122.85429192594, time 6.998423500509034
Epochs 69, rate 25092.879575879364, time 7.002021406878157
Epochs 70, rate 25071.86088682948, time 7.023006256838698
Epochs 71, rate 25071.1583186713, time 7.0022928653118015
Epochs 72, rate 25098.88658134491, time 7.000899399297623
Epochs 73, rate 25074.783392060115, time 7.017150731469201
Epochs 74, rate 25083.12951978017, time 6.998477297510817
Epochs 75, rate 25083.53496939495, time 7.010337062949702
Epochs 76, rate 25103.356642716677, time 7.022474779563481
Epochs 77, rate 25160.06625236929, time 6.863881527872081
Epochs 78, rate 25191.40577811107, time 6.877146198917217
Epochs 79, rate 25165.44191869342, time 6.857488341664066
Epochs 80, rate 25077.822151204375, time 6.9463081189260265
Epochs 81, rate 25104.84474346568, time 7.045440843240158
Epochs 82, rate 25071.33046510239, time 7.038323870935528
Epochs 83, rate 25072.31464387791, time 6.996193398365676
Epochs 84, rate 25073.344743059915, time 6.861609377497416
Epochs 85, rate 25071.441691674176, time 6.859596627608198
Epochs 86, rate 25072.59003572128, time 6.848450136208612
Epochs 87, rate 25071.1121154334, time 6.861999251170346
Epochs 88, rate 25071.26562330005, time 6.885489681023955
Epochs 89, rate 25073.18302846747, time 6.856075706603633
Updated best error: 25069.814723908556. was found in iteration 90, time 6.863727866321142
Epochs 90, rate 25069.814723908556, time 6.863751054683917
Epochs 91, rate 25094.96185276801, time 6.892607580863114
Epochs 92, rate 25140.280372869252, time 6.881974943582691
Epochs 93, rate 25098.513366386687, time 6.872781839863592
Epochs 94, rate 25075.327531787596, time 6.8519973373574885
Epochs 95, rate 25075.495627700726, time 6.8992777907117215
Epochs 96, rate 25141.390898613197, time 6.852896427477162
Epochs 97, rate 25183.864714518877, time 6.826263201521215
Epochs 98, rate 25132.37144416402, time 6.870693341322749
Epochs 99, rate 25071.661959812875, time 6.853309489512867
