Updated best error: 21265.97531623796. was found in iteration 0, time 3.3630481380969286
Epochs 0, rate 21265.97531623796, time 3.402123930340167
Epochs 1, rate 21433.39505715836, time 2.829515446705045
Epochs 2, rate 21600.30213610616, time 2.807136512361467
Epochs 3, rate 21790.804474780365, time 2.760953023156617
Epochs 4, rate 21766.587021346124, time 2.7616378527891356
Epochs 5, rate 21701.62114979323, time 2.7457355827791616
Epochs 6, rate 21852.707411702537, time 2.7488088138052262
Epochs 7, rate 21743.534019615905, time 2.7499719420738984
Epochs 8, rate 21732.014020172643, time 2.7499416426289827
Epochs 9, rate 21922.95481865447, time 2.75407720982912
Epochs 10, rate 21946.521477006245, time 2.7508861819223966
Epochs 11, rate 21779.483746094167, time 2.7370473670307547
Epochs 12, rate 21656.33257836327, time 2.749518996075494
Epochs 13, rate 21841.448465593327, time 2.744223392364802
Epochs 14, rate 21738.29781378826, time 2.7365415515378118
Epochs 15, rate 21749.257608668868, time 2.743317191139795
Epochs 16, rate 21613.727362711328, time 2.751232152309967
Epochs 17, rate 21732.731218519577, time 2.790827982244082
Epochs 18, rate 21887.168771045275, time 2.7578179565025494
Epochs 19, rate 21837.082036294367, time 2.7535939643566962
Epochs 20, rate 21763.54683759639, time 2.7356501908798236
Epochs 21, rate 21637.94351323756, time 2.7486532971670385
Epochs 22, rate 21782.24800119669, time 2.749171479808865
Epochs 23, rate 21856.36422751397, time 2.750528153614141
Epochs 24, rate 21917.872277176168, time 2.7562702106079087
Epochs 25, rate 21788.43590224303, time 2.74575227839523
Epochs 26, rate 21922.87857136641, time 2.7546866000047885
Epochs 27, rate 21842.545746368756, time 2.7453002599359024
Epochs 28, rate 21851.218133063023, time 2.7435197028389666
Epochs 29, rate 21840.09793957136, time 2.7446169761533383
Epochs 30, rate 21740.549325799202, time 2.7587318871810567
Epochs 31, rate 21917.995395919414, time 2.739662086823955
Epochs 32, rate 21818.851344921834, time 2.7419759762415197
Epochs 33, rate 21897.924927781412, time 2.751577195158461
Epochs 34, rate 21847.349580857554, time 2.745763099635951
Epochs 35, rate 21838.053194973043, time 2.7410413306206465
Epochs 36, rate 21918.50078055605, time 2.7455717183474917
Epochs 37, rate 21896.09705265417, time 2.75073653968866
Epochs 38, rate 21800.265989982123, time 2.7524617538729217
Epochs 39, rate 21772.999582188706, time 2.7454548490059096
Epochs 40, rate 21812.899141607093, time 2.7843741971009877
Epochs 41, rate 21873.93188130688, time 2.784937828895636
Epochs 42, rate 21763.19108048537, time 2.7642216547683347
Epochs 43, rate 21820.758940778585, time 2.7623399964068085
Epochs 44, rate 21792.19845969994, time 2.7460172440914903
Epochs 45, rate 21809.324968512217, time 2.7744848241563886
Epochs 46, rate 21875.98753948513, time 2.758765896782279
Epochs 47, rate 21924.817845796275, time 2.752316440164577
Epochs 48, rate 21761.65108190095, time 2.74058405609685
Epochs 49, rate 21918.575085945424, time 2.755605477519566
Epochs 50, rate 21722.588418838142, time 2.752759183291346
Epochs 51, rate 21905.83966749626, time 2.741770372755127
Epochs 52, rate 21825.483163476812, time 2.7655022707767785
Epochs 53, rate 21604.325821038372, time 2.754544687224552
Epochs 54, rate 21627.128412547925, time 2.762461194273783
Epochs 55, rate 21858.688583180377, time 2.7694013166765217
