Updated best error: 15470.355172602927. was found in iteration 0, time 6.5024933673557825
Epochs 0, rate 15470.355172602927, time 6.515071353685926
Updated best error: 14769.520618117047. was found in iteration 1, time 6.542801234609215
Epochs 1, rate 14769.520618117047, time 6.5547809611744015
Updated best error: 14640.741577813178. was found in iteration 2, time 6.414391810983943
Epochs 2, rate 14640.741577813178, time 6.427401410037419
Updated best error: 14440.741909186605. was found in iteration 3, time 6.4830630652359105
Epochs 3, rate 14440.741909186605, time 6.496312895731535
Epochs 4, rate 14736.462933077191, time 6.447584870176797
Epochs 5, rate 14465.09002962895, time 6.4759510397780105
Epochs 6, rate 14594.958401806758, time 6.3521125062252395
Epochs 7, rate 14666.731817420225, time 6.284840283195081
Epochs 8, rate 14757.638204052142, time 6.268737665719527
Updated best error: 14369.445668792096. was found in iteration 9, time 6.2770211672686855
Epochs 9, rate 14369.445668792096, time 6.28949526973156
Epochs 10, rate 14508.2707078704, time 6.316107162390836
Epochs 11, rate 14601.458568470578, time 6.38796789864864
Epochs 12, rate 14477.844689496127, time 6.435439114939072
Epochs 13, rate 14743.195516836127, time 6.3949256441919715
Epochs 14, rate 14537.815232767383, time 6.416223073290894
Epochs 15, rate 14451.247004828187, time 6.4963840067066485
Epochs 16, rate 14502.488671368912, time 6.52249750415649
Epochs 17, rate 14580.44744106679, time 6.526770964832394
Epochs 18, rate 14471.068080824596, time 6.682155874652381
Epochs 19, rate 14719.268073722167, time 6.433218597318046
Epochs 20, rate 14528.872775491353, time 6.429040363516833
Epochs 21, rate 14457.615060502803, time 6.451795258508355
Epochs 22, rate 14568.919993293057, time 6.407779108274553
Epochs 23, rate 14447.193307554095, time 6.399102332099574
Updated best error: 14258.414065544164. was found in iteration 24, time 6.437175150364055
Epochs 24, rate 14258.414065544164, time 6.44942107933457
Epochs 25, rate 14532.872946609326, time 6.470465600679745
Epochs 26, rate 14622.588614970902, time 6.371890324604465
Epochs 27, rate 14590.151440808275, time 6.311100640275981
Epochs 28, rate 14501.183387728448, time 6.325083532210556
Epochs 29, rate 14586.310776149045, time 6.312973023275845
Epochs 30, rate 14538.860968876434, time 6.310337279377563
Epochs 31, rate 14454.636455928234, time 6.227881934748439
Epochs 32, rate 14369.9735739746, time 6.21033019918832
Epochs 33, rate 14484.168522755463, time 6.216947230401274
Epochs 34, rate 14396.952531578463, time 6.2498941837693565
Epochs 35, rate 14457.752083554697, time 6.410201210062951
Epochs 36, rate 14505.301840957842, time 6.282902045240917
Epochs 37, rate 14674.387953871075, time 6.208063304846291
Epochs 38, rate 14486.364227788334, time 6.227013762450952
Epochs 39, rate 14481.743938828915, time 6.19511244964815
Epochs 40, rate 14514.741557164318, time 6.24424240681401
Epochs 41, rate 14445.589450347938, time 6.268755288874672
Epochs 42, rate 14649.0410170658, time 6.224152627662988
Epochs 43, rate 14413.428526738668, time 6.218326165035251
Epochs 44, rate 14616.708068773369, time 6.2046224609875935
Epochs 45, rate 14404.5045855016, time 6.199059418169782
Epochs 46, rate 14674.814924398464, time 6.1889687702205265
Epochs 47, rate 14613.25980406986, time 6.186242127936566
Epochs 48, rate 14530.041083182852, time 6.190921848727157
Epochs 49, rate 14628.3850950487, time 6.180531916303153
Epochs 50, rate 14401.335133979952, time 6.206140216629137
Epochs 51, rate 14440.28096136994, time 6.21848075411981
Epochs 52, rate 14434.427440120937, time 6.212103336001746
Epochs 53, rate 14504.799230726907, time 6.2223983507210505
Epochs 54, rate 14514.530951361747, time 6.241921097112936
Epochs 55, rate 14505.338765816305, time 6.219505679757276
Epochs 56, rate 14500.695041529556, time 6.196810456160165
Epochs 57, rate 14550.416469337853, time 6.2160227876738645
Epochs 58, rate 14632.299856965648, time 6.1890562676489935
Epochs 59, rate 14556.144157730963, time 6.189373175271612
Epochs 60, rate 14444.791212912056, time 6.182984317558294
Epochs 61, rate 14429.424398305371, time 6.198583592966315
Epochs 62, rate 14455.099060719485, time 6.201487085163535
Epochs 63, rate 14537.195297072009, time 6.208647342413315
Epochs 64, rate 14530.729772273417, time 6.2045989634498255
Epochs 65, rate 14486.942012952743, time 6.195672371308319
Epochs 66, rate 14534.384717187486, time 6.218393256698619
Epochs 67, rate 14517.815159645139, time 6.234169382027176
Epochs 68, rate 14577.241404580107, time 6.229197487868078
Epochs 69, rate 14524.344145955149, time 6.341404120292282
Epochs 70, rate 14302.590436079228, time 6.339318095175258
