Updated best error: 3111.450765813801. was found in iteration 0, time 1.2246735928761154
Epochs 0, rate 3111.450765813801, time 1.2335822526783886
Updated best error: 2106.3429689721283. was found in iteration 1, time 1.2199774856453587
Epochs 1, rate 2106.3429689721283, time 1.228143499482485
Epochs 2, rate 2112.077046652202, time 1.2277248722398326
Epochs 3, rate 2106.825349003481, time 1.2121024084672172
Epochs 4, rate 2108.2165880397856, time 1.2177201758231604
Updated best error: 2104.2126439117087. was found in iteration 5, time 1.2260803535514242
Epochs 5, rate 2104.2126439117087, time 1.2357427897331945
Epochs 6, rate 2106.2659139580605, time 1.2266974731796836
Epochs 7, rate 2115.427193044167, time 1.227221839356389
Epochs 8, rate 2108.70848438983, time 1.22642570556809
Epochs 9, rate 2163.5597942694985, time 1.2146685872812668
Epochs 10, rate 2111.8225602819516, time 1.2333364560327027
Epochs 11, rate 2110.421952770744, time 1.2241214006639893
Epochs 12, rate 2110.3977437574076, time 1.223384319905108
Epochs 13, rate 2110.363239483355, time 1.2202019489973281
Epochs 14, rate 2110.3093181919826, time 1.212211857539387
Epochs 15, rate 2110.211163189602, time 1.2185333144116157
Epochs 16, rate 2109.967172224716, time 1.2462403161530347
Epochs 17, rate 2107.4960706187244, time 1.2363101316755092
Epochs 18, rate 2121.9941245343452, time 1.216607752766322
Epochs 19, rate 2110.520238576235, time 1.2198906065800657
Epochs 20, rate 2110.5152802759308, time 1.2106937927223953
Epochs 21, rate 2110.509503512249, time 1.2445011889449233
Epochs 22, rate 2110.5026500666436, time 1.2252802004463774
Epochs 23, rate 2110.494366050012, time 1.2304552246623643
Epochs 24, rate 2110.484121341365, time 1.2224771911537573
Epochs 25, rate 2110.4710840290886, time 1.1995040163787962
Epochs 26, rate 2110.4538696295767, time 1.1880882307928005
Epochs 27, rate 2110.42999032153, time 1.1934676217802007
Epochs 28, rate 2110.3944811571378, time 1.2181582812909255
Epochs 29, rate 2110.335790919739, time 1.222152554074455
Epochs 30, rate 2110.219401105227, time 1.221379917826198
Epochs 31, rate 2109.872958125109, time 1.2227764756221404
Epochs 32, rate 2107.160310150283, time 1.2348137093313198
Epochs 33, rate 2110.3721476171627, time 1.245969166897794
Epochs 34, rate 2109.9847593433124, time 1.2237352371284942
Epochs 35, rate 2106.8000698627584, time 1.2222796263026794
Epochs 36, rate 2104.405677345689, time 1.2460099784161685
Epochs 37, rate 2110.4467635396613, time 1.2534246892992087
Epochs 38, rate 2110.407606427707, time 1.2196281143128544
Epochs 39, rate 2110.3606080293393, time 1.2231150257189256
Epochs 40, rate 2110.275537975448, time 1.2257377841388006
Epochs 41, rate 2110.0730567122573, time 1.242514410021613
Epochs 42, rate 2108.896787680321, time 1.2231178083225132
Epochs 43, rate 2124.90947330503, time 1.2244537671967919
Epochs 44, rate 2110.560685962823, time 1.224259603306109
Epochs 45, rate 2110.559565132675, time 1.229235516780136
Epochs 46, rate 2110.558399523613, time 1.2234532666375344
Epochs 47, rate 2110.5571598263464, time 1.2136776712454775
Epochs 48, rate 2110.5558380302386, time 1.2344362027847637
Epochs 49, rate 2110.5544248715837, time 1.2526137149584429
Epochs 50, rate 2110.5529095728184, time 1.228676213469953
Epochs 51, rate 2110.5512795125674, time 1.2296253904532932
Epochs 52, rate 2110.5495198048347, time 1.2226299251697128
Epochs 53, rate 2110.5476127555767, time 1.2441573828191395
Epochs 54, rate 2110.545537154106, time 1.2257977647036569
Epochs 55, rate 2110.543267335124, time 1.2213870289247097
Epochs 56, rate 2110.5407719214872, time 1.2308834364289396
Epochs 57, rate 2110.5380121119133, time 1.2253593500577153
Epochs 58, rate 2110.53493930756, time 1.22289148990194
Epochs 59, rate 2110.53149175959, time 1.2272116364770227
Epochs 60, rate 2110.5275897289825, time 1.2256249341062357
Epochs 61, rate 2110.5231283248545, time 1.2217129027162628
Epochs 62, rate 2110.517966606287, time 1.2217159944980267
Epochs 63, rate 2110.5119104503583, time 1.2153373396640745
Epochs 64, rate 2110.5046845802312, time 1.2341656718858758
Epochs 65, rate 2110.4958847915136, time 1.2251979590528208
Epochs 66, rate 2110.48489180723, time 1.219565660322587
Epochs 67, rate 2110.4707051841315, time 1.2270573565697305
Epochs 68, rate 2110.451594703479, time 1.235607060516486
Epochs 69, rate 2110.4242822362658, time 1.229644559499775
Epochs 70, rate 2110.3816999862715, time 1.2226620796991483
Epochs 71, rate 2110.305231756483, time 1.2259662668066085
Epochs 72, rate 2110.124153750206, time 1.2242243569944549
Epochs 73, rate 2109.0152188764537, time 1.2428170954503912
Epochs 74, rate 2130.0063117049112, time 1.2289637491685426
Epochs 75, rate 2110.5637636323163, time 1.2532432017133033
Epochs 76, rate 2110.562305108925, time 1.2454151196161547
Epochs 77, rate 2110.5607213246735, time 1.2783750584735571
Epochs 78, rate 2110.5589930278675, time 1.2450314295065255
Epochs 79, rate 2110.5570985724107, time 1.262535860803382
Epochs 80, rate 2110.555011723502, time 1.2428276075079339
Epochs 81, rate 2110.552700371922, time 1.2476931443761714
Epochs 82, rate 2110.55012479127, time 1.257242112169024
Epochs 83, rate 2110.5472352351353, time 1.2216872409280768
Epochs 84, rate 2110.5439685643396, time 1.2293975261418382
Epochs 85, rate 2110.540243414689, time 1.2279270747635564
Epochs 86, rate 2110.5359531112836, time 1.2220495977435348
Epochs 87, rate 2110.5309550020693, time 1.2261536287778654
Epochs 88, rate 2110.525053906806, time 1.2556708687070568
Epochs 89, rate 2110.517975516535, time 1.2235021167884952
Epochs 90, rate 2110.5093218306447, time 1.2258963925401076
Epochs 91, rate 2110.498492710921, time 1.234471449096418
Epochs 92, rate 2110.484539184039, time 1.243371451909752
Epochs 93, rate 2110.4658676024774, time 1.2249824618684215
Epochs 94, rate 2110.4395820643613, time 1.2227072197119924
Epochs 95, rate 2110.399818199955, time 1.2251945580933352
Epochs 96, rate 2110.3326474374044, time 1.2351739018995431
Epochs 97, rate 2110.195010933773, time 1.2254041808928378
Epochs 98, rate 2109.7530506021294, time 1.227613258920428
Epochs 99, rate 2105.4787879458963, time 1.2275857420631837
