Updated best error: 2323.8116673279105. was found in iteration 0, time 0.2750207304155544
Epochs 0, rate 2323.8116673279105, time 0.3067313096984954
Updated best error: 1874.5491771455804. was found in iteration 1, time 0.37601140002807343
Epochs 1, rate 1874.5491771455804, time 0.38469776878274586
Updated best error: 1839.2939590743401. was found in iteration 2, time 0.2780278000901564
Epochs 2, rate 1839.2939590743401, time 0.28557330033780837
Updated best error: 1837.6482567993357. was found in iteration 3, time 0.27091205789799455
Epochs 3, rate 1837.6482567993357, time 0.2780580995789609
Epochs 4, rate 1838.2370190825823, time 0.3032521245197686
Epochs 5, rate 1838.5661440061576, time 0.2768152021810686
Epochs 6, rate 1838.6260176369628, time 0.2796305812122144
Updated best error: 1836.628970554399. was found in iteration 7, time 0.28914678494597723
Epochs 7, rate 1836.628970554399, time 0.2980152598119328
Epochs 8, rate 1839.2598580181398, time 0.2853194648244579
Epochs 9, rate 1838.865139929556, time 0.2757609036420603
Epochs 10, rate 1838.8693765405008, time 0.2694261462327532
Epochs 11, rate 1838.8840260723437, time 0.29760745342690287
Epochs 12, rate 1838.8909669396708, time 0.27092751682085403
Epochs 13, rate 1838.893683426861, time 0.2697455275790275
Epochs 14, rate 1838.8946920406133, time 0.27383193924767024
Epochs 15, rate 1838.895060313494, time 0.27428426733053435
Epochs 16, rate 1838.895194040706, time 0.26906224318864336
Epochs 17, rate 1838.8952424858608, time 0.27486830543616136
Epochs 18, rate 1838.8952599821646, time 0.31754668130935837
Epochs 19, rate 1838.8952662478657, time 0.27233087783802645
Epochs 20, rate 1838.8952684358235, time 0.28942319048670306
Epochs 21, rate 1838.8952691419083, time 0.2881153656128008
Epochs 22, rate 1838.895269308876, time 0.27423696302658485
Epochs 23, rate 1838.8952692794471, time 0.2699823582772325
Epochs 24, rate 1838.8952691783238, time 0.2711708402666604
Epochs 25, rate 1838.8952690509254, time 0.29186848290459544
Epochs 26, rate 1838.8952689137948, time 0.26872585702722507
Epochs 27, rate 1838.8952687729507, time 0.26875832076522954
Epochs 28, rate 1838.8952686306095, time 0.26973037783462583
Epochs 29, rate 1838.8952684875899, time 0.30107674489499914
Epochs 30, rate 1838.8952683442128, time 0.2710756133018464
Epochs 31, rate 1838.8952682004935, time 0.27015240642868577
Epochs 32, rate 1838.895268056545, time 0.2721017766012501
