Updated best error: 8950.09570731014. was found in iteration 0, time 0.669809771963628
Epochs 0, rate 8950.09570731014, time 0.6775719991128426
Updated best error: 7964.02550746546. was found in iteration 1, time 0.6717832562280819
Epochs 1, rate 7964.02550746546, time 0.6793333871464711
Updated best error: 7959.456381788656. was found in iteration 2, time 0.6899267587868962
Epochs 2, rate 7959.456381788656, time 0.6972725229570642
Epochs 3, rate 7963.502131378605, time 0.6662693727121223
Updated best error: 7955.952162820364. was found in iteration 4, time 0.6636790780175943
Epochs 4, rate 7955.952162820364, time 0.67111388547346
Epochs 5, rate 7960.359210245606, time 0.6575081908958964
Updated best error: 7952.721069343342. was found in iteration 6, time 0.6670287142915186
Epochs 6, rate 7952.721069343342, time 0.674200720328372
Epochs 7, rate 7959.444292639352, time 0.6692504686361644
Updated best error: 7951.830768886329. was found in iteration 8, time 0.6624705005378928
Epochs 8, rate 7951.830768886329, time 0.6624936888983939
Epochs 9, rate 7953.417941253216, time 0.665495190594811
Epochs 10, rate 7954.320406665298, time 0.670847683068132
Epochs 11, rate 7956.606737561399, time 0.6647315204900224
Epochs 12, rate 7955.92329590305, time 0.6659323685162235
Epochs 13, rate 7958.907636481954, time 0.6679964420036413
Epochs 14, rate 7956.788877947369, time 0.6605814218928572
Epochs 15, rate 7953.729390288288, time 0.6743519084411673
Epochs 16, rate 7960.327401321991, time 0.6706603210768662
Epochs 17, rate 7956.855025343795, time 0.6654478863347322
Epochs 18, rate 7958.730955386512, time 0.6678477272798773
Epochs 19, rate 7954.960356069533, time 0.6679148189432453
Epochs 20, rate 7956.669231856879, time 0.6652419736492448
Epochs 21, rate 7956.717528473472, time 0.6763235376274679
Epochs 22, rate 7954.54922873509, time 0.6681287702231202
Updated best error: 7949.351112803352. was found in iteration 23, time 0.6770086764881853
Epochs 23, rate 7949.351112803352, time 0.6850009321933612
Epochs 24, rate 7956.354565205414, time 0.6706974224944133
Epochs 25, rate 7957.640184411542, time 0.6738556774798781
Epochs 26, rate 7955.676562017732, time 0.6628310022933874
Epochs 27, rate 7952.711278852343, time 0.6668642315198667
Epochs 28, rate 7957.559312284142, time 0.6657477891421877
Epochs 29, rate 7952.071499989466, time 0.6629392146423925
Epochs 30, rate 7957.2893970403575, time 0.6690188941720407
Epochs 31, rate 7958.724006682468, time 0.6667702413687948
Epochs 32, rate 7959.052692752577, time 0.6666873815993313
Epochs 33, rate 7951.483139159076, time 0.6681785479304381
Epochs 34, rate 7957.7748929435875, time 0.6762749966583215
Epochs 35, rate 7955.481075494831, time 0.6668475359037984
Epochs 36, rate 7958.915728237144, time 0.6699383900559042
Epochs 37, rate 7952.934804414405, time 0.6688268945435993
Epochs 38, rate 7952.7404626759335, time 0.665869605349144
Epochs 39, rate 7955.205399432717, time 0.67168370084255
Epochs 40, rate 7957.394293580178, time 0.6681293885922059
Updated best error: 7944.472059862406. was found in iteration 41, time 0.6643957530031912
Epochs 41, rate 7944.472059862406, time 0.6723023663507774
Epochs 42, rate 7958.4508745734565, time 0.6783508189255372
Epochs 43, rate 7953.6320681559155, time 0.681614194472786
Epochs 44, rate 7955.558616566585, time 0.6633108468085993
Epochs 45, rate 7950.584592785275, time 0.6656596733664628
