Updated best error: 4889.219980640713. was found in iteration 0, time 1.264249944580115
Epochs 0, rate 4889.219980640713, time 1.2721531569718536
Updated best error: 3288.6905779686963. was found in iteration 1, time 1.266288356257519
Epochs 1, rate 3288.6905779686963, time 1.274410466794052
Updated best error: 3288.59377206793. was found in iteration 2, time 1.2977268293379893
Epochs 2, rate 3288.59377206793, time 1.2977493993444114
Epochs 3, rate 3289.0169710397586, time 1.2660243180998805
Updated best error: 3288.5620079294918. was found in iteration 4, time 1.2693962152266067
Epochs 4, rate 3288.5620079294918, time 1.2694187852330288
Epochs 5, rate 3350.686895500695, time 1.2658329368123304
Epochs 6, rate 3288.7836601332265, time 1.2712237673918025
Epochs 7, rate 3288.783635815956, time 1.2808200394451887
Epochs 8, rate 3288.783608308118, time 1.2735871253262303
Epochs 9, rate 3288.783581228634, time 1.2675442379854758
Epochs 10, rate 3288.7835545674225, time 1.283256054249705
Epochs 11, rate 3288.783528314705, time 1.2786910385634656
Epochs 12, rate 3288.7835024613014, time 1.2659130139586523
Epochs 13, rate 3288.783476997886, time 1.2670455335965016
Epochs 14, rate 3288.7834519157745, time 1.2718677855209535
Epochs 15, rate 3288.783427206259, time 1.2888166236443794
Epochs 16, rate 3288.7834028610796, time 1.274417577892109
Epochs 17, rate 3288.783378872179, time 1.2663950227261012
Epochs 18, rate 3288.7833552316524, time 1.272046181325095
Epochs 19, rate 3288.7833319320607, time 1.2684532218063396
Epochs 20, rate 3288.783308965885, time 1.2701654505144688
Epochs 21, rate 3288.7832863259823, time 1.2847694813940507
Epochs 22, rate 3288.783264005326, time 1.2773461135220714
Epochs 23, rate 3288.7832419972533, time 1.2703781650957353
Epochs 24, rate 3288.7832202951586, time 1.274941634890638
Epochs 25, rate 3288.7831988925686, time 1.2698587457693975
Epochs 26, rate 3288.7831777833303, time 1.2771568964817561
Epochs 27, rate 3288.7831569614805, time 1.280551054436728
Epochs 28, rate 3288.783136420956, time 1.2773417850280566
Epochs 29, rate 3288.7831161561694, time 1.2776311757952499
Epochs 30, rate 3288.783096161492, time 1.2883568757051762
Epochs 31, rate 3288.783076431559, time 1.276430327781327
Epochs 32, rate 3288.783056961062, time 1.2820558245921347
Epochs 33, rate 3288.7830377448986, time 1.2763700380382943
Epochs 34, rate 3288.7830187780683, time 1.270684869840352
Epochs 35, rate 3288.78300005561, time 1.2777554654198866
Epochs 36, rate 3288.7829815729615, time 1.2831809239542054
Epochs 37, rate 3288.7829633253477, time 1.271565409269897
Epochs 38, rate 3288.782945308315, time 1.2739318589865434
Epochs 39, rate 3288.7829275175422, time 1.2747935385473284
Epochs 40, rate 3288.782909948674, time 1.2769543847803106
Epochs 41, rate 3288.782892597589, time 1.2808896045330584
Epochs 42, rate 3288.782875460177, time 1.2791514048594763
Epochs 43, rate 3288.782858532525, time 1.2778772816186574
Epochs 44, rate 3288.782841810743, time 1.2740397621678312
Epochs 45, rate 3288.7828252911004, time 1.272608576417042
Epochs 46, rate 3288.78280896986, time 1.2874126455726582
Epochs 47, rate 3288.782792843439, time 1.2694636160676964
Epochs 48, rate 3288.782776908425, time 1.274714698113712
Epochs 49, rate 3288.7827611612474, time 1.2781394647076922
Epochs 50, rate 3288.7827455986617, time 1.2867887240245182
Epochs 51, rate 3288.7827302174333, time 1.2758833915981995
Epochs 52, rate 3288.7827150143353, time 1.2772453214383859
Epochs 53, rate 3288.7826999862514, time 1.2786273478604926
Epochs 54, rate 3288.7826851301593, time 1.2849698288482614
Epochs 55, rate 3288.7826704431127, time 1.2799688719419464
Epochs 56, rate 3288.7826559222262, time 1.272405446358789
Epochs 57, rate 3288.78264156464, time 1.2761362993414878
Epochs 58, rate 3288.78262736756, time 1.2926961913267405
Epochs 59, rate 3288.782613328251, time 1.2777056877343966
Epochs 60, rate 3288.7825994442755, time 1.2705383193879243
Epochs 61, rate 3288.782585712763, time 1.2771488578496246
Epochs 62, rate 3288.78257213138, time 1.272463881033218
Epochs 63, rate 3288.7825586975814, time 1.2776624027901562
Epochs 64, rate 3288.7825454089248, time 1.2978690512964022
Epochs 65, rate 3288.782532263156, time 1.3347561712735114
Epochs 66, rate 3288.7825192578125, time 1.3168476441087478
Epochs 67, rate 3288.7825063907567, time 1.2963485130539993
Epochs 68, rate 3288.782493659725, time 1.277499156716658
Epochs 69, rate 3288.7824810625375, time 1.2718779884003197
Epochs 70, rate 3288.782468597053, time 1.2728995130751173
Epochs 71, rate 3288.782456261257, time 1.2729189912997754
Epochs 72, rate 3288.782444053079, time 1.2893218207746031
Epochs 73, rate 3288.782431970477, time 1.2698151516474354
Epochs 74, rate 3288.7824200115783, time 1.278516352896986
Epochs 75, rate 3288.782408174474, time 1.278700004730581
Epochs 76, rate 3288.7823964572112, time 1.2933151660240583
Epochs 77, rate 3288.7823848580883, time 1.2839322269082913
Epochs 78, rate 3288.782373375192, time 1.2799673260510644
Epochs 79, rate 3288.782362006779, time 1.284554911743271
Epochs 80, rate 3288.782350751137, time 1.290075597154555
Epochs 81, rate 3288.7823396066306, time 1.2796785536397692
Epochs 82, rate 3288.782328571627, time 1.2809387638626504
Epochs 83, rate 3288.782317644345, time 1.278916120271333
Epochs 84, rate 3288.782306823356, time 1.2837077635567766
Epochs 85, rate 3288.7822961070356, time 1.2863481451317966
Epochs 86, rate 3288.782285493792, time 1.2816572939304933
Epochs 87, rate 3288.782274982251, time 1.2762265793671759
Epochs 88, rate 3288.782264570873, time 1.2819664721009758
Epochs 89, rate 3288.7822542582385, time 1.2776129342832974
Epochs 90, rate 3288.7822440428963, time 1.2867819221046375
Epochs 91, rate 3288.78223392348, time 1.2803247360157002
Epochs 92, rate 3288.782223898705, time 1.2795926021085506
