Updated best error: 17780.82285310158. was found in iteration 0, time 7.106000808198587
Epochs 0, rate 17780.82285310158, time 7.1201302505796775
Updated best error: 17706.919098498405. was found in iteration 1, time 7.113784986984683
Epochs 1, rate 17706.919098498405, time 7.126678644228377
Epochs 2, rate 17883.475149737333, time 7.133976176584838
Epochs 3, rate 17913.349484678634, time 7.116868730066926
Epochs 4, rate 17796.181384042076, time 7.118873750485363
Epochs 5, rate 17983.223941909077, time 7.148533830739325
Epochs 6, rate 17932.448778183047, time 7.125039381571696
Epochs 7, rate 17743.7302160138, time 7.12831481511239
Updated best error: 17499.454744462822. was found in iteration 8, time 7.141401399523602
Epochs 8, rate 17499.454744462822, time 7.155258455954026
Epochs 9, rate 18167.532663165188, time 7.211272574248142
Epochs 10, rate 18161.96441045587, time 7.137598198853084
Epochs 11, rate 18018.442912588333, time 7.117995684486232
Epochs 12, rate 17769.049805117767, time 7.200501115978113
Epochs 13, rate 17667.90696062378, time 7.152469050488435
Epochs 14, rate 18088.128610369607, time 7.155162610724801
Epochs 15, rate 18144.767856364164, time 7.131813166110078
Updated best error: 17409.09035961513. was found in iteration 16, time 7.181610020590597
Epochs 16, rate 17409.09035961513, time 7.195061435253592
Epochs 17, rate 17724.008766348546, time 7.15816813170386
Epochs 18, rate 17882.819536025512, time 7.219049951134366
Updated best error: 17195.978987009046. was found in iteration 19, time 7.160426987422397
Epochs 19, rate 17195.978987009046, time 7.173299929723726
Epochs 20, rate 17935.253346022775, time 7.132312798028579
Epochs 21, rate 17726.444522626396, time 7.124344349038438
Epochs 22, rate 17774.191240294895, time 7.159599935810547
Epochs 23, rate 17803.897479436604, time 7.163315948244417
Epochs 24, rate 17958.706185079325, time 7.136378181792679
Epochs 25, rate 17794.216138895514, time 7.11989032830752
Epochs 26, rate 17472.92989624216, time 7.165632311094669
Epochs 27, rate 17737.941481526796, time 7.124311576160835
Epochs 28, rate 18137.007610688197, time 7.173399175924715
Epochs 29, rate 17615.540560920857, time 7.174854477561894
Epochs 30, rate 17516.843460414286, time 7.194570151128573
Epochs 31, rate 17747.313403662163, time 7.12663597764913
Epochs 32, rate 17435.746018539005, time 7.183842596161412
Epochs 33, rate 17536.45533067731, time 7.168862295438885
Epochs 34, rate 17826.59202460312, time 7.144153394430759
Epochs 35, rate 17823.994081578898, time 7.153341242112219
Epochs 36, rate 17768.486740552537, time 7.150915430174791
Epochs 37, rate 17918.248176261353, time 7.170329036685871
Epochs 38, rate 17832.32939867269, time 7.159349810666754
Epochs 39, rate 17777.941325692518, time 7.15869497130916
Epochs 40, rate 17878.769687288703, time 7.171975719626062
Epochs 41, rate 17857.50024571672, time 7.199400750861969
Epochs 42, rate 17731.2617635752, time 7.154065028211335
Epochs 43, rate 17778.713227733457, time 7.313089892631979
Epochs 44, rate 17838.65181752478, time 7.244024436207837
Epochs 45, rate 17677.086615113018, time 7.154446244894643
Epochs 46, rate 17702.914604516965, time 7.1467109162476845
Epochs 47, rate 17724.75246912732, time 7.1438667862530565
Epochs 48, rate 17749.34169790223, time 7.136137022811454
Epochs 49, rate 17528.426280691994, time 7.1560094497253885
Epochs 50, rate 17584.681656204768, time 7.1540489509498
Epochs 51, rate 17992.665842164137, time 7.25909779954236
Epochs 52, rate 17545.89881653375, time 7.385868269688217
Epochs 53, rate 17516.635193962506, time 7.254594619502313
Updated best error: 17179.53155789535. was found in iteration 54, time 7.215500585749396
Epochs 54, rate 17179.53155789535, time 7.227991074643796
Updated best error: 17096.79466135392. was found in iteration 55, time 7.187516560356016
Epochs 55, rate 17096.79466135392, time 7.200306333732442
Epochs 56, rate 17899.566743969077, time 7.1877880187821575
Epochs 57, rate 18056.746724473975, time 7.174644545579213
Epochs 58, rate 17823.38403760367, time 7.197762724928907
Epochs 59, rate 17907.756597358875, time 7.165962822560687
Epochs 60, rate 17702.45857917709, time 7.17704438653891
Epochs 61, rate 17811.41942796779, time 7.142552160672494
Epochs 62, rate 18052.11953333325, time 7.130406714612036
Epochs 63, rate 17790.43276464892, time 7.212431374049629
Epochs 64, rate 17437.782978792657, time 7.17590630169434
Epochs 65, rate 17585.925934363084, time 7.143101570283761
Epochs 66, rate 17421.47518255255, time 7.186388987567625
Epochs 67, rate 17556.665206339523, time 7.160453267570119
Epochs 68, rate 17616.30540028825, time 7.19139581885247
Epochs 69, rate 17483.54657829903, time 7.195237048450508
Epochs 70, rate 17483.502569758748, time 7.154746456901194
Epochs 71, rate 17565.759262124964, time 7.155903710779967
Epochs 72, rate 17498.455229472507, time 7.14052333352447
Epochs 73, rate 17531.20730587284, time 7.193282114880276
Epochs 74, rate 17496.43324575078, time 7.203642675376614
Epochs 75, rate 17510.368950969038, time 7.187159459572285
Epochs 76, rate 17655.6090350998, time 7.187335381953744
Epochs 77, rate 17589.604691048633, time 7.15706807578681
Epochs 78, rate 17555.393512830167, time 7.187574995026807
Epochs 79, rate 17361.860165184302, time 7.1892844411340775
Epochs 80, rate 17508.130896325565, time 7.1764516919938615
Epochs 81, rate 17613.156553297642, time 7.191263181419345
Epochs 82, rate 17486.58754594293, time 7.1799333473609295
Epochs 83, rate 17425.48248379081, time 7.160776977107162
Epochs 84, rate 17551.204526321337, time 7.1699710083630634
Epochs 85, rate 17621.41379092815, time 7.186943962384248
Epochs 86, rate 17573.38471740021, time 7.178247707983246
Epochs 87, rate 17383.804029805622, time 7.28979177158908
Epochs 88, rate 17465.20675858319, time 7.181105750991264
Epochs 89, rate 17440.148455809263, time 7.189607841501129
Epochs 90, rate 17559.187830051418, time 7.1785503934224835
Epochs 91, rate 17419.403449549878, time 7.189718527282821
Epochs 92, rate 17393.941408720606, time 7.181901884789113
Epochs 93, rate 17575.02958465874, time 7.1618414775439305
Epochs 94, rate 17624.045487566716, time 7.205138170174905
Epochs 95, rate 17519.43580944243, time 7.2234010155370925
Epochs 96, rate 17413.5923966799, time 7.203411410097033
Epochs 97, rate 17602.423405371035, time 7.220250799146015
Epochs 98, rate 17477.986412350772, time 7.271442047189339
Epochs 99, rate 17506.84606621639, time 7.239234338820097
