Updated best error: 2100.447240638114. was found in iteration 0, time 2.953956259327242
Epochs 0, rate 2100.447240638114, time 2.9635404734290205
Updated best error: 1961.3657621975922. was found in iteration 1, time 2.9709561118506826
Epochs 1, rate 1961.3657621975922, time 2.9801813701051287
Updated best error: 1958.336512573792. was found in iteration 2, time 2.9627267165051308
Epochs 2, rate 1958.336512573792, time 2.972199626470683
Epochs 3, rate 1967.6240998197259, time 2.9702783933025785
Epochs 4, rate 2003.3919273862568, time 2.9738682610332035
Epochs 5, rate 2033.0887712939498, time 3.0048779039934743
Epochs 6, rate 2029.9554618545665, time 2.9754759875359014
Epochs 7, rate 2034.0181233379233, time 2.974854848580435
Epochs 8, rate 2054.496303818809, time 2.981036866083741
Epochs 9, rate 2068.914336570345, time 2.9634010340669192
Epochs 10, rate 2075.2456676817533, time 2.9754262098285835
Epochs 11, rate 2107.0981590269002, time 2.975501030945452
Epochs 12, rate 2107.1937910571824, time 2.9841836815176066
Epochs 13, rate 2107.2760964003974, time 2.9786388802167494
Epochs 14, rate 2107.151595424295, time 2.979493139515398
Epochs 15, rate 2103.5458915859012, time 2.9740281061676797
Epochs 16, rate 2107.146756221798, time 2.9710321696766187
Epochs 17, rate 2107.4699586839674, time 2.968558435153682
Epochs 18, rate 2073.958374531542, time 2.983665808074875
Epochs 19, rate 2090.403924813762, time 2.978739672282245
Epochs 20, rate 2068.1742518721826, time 2.982709520001663
Epochs 21, rate 2099.0346434572216, time 3.0021478607377503
Epochs 22, rate 2106.1660725268025, time 2.978081431967439
Epochs 23, rate 2106.9091977954536, time 2.9945989665284287
Epochs 24, rate 2107.1030781258023, time 2.9789724834263325
Epochs 25, rate 2108.268457674826, time 2.980160345992772
Epochs 26, rate 2107.273914982424, time 2.969394452898996
Epochs 27, rate 2107.055420776059, time 2.995680162595818
Epochs 28, rate 2023.9778068312894, time 2.979557757731527
Epochs 29, rate 2008.3154384173167, time 2.9700554758601356
Epochs 30, rate 2100.9007310807465, time 2.979090280336095
Epochs 31, rate 2058.779031223373, time 2.976634478138294
Epochs 32, rate 2002.5640298210312, time 2.9937842820363585
Epochs 33, rate 1972.9891117915963, time 2.9857660553825554
Epochs 34, rate 2084.3630987843076, time 2.972547451907303
Epochs 35, rate 2039.6104267036635, time 2.9714572896482423
Epochs 36, rate 2036.8038117302724, time 2.974135081807617
Epochs 37, rate 2034.1909374264242, time 2.9731574604229536
Epochs 38, rate 2031.7808472223542, time 3.0400815488537773
Epochs 39, rate 2029.5581530789218, time 2.9913430112355854
Epochs 40, rate 2027.5081461674656, time 2.986415947903879
Epochs 41, rate 2025.6168495750699, time 2.987248564721085
Epochs 42, rate 2023.8709924323605, time 2.982171549985651
Epochs 43, rate 2022.2578104758124, time 2.98081734959851
Epochs 44, rate 2020.7642462056442, time 2.982328921672888
Epochs 45, rate 2019.3728391409663, time 2.98911383660743
Epochs 46, rate 2018.0199854447296, time 3.0401514231052715
Epochs 47, rate 2015.3407437337785, time 2.9674203502654564
Epochs 48, rate 1989.484501829701, time 2.9800654283026233
Epochs 49, rate 1978.4419334349086, time 2.9762560440285597
Epochs 50, rate 1977.54423895095, time 2.989239981310675
Epochs 51, rate 1976.7073315938908, time 2.996059833385516
Epochs 52, rate 1975.9259044231158, time 2.9967211654875427
Epochs 53, rate 1975.1943701151072, time 2.996864005806856
Epochs 54, rate 1974.5059990200718, time 3.02661003760295
Epochs 55, rate 1973.8478914029802, time 2.9928075882198755
Epochs 56, rate 1973.1374694376693, time 2.9900562116818037
Epochs 57, rate 1973.6770535396051, time 2.98277351987781
Epochs 58, rate 1972.2286977105591, time 3.0059587908617686
Epochs 59, rate 1971.7376065383276, time 3.0156413236400113
Epochs 60, rate 1971.2748193936866, time 2.9900475546892267
Epochs 61, rate 1970.8376484764415, time 2.997900371061405
Epochs 62, rate 1970.42237884465, time 2.991867686592741
Epochs 63, rate 1970.0222866557233, time 2.9725171524332836
Epochs 64, rate 1969.613386970455, time 2.9787226674961857
Epochs 65, rate 1967.1992066001492, time 2.99443633883493
Epochs 66, rate 1983.5864065320693, time 3.019573451631004
Epochs 67, rate 2005.0352561612985, time 2.98722815894871
Epochs 68, rate 2004.6298193547705, time 2.983039103943156
Epochs 69, rate 2004.344078252573, time 3.000049468508223
Epochs 70, rate 2004.0732266919013, time 3.035303818556713
Epochs 71, rate 2003.815606968834, time 2.986561570840422
Epochs 72, rate 2003.5683294754624, time 3.010903786518611
Epochs 73, rate 2003.3188881875392, time 3.035745325003518
Epochs 74, rate 2003.7947083724005, time 3.133408525463892
Epochs 75, rate 2002.9239658569059, time 3.1241730643378105
Epochs 76, rate 2002.726676431308, time 2.9936896735453047
Epochs 77, rate 2002.5384013618423, time 2.9887675570789725
Epochs 78, rate 2002.3577970256151, time 3.0117611376044806
Epochs 79, rate 2002.182772907949, time 2.987118091521552
Epochs 80, rate 2002.0072850160764, time 3.004405479761772
Epochs 81, rate 2001.7541591986674, time 3.002376343414653
Epochs 82, rate 1974.7869637901895, time 3.0392167774843983
Epochs 83, rate 1965.4756388813953, time 3.007449029653799
Epochs 84, rate 1965.3209555574977, time 2.9967805277265143
Epochs 85, rate 1965.1071025811493, time 2.9983641383005306
Epochs 86, rate 1963.8244752977944, time 3.0149212476972025
Epochs 87, rate 1965.0528222202443, time 2.9911117459414527
Epochs 88, rate 1964.8795804526578, time 2.982451974588912
Epochs 89, rate 1964.756326016685, time 2.9839975562354084
Epochs 90, rate 1964.6005993347817, time 2.998824813752435
Epochs 91, rate 1961.751099979239, time 2.983452165964991
Epochs 92, rate 1964.0579029139094, time 2.985949088848429
Epochs 93, rate 1967.7936371839594, time 2.9757820739177987
Epochs 94, rate 1964.2628294931158, time 2.9990050646301825
Epochs 95, rate 1963.2246812419478, time 3.007045552134514
Epochs 96, rate 1964.2278351367686, time 2.9760863052506465
Epochs 97, rate 1964.053563506457, time 2.991651571064722
Epochs 98, rate 1962.175988880516, time 3.0310606573766563
Epochs 99, rate 1963.8910513976891, time 2.978075248422101
