Updated best error: 2165.1079469014335. was found in iteration 0, time 6.946390978671843
Epochs 0, rate 2165.1079469014335, time 6.959861253199051
Updated best error: 1828.1929164892879. was found in iteration 1, time 7.0149623683828395
Epochs 1, rate 1828.1929164892879, time 7.027355775338947
Epochs 2, rate 1872.2083762482032, time 6.932967080880189
Epochs 3, rate 1880.1165462379158, time 6.9450336865120335
Epochs 4, rate 1911.481671030184, time 6.975062616314972
Epochs 5, rate 1880.6407893784499, time 6.957397721533198
Epochs 6, rate 1902.895857000318, time 6.984678366585285
Epochs 7, rate 1957.3804702089305, time 6.9873821296787355
Epochs 8, rate 1907.8783713969187, time 6.976980139312218
Epochs 9, rate 1878.213901681986, time 6.977253762001055
Epochs 10, rate 1865.5020833961241, time 6.983310253184754
Updated best error: 1807.2192072394978. was found in iteration 11, time 6.977806881754077
Epochs 11, rate 1807.2192072394978, time 6.9905419305869145
Epochs 12, rate 1874.7934179656743, time 6.94299125552061
Epochs 13, rate 1880.5219325294881, time 7.021074202450109
Updated best error: 1789.5466756458027. was found in iteration 14, time 6.95140244763752
Epochs 14, rate 1789.5466756458027, time 6.963969303556951
Epochs 15, rate 1834.1661586850807, time 7.008991519542178
Epochs 16, rate 1988.47740961537, time 6.959285872639157
Epochs 17, rate 1861.2678519967485, time 6.998314051437774
Epochs 18, rate 1943.8690559261013, time 6.967978416898404
Epochs 19, rate 1878.057459470823, time 6.958766453302815
Epochs 20, rate 1983.3210350031827, time 6.932434366884991
Epochs 21, rate 1808.5221940948513, time 6.960517329280265
Updated best error: 1786.4675132103991. was found in iteration 22, time 7.083060406308505
Epochs 22, rate 1786.4675132103991, time 7.096083300013561
Epochs 23, rate 2051.045135172008, time 7.014448205081862
Epochs 24, rate 1794.3788524144047, time 6.960861444589682
Epochs 25, rate 1884.6434723018097, time 6.947880289924797
Epochs 26, rate 1947.4695914166018, time 6.950441212698934
Epochs 27, rate 1957.635629651274, time 6.971383705254993
Epochs 28, rate 1888.527423689951, time 6.968479285525973
Epochs 29, rate 1901.6128894660023, time 6.961742602361483
Epochs 30, rate 1914.4016057853507, time 6.958092754066456
Epochs 31, rate 1851.843933383371, time 6.979496849628049
Epochs 32, rate 1926.8621310954898, time 7.004159683099715
Epochs 33, rate 1872.0680268857022, time 6.98212548243464
Updated best error: 1755.5581620574173. was found in iteration 34, time 6.973300609912258
Epochs 34, rate 1755.5581620574173, time 6.986045861631283
Epochs 35, rate 1874.3243574105588, time 6.960574836426531
Epochs 36, rate 1904.0419772900516, time 6.957770281238481
Epochs 37, rate 1757.5068444215788, time 6.961819278556504
Epochs 38, rate 1931.968144303568, time 6.9639495161536615
Epochs 39, rate 1881.9400374243462, time 6.967431480705272
Epochs 40, rate 1961.1993088116574, time 6.956842746731127
Epochs 41, rate 1955.9498084157667, time 6.985177689333796
Epochs 42, rate 1957.2176619362976, time 6.96330920814944
Epochs 43, rate 1952.0494514356, time 6.990215438432642
Epochs 44, rate 1848.246934104115, time 6.962932629161514
Epochs 45, rate 2007.6535764693301, time 6.951920011895709
Epochs 46, rate 2031.751414442174, time 6.984538618053193
Epochs 47, rate 2034.5327882703032, time 6.979486646756413
Epochs 48, rate 2031.7283644776046, time 6.976826786951278
Epochs 49, rate 2029.4740254446983, time 6.9770571246917825
Epochs 50, rate 2027.8597609255032, time 6.983161538490094
Epochs 51, rate 2029.5321123965916, time 6.972078119433718
Epochs 52, rate 2022.6108388042687, time 6.966332352312747
Epochs 53, rate 2007.2622453750384, time 6.98207013955107
Epochs 54, rate 2066.8208631430844, time 6.9568461476883385
Epochs 55, rate 2064.7648485740388, time 7.015131179665332
Epochs 56, rate 2067.327250540795, time 6.9749673894257285
Epochs 57, rate 2059.3511493959627, time 6.972201481519733
Epochs 58, rate 2066.272455403763, time 6.981379744684091
Epochs 59, rate 2045.0983171791333, time 6.97408499494486
Epochs 60, rate 2043.473242703969, time 6.962776494183345
Epochs 61, rate 2036.8066915595462, time 6.972343085115426
Epochs 62, rate 2043.8004189989813, time 6.975177012223867
Epochs 63, rate 2021.321165094278, time 7.0080488353123656
Epochs 64, rate 2012.2745966592395, time 6.998617046047002
Epochs 65, rate 2017.8636582826912, time 7.047029400680913
Epochs 66, rate 2038.1195449136778, time 6.997977047241875
Epochs 67, rate 2038.263432796792, time 7.003161965141771
Epochs 68, rate 2032.8017160270467, time 7.004667972010793
Epochs 69, rate 2038.7178683143625, time 6.98299396391667
Epochs 70, rate 2028.7523760221093, time 6.99214192762156
Epochs 71, rate 2012.184152921311, time 7.000478298621601
Epochs 72, rate 2015.117222216976, time 6.982805983599974
Epochs 73, rate 2026.6911474691653, time 6.980913194827735
Epochs 74, rate 2044.144519265789, time 6.982941094451235
Epochs 75, rate 2049.4443257184867, time 6.976670342788566
Epochs 76, rate 2039.949454103647, time 6.996572141622892
Epochs 77, rate 2052.6217470694396, time 7.018467521294951
Epochs 78, rate 2053.629720205867, time 6.962845440910314
Epochs 79, rate 2060.9019681897403, time 6.954290171750472
Epochs 80, rate 2040.8090635692568, time 6.985856644605519
Epochs 81, rate 2027.5334586437896, time 7.000812520229374
Epochs 82, rate 2011.4347861273827, time 7.016330790967913
Epochs 83, rate 1973.5260482516992, time 6.986501281076926
Epochs 84, rate 1934.2858602256092, time 6.973118813155452
Epochs 85, rate 1952.2280331177478, time 7.000047304260079
Epochs 86, rate 1936.6021657190865, time 6.996629648769158
Epochs 87, rate 1948.3473277503585, time 6.983475354325492
Epochs 88, rate 1941.1734643769475, time 6.981797135216766
Epochs 89, rate 1834.3089682899224, time 7.0069147697795415
Epochs 90, rate 1867.648069296285, time 6.992305173698696
Epochs 91, rate 1940.9188236105404, time 7.018350651953369
Epochs 92, rate 1942.3524750563354, time 6.979987515383982
Epochs 93, rate 1840.6100702178232, time 6.998135346453637
Epochs 94, rate 1846.9486473512604, time 6.971474603633396
Epochs 95, rate 1843.7017927058234, time 6.984454212404671
Epochs 96, rate 1821.4107500921114, time 6.983659933684976
Epochs 97, rate 1940.182721194133, time 6.971474294463405
Epochs 98, rate 1906.209812685905, time 7.086568032653304
Epochs 99, rate 1916.9379792636462, time 7.027638055005809
