Updated best error: 27728.771061396143. was found in iteration 0, time 7.728484986771946
Epochs 0, rate 27728.771061396143, time 7.747224894032115
Updated best error: 25170.18424472494. was found in iteration 1, time 7.808548529064865
Epochs 1, rate 25170.18424472494, time 7.821412196019082
Updated best error: 25013.715731141983. was found in iteration 2, time 7.772376847380656
Epochs 2, rate 25013.715731141983, time 7.784965964121511
Epochs 3, rate 25058.962998814543, time 7.75062739981513
Epochs 4, rate 25044.25808185586, time 7.841146420279983
Epochs 5, rate 25044.97238101653, time 7.785642445960548
Epochs 6, rate 25060.483244440085, time 7.768649395351531
Epochs 7, rate 25039.868423451815, time 7.763423047566903
Epochs 8, rate 25046.154858948103, time 7.737945220418624
Epochs 9, rate 25071.694835941693, time 7.749359769295552
Epochs 10, rate 25058.944209833415, time 7.740267766843317
Epochs 11, rate 25039.414602711164, time 7.75832037103828
Epochs 12, rate 25040.579995860364, time 7.769898475176888
Epochs 13, rate 25068.068129304906, time 7.793442392852739
Epochs 14, rate 25064.512258995353, time 7.77736203619861
Epochs 15, rate 25057.39495366079, time 7.770730473625008
Epochs 16, rate 25060.489912096567, time 7.807723641715711
Epochs 17, rate 25045.220910601496, time 7.800593374748132
Epochs 18, rate 25062.147083812248, time 7.753055685156141
Epochs 19, rate 25055.94982761445, time 7.770849198044743
Epochs 20, rate 25047.614432309045, time 7.744167121927603
Epochs 21, rate 25045.107157108912, time 7.757517126156017
Epochs 22, rate 25048.456904622042, time 7.811711112575722
Epochs 23, rate 25048.681658556314, time 7.776015565279522
Epochs 24, rate 25031.857753589982, time 7.841450033243746
Epochs 25, rate 25061.224504360955, time 7.789415656356141
Epochs 26, rate 25044.88003056689, time 7.809150498971576
Epochs 27, rate 25024.414217502293, time 7.777967716232524
Epochs 28, rate 25040.316562916927, time 7.773175145426649
Epochs 29, rate 25051.37583271638, time 7.781880365975667
Epochs 30, rate 25051.697727007264, time 7.7665636794117745
Epochs 31, rate 25047.99811043334, time 7.7937756869068835
Epochs 32, rate 25054.044765746687, time 7.761030317706172
Epochs 33, rate 25069.050875030644, time 7.765611719820299
Epochs 34, rate 25069.26723397457, time 7.793437755157356
Epochs 35, rate 25057.9955246316, time 7.7761896325828275
Epochs 36, rate 25060.819534879924, time 7.775829440011876
Epochs 37, rate 25050.621894122112, time 7.970171417648089
Epochs 38, rate 25051.818168980368, time 7.766039622409153
Epochs 39, rate 25054.600976885627, time 7.780242649212596
Epochs 40, rate 25061.719325689024, time 7.790240852889838
Epochs 41, rate 25052.729652932267, time 7.7852751422906294
Epochs 42, rate 25067.731707185714, time 7.789146980518126
Epochs 43, rate 25055.07117643814, time 7.7773855337291025
Epochs 44, rate 25063.51149724013, time 7.795934059715364
Epochs 45, rate 25060.58572098946, time 7.778978110494791
Epochs 46, rate 25064.28854723465, time 7.785579373608925
Epochs 47, rate 25061.870879056074, time 7.775137808450381
Epochs 48, rate 25053.291074126693, time 7.775727411208209
Epochs 49, rate 25058.222959397295, time 7.763265057525132
Epochs 50, rate 25054.45852881236, time 7.75288841976726
Epochs 51, rate 25062.079313291888, time 7.7576389423629735
Epochs 52, rate 25063.344303696605, time 7.752736613270827
Epochs 53, rate 25065.1386894825, time 7.765464860203792
Epochs 54, rate 25068.678694836497, time 7.815565946002607
Epochs 55, rate 25061.971987252982, time 7.756541050664964
Epochs 56, rate 25057.165345934554, time 7.774598910880741
Epochs 57, rate 25020.08958383501, time 7.76704692489875
Epochs 58, rate 25036.847559284106, time 7.782990624778904
Epochs 59, rate 25016.146717028205, time 7.764141886800644
Epochs 60, rate 25047.14657114779, time 7.762308151082834
Epochs 61, rate 25060.08864157923, time 7.758111366594676
Epochs 62, rate 25043.710577350663, time 7.772135997583973
Epochs 63, rate 25070.509226134087, time 7.810624042132986
Epochs 64, rate 25041.417908895273, time 7.8381820199865615
Epochs 65, rate 25034.001729587228, time 7.756415833500796
Epochs 66, rate 25042.18005495413, time 7.7796889111050405
Epochs 67, rate 25062.20213416109, time 7.785275451475172
Epochs 68, rate 25050.974984953613, time 7.791126957527013
Epochs 69, rate 25043.911968584216, time 7.765113015440875
Epochs 70, rate 25033.366177573444, time 7.786356956712552
Epochs 71, rate 25043.72735387344, time 7.7835737348214025
Epochs 72, rate 25019.561582756003, time 7.763621539954329
Epochs 73, rate 25051.408750674855, time 7.816483277638326
Epochs 74, rate 25015.86858234915, time 7.775285286421422
Epochs 75, rate 25026.668663196113, time 7.776143565031816
Epochs 76, rate 25033.942633569608, time 7.8012534701265395
Epochs 77, rate 25016.1433866343, time 7.769375036514248
Epochs 78, rate 25049.534140565116, time 7.7982801036851015
Epochs 79, rate 25042.60420648166, time 7.773877907398855
Epochs 80, rate 25030.413610359104, time 7.784694196510827
Epochs 81, rate 25047.83374064461, time 7.768918380359537
Epochs 82, rate 25029.033189512353, time 7.788404643739341
Epochs 83, rate 25041.508944342022, time 7.784951741923578
Epochs 84, rate 25038.949239233552, time 7.790596098595415
Epochs 85, rate 25058.750495270666, time 7.828040976004559
Epochs 86, rate 25034.228770595448, time 7.913833898972371
Epochs 87, rate 25056.71251144874, time 7.76763807356474
Epochs 88, rate 25033.277239019077, time 7.7714394191716565
Epochs 89, rate 25038.528391383355, time 7.776971544168191
Epochs 90, rate 25057.941844104364, time 7.773332207914791
Epochs 91, rate 25045.57023467908, time 7.759289335430367
Epochs 92, rate 25048.82409954951, time 7.765494850478717
Epochs 93, rate 25049.33717903817, time 7.787808857407072
Epochs 94, rate 25056.419803363246, time 7.761919823300559
Epochs 95, rate 25040.341441878234, time 7.863220814120723
Epochs 96, rate 25047.777519145304, time 7.763501887995517
Epochs 97, rate 25036.277599027664, time 7.772694991712342
Epochs 98, rate 25040.75969424238, time 7.779238129340229
Epochs 99, rate 25026.271396876236, time 7.774609113766928
