Updated best error: 2247.326641188327. was found in iteration 0, time 1.293758527492173
Epochs 0, rate 2247.326641188327, time 1.3024702408001758
Updated best error: 1871.532402471755. was found in iteration 1, time 1.280024833191419
Epochs 1, rate 1871.532402471755, time 1.2880183256056625
Epochs 2, rate 1887.0817614266045, time 1.2935776583035477
Epochs 3, rate 1871.5682224010616, time 1.2764723760192282
Updated best error: 1871.2688793352859. was found in iteration 4, time 1.27934958806145
Epochs 4, rate 1871.2688793352859, time 1.2793721580819692
Epochs 5, rate 1871.6180104937764, time 1.2817735449352767
Updated best error: 1869.6557945947816. was found in iteration 6, time 1.2784121598815545
Epochs 6, rate 1869.6557945947816, time 1.2867271975846961
Epochs 7, rate 1874.3270563841727, time 1.3069159137376118
Epochs 8, rate 1913.8392308153439, time 1.2800087559444364
Epochs 9, rate 1914.7024979214436, time 1.2773025193891954
Epochs 10, rate 1912.8756592676355, time 1.2744967275066301
Epochs 11, rate 1914.1335469004894, time 1.292867166834185
Epochs 12, rate 1912.9769993661887, time 1.2705429570632987
Epochs 13, rate 1912.7273767535844, time 1.2796034233469982
Epochs 14, rate 1914.4120319382414, time 1.281253198045306
Epochs 15, rate 1914.419253565126, time 1.2836944688751828
Epochs 16, rate 1914.375082413731, time 1.273578777530929
Epochs 17, rate 1914.1329393370127, time 1.3121521552384365
Epochs 18, rate 1915.2573548558835, time 1.2752415377181023
Epochs 19, rate 1914.3957578807788, time 1.2856596053461544
Epochs 20, rate 1914.3631109210837, time 1.2787235022697132
Epochs 21, rate 1914.2911883525464, time 1.287007931357948
Epochs 22, rate 1914.037162711024, time 1.2777931851451285
Epochs 23, rate 1910.9306766698896, time 1.2725897165364586
Epochs 24, rate 1915.6938043073494, time 1.28267016162863
Epochs 25, rate 1913.8049527569824, time 1.276274811156327
Epochs 26, rate 1914.7716386827944, time 1.2795994040207006
Epochs 27, rate 1924.3902326925174, time 1.2715369648940396
Epochs 28, rate 1935.8730301187109, time 1.2766535544069484
Epochs 29, rate 1935.737555042151, time 1.283067764743464
Epochs 30, rate 1935.7255582612204, time 1.2807971602596808
Epochs 31, rate 1935.6972649087386, time 1.282024288433604
Epochs 32, rate 1935.5976800793944, time 1.2771197951224167
Epochs 33, rate 1935.1086310911496, time 1.2728237644187175
Epochs 34, rate 1935.829607615011, time 1.2856187938305084
Epochs 35, rate 1933.019401679089, time 1.2955653647659346
Epochs 36, rate 1913.4218422973202, time 1.2853813449910376
Epochs 37, rate 1876.286477535226, time 1.2862356042896863
Epochs 38, rate 1899.033934628047, time 1.278283232531976
Updated best error: 1862.7463084638537. was found in iteration 39, time 1.276087449194165
Epochs 39, rate 1862.7463084638537, time 1.2843140619515907
Epochs 40, rate 1905.5607177886855, time 1.2807619139493909
Epochs 41, rate 1913.1865325368553, time 1.286318154860055
Epochs 42, rate 1914.4587701836758, time 1.2767240470566321
Epochs 43, rate 1914.4499660424985, time 1.2810364641773049
Epochs 44, rate 1914.4215680374496, time 1.2724657361104619
Epochs 45, rate 1914.3482787704386, time 1.2848170948273037
Epochs 46, rate 1913.61779118971, time 1.2780346533108968
Epochs 47, rate 1915.6370671732273, time 1.2741912594938185
Epochs 48, rate 1914.4861261493152, time 1.2965627735247836
Epochs 49, rate 1914.4969133909747, time 1.2965009378967807
Epochs 50, rate 1914.49560471496, time 1.2762704826891422
Epochs 51, rate 1914.4940359416528, time 1.278019503573887
Epochs 52, rate 1914.4921924656294, time 1.2784214351850096
Epochs 53, rate 1914.4899850403258, time 1.28363263324718
Epochs 54, rate 1914.4872821184895, time 1.295521152263973
Epochs 55, rate 1914.4838819827971, time 1.2796813362219837
Epochs 56, rate 1914.479458937266, time 1.3016561747062951
Epochs 57, rate 1914.4734513493847, time 1.291700019268319
Epochs 58, rate 1914.4648025223241, time 1.2954902344499715
Epochs 59, rate 1914.4512666292965, time 1.28305323337554
Epochs 60, rate 1914.4271002749622, time 1.287470461888006
Epochs 61, rate 1914.371931760628, time 1.297719409049023
Epochs 62, rate 1914.108015307607, time 1.2861128605436534
Epochs 63, rate 1912.9378499019217, time 1.287832818721654
Epochs 64, rate 1918.8805262564622, time 1.2790441200486384
Epochs 65, rate 1883.3695931956636, time 1.2813471882254817
Epochs 66, rate 1882.4371167407633, time 1.3158298295747954
