Updated best error: 2221.930476668224. was found in iteration 0, time 6.615964229305973
Epochs 0, rate 2221.930476668224, time 6.628998871805379
Updated best error: 2064.6071886562413. was found in iteration 1, time 6.639667992101749
Epochs 1, rate 2064.6071886562413, time 6.652547117962968
Epochs 2, rate 2128.438948318885, time 6.626592538115801
Epochs 3, rate 2201.323643465968, time 6.672989360260544
Epochs 4, rate 2206.909016809341, time 6.611329030187335
Epochs 5, rate 2247.945796858951, time 6.598726000433089
Epochs 6, rate 2281.2615136761315, time 6.774504920700565
Epochs 7, rate 2319.5869979967847, time 6.6710072190035135
Epochs 8, rate 2350.6620386522454, time 6.605050858255709
Epochs 9, rate 2384.8874920884055, time 6.6305385790765285
Epochs 10, rate 2462.0390300603754, time 6.609150251635583
Epochs 11, rate 2461.53941881699, time 6.660065094358288
Epochs 12, rate 2347.1122407160547, time 6.65373869065661
Epochs 13, rate 2237.4195859777424, time 6.623838688159594
Epochs 14, rate 2294.9026543707323, time 6.625995824259007
Epochs 15, rate 2313.4726079150405, time 6.6223938985785935
Epochs 16, rate 2371.661943944579, time 6.674575444252696
Epochs 17, rate 2282.4092054381704, time 6.643536738556577
Epochs 18, rate 2320.328764709598, time 6.612157936848234
Epochs 19, rate 2355.727011014669, time 6.624429218441946
Epochs 20, rate 2292.2907804642614, time 6.629607334441971
Epochs 21, rate 2362.749752418211, time 6.657442335941596
Epochs 22, rate 2271.9011872950837, time 6.625404984748457
Epochs 23, rate 2260.8519657587394, time 6.655525122099789
Epochs 24, rate 2201.678470465237, time 6.641101960471133
Epochs 25, rate 2447.1479473889003, time 6.628118950728094
Epochs 26, rate 2411.6682779317043, time 6.626163707987871
Epochs 27, rate 2348.186058846024, time 6.604316869284958
Epochs 28, rate 2358.3260429234033, time 6.660032630665228
Epochs 29, rate 2359.3852956502033, time 6.605438567698002
Epochs 30, rate 2263.8329497197124, time 6.63001019359217
Epochs 31, rate 2253.5363522748394, time 6.657326084939996
Epochs 32, rate 2211.763537415786, time 6.641563254292123
Epochs 33, rate 2169.0175749986233, time 6.638173424842535
Epochs 34, rate 2109.5474927286136, time 6.649942291900516
Epochs 35, rate 2150.723027024326, time 6.623842089087702
Epochs 36, rate 2126.294360661076, time 6.6165130205627065
Epochs 37, rate 2114.4264703233202, time 6.620639930799371
Epochs 38, rate 2097.783705951133, time 6.610403041559039
Epochs 39, rate 2077.4935758777556, time 6.6575224130938295
Epochs 40, rate 2073.471516159232, time 6.71059130015783
Epochs 41, rate 2078.8604257361635, time 6.600540257932153
Epochs 42, rate 2094.3386003183655, time 6.611281725927256
Epochs 43, rate 2094.71777655488, time 6.628990833181888
Epochs 44, rate 2093.7403325898304, time 6.623497046268312
Epochs 45, rate 2097.042941083891, time 6.6128820321464445
Epochs 46, rate 2097.8615019469953, time 6.611376643617405
Epochs 47, rate 2125.6266615912655, time 6.593728135310812
Epochs 48, rate 2127.71510230453, time 6.623871461022645
Epochs 49, rate 2128.1320386059415, time 6.649687529104995
Epochs 50, rate 2129.5253208915324, time 6.635510164080188
Epochs 51, rate 2130.350455761655, time 6.622423270484433
Epochs 52, rate 2130.7358619403453, time 6.613680948532419
Epochs 53, rate 2108.6982406175666, time 6.625377158721676
Epochs 54, rate 2104.3673334692107, time 6.625936771190027
Epochs 55, rate 2106.6859872538744, time 6.629780165036209
Epochs 56, rate 2104.6627961655895, time 6.677620540052885
Epochs 57, rate 2112.4516612382567, time 6.623313394433353
Epochs 58, rate 2108.6283428415722, time 6.637748923210893
Epochs 59, rate 2238.1835035893932, time 6.636007322580554
Epochs 60, rate 2381.4926620809033, time 6.627493174135452
Epochs 61, rate 2386.371555760143, time 6.608458620059537
Epochs 62, rate 2379.1154382968875, time 6.64795025694184
Epochs 63, rate 2378.1523497215544, time 6.631813939049607
Epochs 64, rate 2374.6754740420074, time 6.643322168907616
Epochs 65, rate 2368.489395136626, time 6.616295049956534
Epochs 66, rate 2345.9632507146894, time 6.647755165526178
Epochs 67, rate 2307.5307181584144, time 6.630085633078124
Epochs 68, rate 2296.6399132470956, time 6.656287864665501
Epochs 69, rate 2288.632914719404, time 6.6724891099729575
Epochs 70, rate 2259.7870052839285, time 6.6357296805945225
Epochs 71, rate 2256.588958974512, time 6.644068215828156
Epochs 72, rate 2305.857617040751, time 6.643157067766879
Epochs 73, rate 2319.7573498233132, time 6.6847610099066515
Epochs 74, rate 2318.486663539053, time 6.674608526343945
Epochs 75, rate 2317.319658712739, time 6.687596792093245
Epochs 76, rate 2316.221454853154, time 6.750193932006368
Epochs 77, rate 2314.892248684115, time 6.621821918932255
Epochs 78, rate 2315.37682772961, time 6.559248276549624
Epochs 79, rate 2313.8214634549386, time 6.584498239390086
Epochs 80, rate 2313.887213326153, time 6.5863480523985345
Epochs 81, rate 2312.7999240940158, time 6.574609484785469
Epochs 82, rate 2311.8704500812482, time 6.5664530554786325
Epochs 83, rate 2311.3132399917386, time 6.540523828211008
Epochs 84, rate 2310.7989184289663, time 6.5682419603690505
Epochs 85, rate 2310.3201821101575, time 6.56710232963087
Epochs 86, rate 2309.8643707221368, time 6.6191085712926
Epochs 87, rate 2309.5443763019384, time 6.555434254638385
Epochs 88, rate 2309.5878884806975, time 6.557374966010684
Epochs 89, rate 2281.851356833487, time 6.587189635378309
Epochs 90, rate 2364.8079171982376, time 6.559118112549186
Epochs 91, rate 2201.6478120659563, time 6.554583396326052
Epochs 92, rate 2181.167519073422, time 6.533497135940706
Epochs 93, rate 2166.556603199231, time 6.539566303399624
Epochs 94, rate 2162.951998577172, time 6.586220052617136
Epochs 95, rate 2163.4612490952873, time 6.589556085091317
Epochs 96, rate 2161.0088571846013, time 6.555387877917383
Epochs 97, rate 2157.747432206198, time 6.529829973645974
Epochs 98, rate 2158.3975999690233, time 6.568813012447208
Epochs 99, rate 2157.2184074668658, time 6.5393341106246226
