Updated best error: 27419.94079719917. was found in iteration 0, time 3.653914303853526
Epochs 0, rate 27419.94079719917, time 3.6644359461643035
Updated best error: 25307.167204217174. was found in iteration 1, time 3.692473768547643
Epochs 1, rate 25307.167204217174, time 3.7022648228448816
Updated best error: 25125.752670432412. was found in iteration 2, time 3.601612178645155
Epochs 2, rate 25125.752670432412, time 3.6114094165095594
Epochs 3, rate 25138.408831861645, time 3.624690474003728
Epochs 4, rate 25181.583647391737, time 3.603292562009301
Updated best error: 25095.15291420503. was found in iteration 5, time 3.6044253908257815
Epochs 5, rate 25095.15291420503, time 3.614561178786971
Updated best error: 25091.768511260005. was found in iteration 6, time 3.615158201835584
Epochs 6, rate 25091.768511260005, time 3.6249053528299555
Epochs 7, rate 25121.87995752892, time 3.637208170584927
Epochs 8, rate 25147.806729151856, time 3.6363032060835394
Epochs 9, rate 25113.88114875916, time 3.6172225844711647
Epochs 10, rate 25114.11378748986, time 3.646321815518604
Epochs 11, rate 25094.546085348495, time 3.610969146800926
Updated best error: 25076.636560948325. was found in iteration 12, time 3.604181140064611
Epochs 12, rate 25076.636560948325, time 3.614558705354284
Updated best error: 25066.610883925285. was found in iteration 13, time 3.620966422939091
Epochs 13, rate 25066.610883925285, time 3.630548472792725
Epochs 14, rate 25090.201084406905, time 3.6107978620930226
Epochs 15, rate 25110.936810161907, time 3.6185325723854476
Epochs 16, rate 25093.116381671298, time 3.615970412887691
Epochs 17, rate 25122.670146113178, time 3.684405455016531
Epochs 18, rate 25110.887003486467, time 3.5996291098708753
Epochs 19, rate 25088.53678147407, time 3.60670681654301
Epochs 20, rate 25087.92703136797, time 3.6323336675559403
Epochs 21, rate 25086.40271858559, time 3.6122738786798436
Epochs 22, rate 25085.36228542068, time 3.6095147726882715
Epochs 23, rate 25087.434713290022, time 3.6055712051238515
Epochs 24, rate 25076.677196550223, time 3.6050653896381846
Epochs 25, rate 25085.8928495991, time 3.6120837341077277
Epochs 26, rate 25072.81416720787, time 3.6184589879776468
Epochs 27, rate 25070.0751699299, time 3.617309463537822
Epochs 28, rate 25074.97521674966, time 3.6075885926838964
Epochs 29, rate 25073.771681744678, time 3.623059559155081
Epochs 30, rate 25072.01975693343, time 3.6002298430539668
Epochs 31, rate 25077.415748896296, time 3.605143302534998
Epochs 32, rate 25101.395528999517, time 3.6035485615284415
Epochs 33, rate 25075.488921095897, time 3.6113621122567565
Epochs 34, rate 25096.618011764844, time 3.6214091660876875
Epochs 35, rate 25081.022559493664, time 3.6028556932506035
Epochs 36, rate 25085.24577759019, time 3.630475815931277
Epochs 37, rate 25095.66918716917, time 3.6073406317882473
Epochs 38, rate 25086.95698846653, time 3.6210733985863044
Epochs 39, rate 25091.777683879125, time 3.61855205061147
Epochs 40, rate 25079.068743711334, time 3.601735231561179
Epochs 41, rate 25073.286505579174, time 3.610469824052416
Epochs 42, rate 25084.46374917904, time 3.6176900618738728
Epochs 43, rate 25078.227500362682, time 3.6262391474592732
Epochs 44, rate 25076.41303858061, time 3.6131330848147627
Epochs 45, rate 25105.691333804338, time 3.6134085625599255
Epochs 46, rate 25076.60546551725, time 3.625824539529276
Epochs 47, rate 25071.175482070015, time 3.669420825804991
Epochs 48, rate 25075.77967646508, time 3.6588821786936023
Epochs 49, rate 25075.65874362854, time 3.6361826266002026
Epochs 50, rate 25070.525092778873, time 3.6424267889233306
Epochs 51, rate 25072.29116015886, time 3.6180211916944245
Epochs 52, rate 25086.751496021396, time 3.6145515942625934
Epochs 53, rate 25070.586278886778, time 3.5538076683005784
Epochs 54, rate 25073.903924924147, time 3.564378779119579
Epochs 55, rate 25072.185733980627, time 3.8103556754795136
Epochs 56, rate 25081.663745212765, time 3.658213426308066
Epochs 57, rate 25068.60247673855, time 3.6632378807553323
Epochs 58, rate 25075.048931820133, time 3.6538017629936803
Epochs 59, rate 25075.99100536631, time 3.64607076284301
Epochs 60, rate 25083.033342909082, time 3.7576720244105672
Epochs 61, rate 25087.820974379378, time 3.620954674173845
Epochs 62, rate 25087.70148919812, time 3.645076755026821
Epochs 63, rate 25074.8664657419, time 3.61619549459283
Epochs 64, rate 25071.57271510545, time 3.6229723709111568
Epochs 65, rate 25078.34766493656, time 3.6434817048429977
Updated best error: 25066.392722680815. was found in iteration 66, time 3.6375136386268423
