Updated best error: 24054.897291775615. was found in iteration 0, time 4.776737187115941
Epochs 0, rate 24054.897291775615, time 4.78770311846165
Epochs 1, rate 24371.785526056046, time 4.851480391458608
Epochs 2, rate 24513.716085448003, time 4.784312052288442
Epochs 3, rate 24582.999216378455, time 4.7890137247304665
Epochs 4, rate 24630.567546367867, time 4.79906294279499
Epochs 5, rate 24656.88907782823, time 4.846639898009016
Epochs 6, rate 24633.73729075972, time 4.777537031040993
Epochs 7, rate 24703.78939410624, time 4.794813598025939
Epochs 8, rate 24754.637093158217, time 4.804389464319684
Epochs 9, rate 24780.05809851542, time 4.782655166476616
Epochs 10, rate 24767.818562062817, time 4.78691409577732
Epochs 11, rate 24720.92667344793, time 4.844768133378238
Epochs 12, rate 24681.315489154345, time 4.784220844740048
Epochs 13, rate 24789.900989075923, time 4.810414110150305
Epochs 14, rate 24813.039531713173, time 4.787186481742538
Epochs 15, rate 24836.69598741224, time 4.854508791642729
Epochs 16, rate 24772.426291613545, time 4.79090744102723
Epochs 17, rate 24864.244404589208, time 4.80355561079341
Epochs 18, rate 24856.923397824474, time 4.80265188300109
Epochs 19, rate 24850.6355900085, time 4.788678575598169
Epochs 20, rate 24781.496994927096, time 4.8001713465491775
Epochs 21, rate 24831.151224826146, time 4.794713115130435
Epochs 22, rate 24828.210343139403, time 4.796954038494732
Epochs 23, rate 24807.942410837666, time 4.808849359425949
Epochs 24, rate 24784.6439395146, time 4.795299626115593
Epochs 25, rate 24813.900803067892, time 4.796536338792066
Epochs 26, rate 24851.515347633707, time 4.8102885838161455
Epochs 27, rate 24851.362514778917, time 4.78497647617769
Epochs 28, rate 24888.39853242607, time 4.796401537110796
Epochs 29, rate 24886.597577408345, time 4.8102069607703015
Epochs 30, rate 24865.159095959363, time 4.820529801538214
Epochs 31, rate 24877.104678275657, time 4.787371679471107
Epochs 32, rate 24868.90178639992, time 4.80147082239273
Epochs 33, rate 24854.274790259158, time 4.797592800605344
Epochs 34, rate 24856.68167515691, time 4.796870560399839
Epochs 35, rate 24842.319576396778, time 4.801563885019277
Epochs 36, rate 24879.02644470592, time 4.801292426593136
Epochs 37, rate 24894.266093930135, time 4.837528726522578
Epochs 38, rate 24820.909772564308, time 4.832183035949129
Epochs 39, rate 24871.805078199643, time 4.841501047660131
Epochs 40, rate 24882.03129627424, time 4.828851331985788
Epochs 41, rate 24873.40728881598, time 4.8102159269328695
Epochs 42, rate 24937.836580741776, time 4.880862211342901
Epochs 43, rate 24959.468596584426, time 4.815322622787789
Epochs 44, rate 24944.737899141197, time 4.8099497245420935
Epochs 45, rate 24957.52553926284, time 4.828279352383106
Epochs 46, rate 24957.135271138497, time 4.933216587654897
Epochs 47, rate 24949.954809740237, time 4.865564693827764
Epochs 48, rate 24937.811464530514, time 4.846178604188026
Epochs 49, rate 24974.30791721473, time 4.8026797090424225
Epochs 50, rate 24939.11621624058, time 4.815706622073776
Epochs 51, rate 24944.984169063995, time 4.809623850756907
Epochs 52, rate 24929.161856272895, time 4.799773125065258
Epochs 53, rate 24924.384899271885, time 4.790189838488004
Epochs 54, rate 24895.11394210863, time 4.799762613009079
Epochs 55, rate 24925.4254604664, time 4.7942756280099275
Epochs 56, rate 24913.321571685257, time 4.822624792825081
Epochs 57, rate 24912.562966306592, time 4.813995630072895
Epochs 58, rate 24921.45059332628, time 4.801992096792674
Epochs 59, rate 24938.56996495431, time 4.785013886736124
Epochs 60, rate 24962.07732083901, time 4.807407661617617
Epochs 61, rate 24941.46842170962, time 4.801186378477723
Epochs 62, rate 24919.306183059114, time 4.802405777183594
Epochs 63, rate 24913.111848266508, time 4.816359297183226
Epochs 64, rate 24906.353976302027, time 4.8119606193649815
Epochs 65, rate 24867.852218766733, time 4.855727881149505
Epochs 66, rate 24896.200011887086, time 4.826871664161445
Epochs 67, rate 24889.942143591947, time 4.822934898518724
Epochs 68, rate 24861.49403177739, time 4.796662174310768
Epochs 69, rate 24888.372145976813, time 4.8190553308377275
Epochs 70, rate 24869.63384876815, time 4.801791440157103
Epochs 71, rate 24856.14188028731, time 4.795598601398524
Epochs 72, rate 24850.579753365793, time 4.789593742971192
Epochs 73, rate 24885.892175384713, time 4.802963843772886
Epochs 74, rate 24865.819995911945, time 4.802604269556468
Epochs 75, rate 24892.756446299387, time 4.83378859818913
Epochs 76, rate 24895.66981441475, time 4.810483056877274
Epochs 77, rate 24938.5463442585, time 4.809986207561451
Epochs 78, rate 24878.845854948, time 4.819662865935243
Epochs 79, rate 24894.666053275247, time 4.803773581414134
Epochs 80, rate 24878.51311821738, time 4.804924342548475
Epochs 81, rate 24869.83270059142, time 4.809471116735949
Epochs 82, rate 24918.35937753128, time 4.819430363946594
Epochs 83, rate 24916.43368843105, time 4.802633950675954
Epochs 84, rate 24920.00464592418, time 4.829170094672008
Epochs 85, rate 24896.999433103883, time 4.862201144511346
Epochs 86, rate 24918.054123134454, time 4.797412549727596
